has_dad_other_female_p75_se
0.029368291
0.044945285
0.26004305
0.021227742
0.025270313
0.051170744
0.01376458
0.1592766
0.1532504
0.033016093
0.028125096
0.014089419
0.093187965
0.053671394
0.026351521
""
0.08322525
0.023962615
0.1313713
0.065105937
0.039322484
0.012561388
0.027763495
0.047105737
0.013790015
0.22369029
0.020782605
0.015462355
0.0094018728
0.11750071
0.046936017
0.023980724
0.014124963
0.012370681
0.061318807
0.020060448
0.11204124
0.067908302
""
""
0.037085649
0.1045936
""
""
0.15802361
0.12794229
0.015255016
0.037269257
0.021193687
0.034775343
0.01907002
0.027453063
0.076113954
""
""
0.019526063
0.064020678
0.072765693
""
0.045651287
0.097925663
0.021408178
""
0.053958397
0.06089152
0.049230296
""
""
0.081310995
0.18007797
0.13359216
0.063166209
0.059736073
0.045389984
0.14008273
""
0.066212438
0.063489214
0.076082647
0.020438997
0.11195277
0.031625226
0.12816237
0.040539403
0.01539369
0.049415432
0.053282849
0.017650947
0.015385354
0.02219997
0.044780325
0.068502851
0.049637768
0.032985792
0.067074805
0.086785227
0.028858803
0.028806785
0.012982249
0.021057259
0.024394937
0.013813329
0.018517192
0.032649726
0.014237636
0.012328569
0.024068218
0.0098555991
0.040222269
0.033454925
0.040684231
0.029301437
0.019500673
0.1503152
0.017568145
0.02595507
0.016699981
0.1296293
""
""
0.033442434
0.071678974
0.044011742
0.028636154
0.093847655
0.019783763
0.014071843
0.059555463
0.13228925
0.090460584
0.0083721308
0.055946235
0.033923294
0.065690897
0.048891328
0.048868924
0.017997954
0.019078996
0.14765146
0.054437567
0.029433304
0.023538461
""
0.068262704
0.045037091
""
0.021339981
0.053501554
0.066388302
0.112591
0.063155033
0.015574115
0.03932428
0.27052626
0.011122469
0.03139605
0.11400505
0.03057467
0.070083387
0.033504806
""
""
0.016606513
0.0086391065
0.23934729
0.0058461791
0.023270013
0.032668862
0.034266375
0.026607247
0.0076693818
0.022010792
0.047866978
0.023765264
0.061223265
0.062019225
0.021223098
0.013927763
0.036421794
0.058650061
0.049805827
0.07367523
0.012069461
0.045325596
0.045056872
0.012634937
0.14456356
0.041050125
0.030144449
""
0.054898266
0.021585863
0.016283104
0.083950683
0.07106787
0.034029357
0.021927185
0.030903893
0.017507212
0.034844957
0.020114105
0.025256841
0.050099209
0.035813313
0.026134826
0.021225132
0.012864787
0.041633997
0.037820984
0.02525642
0.032678083
0.028747005
""
0.07537628
0.016249431
0.022927362
0.017038835
0.010158406
0.034614712
0.04249537
0.04344219
0.045768652
0.032515127
0.07105834
0.012087267
0.024914207
0.023618538
0.03961575
0.011560684
0.021658728
0.024102043
0.022411495
""
0.063815616
0.12426262
0.044265892
0.080455616
0.03425267
""
0.12421633
0.028202096
0.041719776
0.033723064
0.01782809
0.050603401
0.041778326
0.027628221
0.012924627
0.036248837
0.028940318
0.011222429
0.024156986
0.036519159
""
0.023478741
0.046117578
0.046702459
0.01718249
0.047520027
0.021304902
0.036587823
0.020801436
0.017106259
0.013101134
0.0144654
0.0072263516
0.014675544
0.0072928765
0.0082312841
0.018238904
0.022585485
0.043425351
0.15596823
0.025871543
0.16724361
0.052492935
0.017402645
0.02441814
0.063446328
