has_mom_hisp_pooled_mean
0.88886631
0.845357
0.87535936
0.86006099
0.80037439
0.79144943
0.76848805
0.78664297
0.84945178
0.79352427
0.78816408
0.82506847
0.91935211
0.8244527
0.74800664
0.91411465
0.89347762
0.81549668
0.95632273
0.75082278
0.86646628
0.90482914
0.86192173
0.80778241
0.8017658
0.78186613
0.76040339
0.89271492
0.92879504
0.82321864
0.85279769
0.89045382
0.88205725
0.92826664
0.7615633
0.877262
0.80854732
0.82850397
0.78125119
0.76526201
0.83524299
0.87066549
0.7775504
""
0.83451742
0.84855211
0.87345392
0.86077124
0.87541687
0.88541311
0.89993685
0.90089816
0.8170864
0.81496686
0.87922448
0.86323678
0.89196181
0.89269108
0.7805056
0.82278454
0.85298038
0.87034857
0.80176908
0.85498953
0.85785729
0.88013273
""
0.9551264
0.9411875
0.92299557
0.75330353
0.83198434
0.75121969
0.84891027
0.80302924
0.91453582
0.85474497
0.90866071
0.78386515
0.79716969
0.8078925
0.87883574
0.8469373
0.92255729
0.83834761
0.86920708
0.91901642
0.9252314
0.86716652
0.74672377
0.82712495
0.71371496
0.82693923
0.89740622
0.88218427
0.71281576
0.84255427
0.61483127
0.88705426
0.81711954
0.85708553
0.88144797
0.83416867
0.83918476
0.89982867
0.8750456
0.89747965
0.91895181
0.91590673
0.89247465
0.92010611
0.88707906
0.8858875
0.74014866
0.89321613
0.83894783
0.91073281
0.74202704
0.77663964
0.68873763
0.83787823
0.80306327
0.85583073
0.9300645
0.86459315
0.87738007
0.86838579
0.75640804
0.83394015
0.79041368
0.80607837
0.86634022
0.78038096
0.85129845
0.64971769
0.88631475
0.89081061
0.89559609
0.86167055
0.88316941
0.89567649
0.92208755
0.81475884
0.88067383
0.83981991
0.85550779
0.91988587
0.85977226
0.80783784
0.85370803
0.92299533
0.7893219
0.86030412
0.74037147
0.93167245
0.84820598
0.90379989
0.87869269
0.86986095
0.95706183
""
0.98043668
0.91558242
0.88689178
0.77513134
0.85440767
0.94394976
0.92948776
0.87213492
0.91551369
0.89892489
0.91951025
0.92096061
0.92313552
0.94635671
0.91826946
0.89718515
0.8640582
0.89969903
0.93376911
0.92116106
0.95102257
0.89908308
0.84961694
0.93965924
0.89959425
0.84544599
0.87898982
0.87794232
0.99138236
0.8682763
0.9312374
0.87665528
0.92778915
0.93715578
0.93532151
0.89302158
0.92020988
0.90305686
0.86612028
0.8436628
0.79282475
0.81550199
0.87922055
0.90601593
0.87995678
0.86727291
0.86727327
0.89453024
0.87339985
0.92864138
0.89427632
0.96385252
0.93874961
0.90615219
0.89044589
0.89169252
0.87371576
0.90626895
0.93024874
0.90040982
0.94723195
0.92187226
0.93043524
0.88316375
0.85035557
0.96009451
0.91924381
0.92400295
0.88012207
0.87435949
0.90332502
0.94178516
0.96275008
0.98003078
0.9195689
0.76644188
0.92434168
0.93440711
0.96263647
0.89711112
0.69860393
0.81245899
0.88516915
0.90299141
0.83066022
0.89458632
0.89578509
0.86864555
0.90180802
0.87504065
0.8954376
0.92938799
0.98715353
0.94376367
0.94457704
0.88207376
0.89033574
0.94494039
0.86826783
0.92907876
0.83839673
0.83135271
0.8571074
0.88112754
0.77378809
0.89206439
0.81633204
0.81368345
0.82011175
0.84968036
0.90325075
0.88437116
0.94418365
0.89611614
0.95435309
0.91086543
0.95705497
0.92107099
0.94838506
0.84594375
""
""
0.85533607
0.90452969
0.91997737
0.85764009
0.87440825
0.90000099
0.92734015
0.98675209
0.99128675
0.95560372
0.91313112
0.953044
0.8338331
0.9563753
0.87136
0.86738884
0.87646127
0.88265413
0.95703238
0.94326466
0.89673918
0.83651984
0.920048
0.93156213
0.60952377
0.85284847
0.83714807
0.84229666
0.93713003
0.85504794
0.87792307
0.85374284
0.76022834
0.94649947
0.91866845
0.90638059
0.94610339
0.91295093
0.90806955
0.95699775
0.84205407
0.89009643
0.88102508
0.91085166
0.90498722
0.86780429
0.86908448
0.89524454
0.8551563
0.85999435
0.88084733
0.77126408
0.8321172
0.84280515
0.93616158
0.90339166
0.89983332
0.99118513
0.74354714
0.88717496
0.89519131
0.90086567
0.89930135
0.94276053
0.75028205
0.98710465
0.8557601
0.95411426
0.74134541
0.93083251
0.90850437
0.92685324
0.90475756
0.95807421
0.88994235
0.95952767
0.81361109
0.85371023
""
0.94320446
""
0.59531081
0.95660841
0.87372488
0.9172501
0.81534737
0.61611193
0.95382577
0.98467922
0.90309548
""
""
""
""
""
0.72119659
0.95644379
""
""
""
""
""
""
""
""
""
0.95299381
0.8833043
0.92138493
0.94430262
0.9920966
""
0.85805041
0.81647003
""
""
""
""
0.96306056
0.91659963
0.88628513
0.97611302
0.89567256
0.90532672
0.90352458
0.96248817
""
0.892371
0.92872465
0.97696435
""
""
""
0.89691246
0.92289406
0.73350948
0.99407208
""
""
0.86972612
""
0.89051527
0.88061798
0.8295539
0.73079288
0.90201187
0.85643667
0.68566418
0.9215129
0.84844625
0.72164631
0.90596282
0.70314151
0.90808201
""
""
""
""
0.87974566
0.89658374
0.90466362
0.83198243
0.75920552
0.69892943
0.84987617
0.91542476
0.82137567
0.7349658
0.76064718
0.87387586
0.84171247
0.79700065
0.83397925
0.87547678
0.90280163
""
0.91481
0.99853808
0.93693185
0.92361736
0.90164346
0.90576118
0.91002816
0.90332246
0.92855394
0.97016901
0.86690575
""
0.96168625
0.96577787
""
0.92837608
0.87777829
0.63124591
0.90877259
0.83869332
""
0.89727736
0.84250343
0.85749638
0.87745899
""
0.75556928
0.87001199
0.92483467
0.91618085
0.87121052
""
0.98882592
""
""
0.87180465
0.90492845
""
0.92118388
0.89568877
0.86340839
0.89372164
0.91377097
0.89436573
0.80715698
0.91271937
0.94830501
0.88087833
0.8968038
0.85528022
0.96837473
0.97860891
0.88005406
0.89361322
0.92736429
0.78523314
0.86084259
0.93006349
0.80704504
0.74666446
0.85800022
0.66913795
0.9101463
0.85763186
0.82918531
0.84474331
0.79593354
0.89904332
0.90173382
0.89311069
0.85310775
0.75094497
0.87598985
0.90578574
0.85540378
0.86784077
0.86723185
0.87931252
0.82910955
0.87275481
0.84443259
0.85362107
""
0.82828265
0.77204204
0.89263147
0.7665928
0.78347099
0.75269467
0.78967226
0.80417973
0.8739621
0.79995495
0.82884133
0.86471349
0.82383031
0.88064283
0.91101575
0.82793421
0.9200812
0.87936056
0.90622813
0.91181171
0.84399319
0.87527555
0.85696167
0.86049682
0.88538307
0.87708658
0.7885685
0.85924685
0.84281993
0.80873299
0.77502227
0.68760329
0.88667035
0.83960187
0.91293442
0.86048234
0.89930195
0.9087466
0.87552053
0.86466795
0.89209491
0.88470173
0.88343138
0.85051548
0.85447323
0.86396259
0.92593557
0.86492622
0.8967945
