lpov_nbh_black_male_mean_se
0.020054437
0.017364282
0.014397522
0.03960273
0.095315725
0.018675422
0.016389996
0.011849665
0.011236281
0.033003468
0.027434431
0.021179771
0.015264718
0.038288496
0.05770253
0.019076826
0.019385379
0.022164069
0.028740769
0.021622498
0.024474092
0.064742632
0.01682142
0.010294527
0.046215873
0.01900409
0.016595906
0.01312195
0.035475757
0.066451617
0.035488036
0.02073149
0.021061219
0.017497286
0.010174499
0.052360397
0.0038416195
0.053947706
0.019197483
0.030598864
0.011746176
0.022740297
0.016975813
0.014464371
0.0087252716
0.019740069
0.071880713
0.024231698
0.004903859
0.020746842
0.0059368988
0.016468519
0.021106502
0.016678432
0.017064234
0.022861771
0.011823447
0.03103718
0.021281533
0.019218076
0.012305494
0.016919535
0.0082173413
0.032769993
0.028487561
0.019870039
""
""
""
0.01605694
""
""
""
""
0.025211655
""
""
""
""
""
""
""
""
0.09531536
""
""
""
""
""
""
""
""
""
""
""
""
""
0.024409126
0.061049324
""
""
""
""
0.0064307982
0.046290156
0.068318859
0.013431231
0.034362305
""
0.063715912
0.034754377
0.017172536
0.024315715
""
0.063427128
""
0.028445583
0.034925502
""
0.016197819
0.018491339
""
""
0.040252455
0.01735791
0.029430594
0.02430707
0.056586236
0.010628588
0.023350557
0.033746038
0.017490445
0.021971323
0.025676113
""
""
0.021194816
0.11422347
""
0.021801302
0.022706026
0.025660384
0.051254705
""
0.028795457
0.0082648927
""
0.028750645
""
0.01797423
0.02683316
0.041615974
""
0.020966595
""
""
0.0152157
0.010666001
0.027806755
""
0.033622622
""
0.014316151
""
0.013998259
""
0.033680484
""
0.040246893
0.071775302
0.0048661968
""
0.014349105
0.038277835
""
""
0.016827554
0.070485592
""
""
0.012957662
""
0.035640355
0.03793516
0.025709832
""
0.0050533065
""
""
0.043361776
""
""
0.0075386097
""
0.057050955
0.010152647
""
0.06079777
0.040274292
""
0.010839998
0.023995986
0.10988997
""
0.0025056896
0.031272613
0.032215443
""
0.07321088
0.017517608
""
""
0.01924504
0.054560173
""
0.0099647054
0.038878113
""
0.0067839026
0.0064247898
0.080938555
