wgflx_rk_white_female_n
112.0
253.0
39.0
29.0
101.0
""
39.0
227.0
63.0
38.0
69.0
20.0
34.0
26.0
30.0
119.0
94.0
""
""
95.0
38.0
161.0
146.0
41.0
116.0
132.0
57.0
206.0
32.0
59.0
54.0
""
""
45.0
305.0
105.0
908.0
25.0
161.0
52.0
143.0
117.0
""
""
432.0
""
47.0
206.0
553.0
32.0
324.0
235.0
""
""
45.0
30.0
69.0
120.0
374.0
""
122.0
80.0
229.0
127.0
21.0
""
50.0
""
""
490.0
""
""
""
""
165.0
""
""
78.0
72.0
28.0
20.0
""
""
100.0
""
""
""
""
""
""
""
""
""
""
""
""
""
149.0
164.0
68.0
39.0
""
""
4406.0
244.0
72.0
1103.0
165.0
""
274.0
140.0
50.0
37.0
74.0
336.0
77.0
27.0
""
54.0
""
49.0
49.0
68.0
20.0
44.0
56.0
169.0
130.0
83.0
37.0
""
27.0
34.0
197.0
50.0
27.0
154.0
36.0
84.0
25.0
85.0
""
103.0
25.0
35.0
100.0
56.0
""
33.0
""
""
33.0
64.0
135.0
40.0
23.0
76.0
98.0
21.0
""
""
21.0
40.0
28.0
""
24.0
59.0
39.0
125.0
23.0
603.0
58.0
47.0
204.0
21.0
24.0
251.0
32.0
45.0
27.0
82.0
33.0
298.0
151.0
""
36.0
1281.0
""
63.0
386.0
50.0
""
1272.0
50.0
344.0
714.0
49.0
191.0
51.0
32.0
800.0
142.0
80.0
64.0
5371.0
113.0
381.0
28.0
159.0
249.0
""
""
351.0
244.0
192.0
2934.0
536.0
33.0
1690.0
1606.0
69.0
1805.0
2948.0
336.0
675.0
432.0
688.0
494.0
1622.0
358.0
337.0
""
102.0
572.0
751.0
624.0
142.0
113.0
""
395.0
89.0
1090.0
244.0
133.0
684.0
29.0
1339.0
""
""
""
527.0
171.0
43.0
""
""
""
""
""
""
72.0
645.0
""
526.0
21.0
62.0
1263.0
108.0
97.0
""
""
27.0
""
""
""
1500.0
""
30.0
""
103.0
638.0
26.0
""
61.0
301.0
""
40.0
37.0
84.0
87.0
54.0
""
35.0
""
23.0
28.0
221.0
""
20.0
""
""
""
""
""
""
71.0
20.0
389.0
42.0
1403.0
1478.0
460.0
361.0
1411.0
564.0
346.0
287.0
251.0
1015.0
316.0
194.0
281.0
41.0
342.0
32.0
824.0
1635.0
21.0
254.0
198.0
347.0
342.0
65.0
43.0
""
1179.0
457.0
104.0
""
41.0
26.0
""
24.0
21.0
22.0
25.0
226.0
110.0
1405.0
26.0
178.0
61.0
20.0
""
331.0
772.0
330.0
55.0
""
""
474.0
354.0
226.0
823.0
129.0
114.0
406.0
56.0
1113.0
262.0
1397.0
620.0
1374.0
771.0
84.0
258.0
287.0
275.0
573.0
800.0
53.0
51.0
""
24.0
689.0
35.0
81.0
37.0
35.0
""
24.0
""
41.0
27.0
84.0
145.0
24.0
21.0
198.0
25.0
""
""
55.0
62.0
25.0
27.0
""
79.0
""
142.0
94.0
""
288.0
36.0
46.0
269.0
119.0
""
233.0
""
967.0
43.0
61.0
246.0
26.0
169.0
""
35.0
27.0
36.0
39.0
449.0
29.0
""
104.0
192.0
""
""
91.0
26.0
30.0
""
26.0
273.0
117.0
220.0
37.0
777.0
38.0
""
89.0
107.0
35.0
27.0
952.0
71.0
236.0
""
47.0
48.0
38.0
""
212.0
255.0
""
84.0
""
20.0
28.0
""
""
43.0
34.0
""
69.0
69.0
64.0
""
""
129.0
35.0
34.0
""
""
49.0
""
27.0
""
32.0
43.0
""
26.0
72.0
245.0
99.0
70.0
""
145.0
31.0
40.0
26.0
24.0
58.0
""
""
""
""
""
223.0
112.0
""
""
""
93.0
40.0
""
42.0
""
""
21.0
""
20.0
""
83.0
48.0
39.0
""
""
109.0
""
""
22.0
36.0
108.0
117.0
53.0
""
29.0
45.0
""
""
37.0
163.0
20.0
25.0
23.0
39.0
81.0
513.0
26.0
68.0
626.0
""
228.0
23.0
32.0
126.0
""
""
88.0
310.0
""
""
""
257.0
36.0
81.0
""
22.0
""
71.0
46.0
34.0
57.0
38.0
55.0
81.0
55.0
251.0
76.0
22.0
""
""
80.0
61.0
117.0
""
23.0
58.0
29.0
30.0
""
187.0
""
36.0
259.0
""
53.0
150.0
23.0
153.0
""
85.0
58.0
391.0
137.0
70.0
63.0
173.0
137.0
5755.0
57.0
48.0
266.0
82.0
98.0
2246.0
78.0
30.0
169.0
83.0
67.0
148.0
128.0
""
60.0
176.0
28.0
93.0
""
22.0
201.0
134.0
104.0
