coll_other_female_p75_se
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.10740145
""
""
""
""
""
""
""
0.091105238
""
""
""
0.18276098
""
0.16745628
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.059324376
""
""
""
""
0.11386252
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.10626432
0.17657205
""
""
""
""
0.035407033
""
""
0.071763054
""
""
0.152402
""
""
""
""
0.17636554
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.11214749
""
""
""
""
""
0.18743928
""
""
""
""
""
0.15764938
""
""
""
0.028982287
""
""
0.14254135
""
""
0.034672007
""
0.09781345
0.078254707
""
""
""
""
0.069042124
""
""
""
0.015698936
""
0.076962486
""
0.15764374
0.09484183
""
""
0.073866725
0.11470185
""
0.027190618
0.072577499
""
0.040902611
0.036625803
""
0.040668838
0.024826759
0.047570512
0.039910767
0.092905767
0.038005855
0.064068496
0.027768549
0.095836043
0.12297224
""
""
0.043549322
0.064688191
0.07036332
0.13854893
""
""
0.10103805
""
0.044532824
0.094398983
0.13357325
0.10053359
""
0.061784528
""
""
""
0.10314181
""
""
""
""
""
""
""
""
""
0.085759535
""
0.11500479
""
""
0.047548302
""
""
""
""
""
""
""
""
0.063336544
""
""
""
""
0.10697605
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.1013037
""
0.069600143
0.078367218
""
""
0.08401636
0.09369877
""
""
0.1241198
0.097088821
""
0.083199427
0.13321908
""
0.111203
""
0.084842183
0.065307498
""
""
""
""
""
""
""
""
0.077770293
0.10735034
""
""
""
""
""
""
""
""
""
""
""
0.07726036
""
""
""
""
""
""
0.17107716
""
""
""
""
0.13038588
""
""
0.06579297
""
""
0.092133678
""
0.077847011
0.12513596
0.089089841
0.16795687
0.090592682
0.19144464
""
""
0.14720134
0.16438928
0.11259787
0.094494991
""
""
""
""
0.1521313
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.14566416
""
""
""
""
""
0.1207654
""
0.09009815
""
""
0.11663101
""
""
""
""
""
""
""
0.07223814
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.089658335
""
""
""
""
""
""
0.079137802
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.14781041
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.15319787
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.13379942
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.045736019
0.014335133
0.082594678
0.040496957
0.10673522
""
""
""
""
""
""
""
""
""
""
""
""
0.15967868
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
