teenbrth_white_female_mean
0.18794352
0.23591793
0.2365713
0.17739275
0.13250053
0.1672103
0.15627931
0.19588393
0.19498263
0.19897665
0.21465971
0.13502267
0.15981108
0.2130155
0.18108208
0.17148913
0.19953488
0.15061022
0.187585
0.23550521
0.1659417
0.19295849
0.1446664
0.14796022
0.094243906
0.20419781
0.15802284
0.14842981
0.13142429
0.12429195
0.15436307
0.13930871
0.096866287
0.12675732
0.14351025
0.22583377
0.21267867
0.19979486
0.1923206
0.18884163
0.1577554
0.2373866
0.19312407
0.27958947
0.17904991
0.17569837
0.13355622
0.20589739
0.14718318
0.2151871
0.22198494
0.18542954
0.19299446
0.24387704
0.15075527
0.18954259
0.18783624
0.27392611
0.23530872
0.20434299
0.19151643
0.16720042
0.20012946
0.22350727
0.23921314
0.22260478
0.19154276
0.1857854
0.22280359
0.24229965
0.17159286
0.18620847
0.15688744
0.20336078
0.26582542
0.24514665
0.21814084
0.23595537
0.24779665
0.14784741
0.22374979
0.20784424
0.22763243
0.21210608
0.1681799
0.23067895
0.22474581
0.20923723
0.17007516
0.23282145
0.19160888
0.25010198
0.1850825
0.19206545
0.23604175
0.22902365
0.23878366
0.26287901
0.14500427
0.21356438
0.14162669
0.080330677
0.10394017
0.1383021
0.13548927
0.13130958
0.15647443
0.16516832
0.23284487
0.19304471
0.1442572
0.18233743
0.12896354
0.21677671
0.15005103
0.17763518
0.16101155
0.19059636
0.2251876
0.19869064
0.19108331
0.2494646
0.19981708
0.23257628
0.18697479
0.15895574
0.17462471
0.24208002
0.15924111
0.19386868
0.10747384
0.25430328
0.14402886
0.22614969
0.19689663
0.23525812
0.22556536
0.1978261
0.18486898
0.15262356
0.14434253
0.19742173
0.20485944
0.16774607
0.2057713
0.16695797
0.18201654
0.18980935
0.17050554
0.15854666
0.23489344
0.1421632
0.16646078
0.17137422
0.17423505
0.17395544
0.20763075
0.16908751
0.22414505
0.15889844
0.19449799
0.18724157
0.13088626
0.10119656
0.140582
0.067767829
0.11385941
0.12932645
0.1569581
0.16950768
0.10069396
0.11177699
0.14443614
0.12883334
0.16301437
0.15382718
0.14580187
0.13714369
0.12733383
0.1253603
0.13795458
0.14764079
0.17183588
0.23253264
0.22314158
0.15088347
0.21126913
0.18782599
0.16513936
0.23498259
0.20616199
0.20937304
0.16900365
0.20624286
0.17646663
0.20772716
0.17584096
0.15441306
0.14305189
0.18438731
0.16502093
0.18246894
0.19494957
0.19160661
0.21316387
0.16386174
0.16593266
0.22551532
0.20259745
0.17438978
0.19831081
0.1672814
0.19380963
0.18159154
0.12675904
0.14169855
0.15504371
0.10003577
0.17049338
0.20758833
0.12807699
0.13304411
0.22926585
0.18437554
0.16139416
0.19290462
0.10786648
0.11651522
0.077650093
0.12602995
0.1284437
0.14654534
0.14636199
0.12545913
0.190809
0.16839212
0.15221854
0.16112113
0.17336819
0.18024556
0.19077127
0.15633398
0.14492039
0.16437922
0.16630818
0.16306676
0.12370839
0.10566268
0.108165
0.11184373
0.084938645
0.13786967
0.14505084
0.10737857
0.13131206
0.12365265
0.141789
0.082554281
0.11919854
0.092362426
0.14962682
0.087290436
0.103619
0.11479475
0.074762188
0.031501845
0.050723039
0.03459863
0.07191474
0.11429117
0.15627944
0.12855023
0.14209312
0.11248732
0.11893416
0.11122379
0.10339716
0.080423117
0.12108424
0.095837913
0.090057477
0.047610145
0.048272204
0.057404079
0.092583455
0.1052666
0.081740342
0.061430592
0.10468432
0.10646372
0.099780984
0.10739756
0.11248989
0.13888663
0.11389083
0.1119363
0.083579563
0.09047161
0.099709868
0.090576001
0.073825985
0.14812042
0.12551291
0.086627327
0.12829337
0.12170384
0.10211933
0.14401363
0.11491549
0.13949728
0.1022002
0.11388647
0.1504371
0.10743995
0.10607995
0.10386976
0.13405769
0.11022617
0.10802589
0.10922629
0.10376314
0.08264976
0.10016337
0.18802963
0.17352557
0.12723163
0.14262889
0.15782392
0.16041642
0.14469905
0.13730557
0.13972248
0.13597344
0.088671803
0.16030198
0.065334596
