spouse_rk_black_female_p75_se
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.15742785
""
0.23885903
""
0.069503933
""
""
""
""
""
""
""
""
""
""
0.067804642
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.09450005
""
""
""
""
""
""
""
""
""
0.13029142
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.076294519
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.093500637
""
""
0.11177749
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.096076593
""
""
""
""
""
""
""
""
""
""
""
0.08789891
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.14238584
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.11081821
""
""
""
0.11667994
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.16430818
0.19988051
0.11985613
0.128732
""
0.11301159
0.046220537
0.10845564
""
0.17409392
0.13588461
""
0.1245103
""
0.12158698
0.095887616
0.10797172
""
0.21549344
""
0.11021607
0.063108474
0.10200242
0.075330533
""
""
0.11013392
0.11869449
0.072207347
0.067733772
0.064433955
0.076573759
""
0.098298855
0.15023044
""
""
""
""
""
""
""
""
0.12165826
""
0.09299162
""
""
""
0.11184771
0.090533443
""
""
""
""
""
0.080116846
0.03476445
""
""
""
""
""
0.12936722
""
""
""
0.073686235
0.049875941
""
""
""
""
""
""
""
""
0.052108902
""
""
""
""
""
0.072877742
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.12984283
""
""
0.077355288
0.06648916
""
""
""
""
""
""
0.044891302
0.038901262
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.1081484
""
0.12792927
0.050554808
0.11006685
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.078621753
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.13673007
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.14209452
""
""
""
""
""
""
0.10482316
0.048228499
""
0.089523852
""
""
""
""
""
""
""
""
""
""
""
""
""
