work_32_hisp_female_mean_se
0.054929331
0.036991309
""
""
0.052071359
""
""
0.031896688
""
""
0.072701029
""
""
""
""
0.038187508
0.079962812
""
""
""
""
0.061653554
0.038329124
""
0.049760271
0.05503368
0.063505113
0.050973635
""
0.060828406
0.091353349
""
""
""
0.046296962
0.069557771
0.021618029
""
0.05393564
""
0.052613828
0.053631607
""
""
0.020791156
""
""
0.037362486
0.025079835
""
0.027218405
0.032632101
""
""
""
""
0.054197248
0.07388968
0.043959733
""
0.059581395
0.10767266
0.039430205
0.079717331
""
""
""
""
""
0.013375772
""
""
""
""
0.024680162
""
""
0.044305738
0.057910215
0.080087163
0.085546128
""
""
0.054871328
""
""
""
""
""
""
""
""
""
""
""
""
0.050809737
0.010572259
0.016095631
0.024397155
0.022162281
0.039503776
0.03702483
0.0025111053
0.014024725
0.022530759
0.0038495255
0.0096018212
0.010866301
0.016793592
0.0070455605
""
0.083831325
0.085574016
0.015702577
0.087988794
""
""
0.050246935
0.11539381
0.07613983
""
0.11168642
""
""
0.099194415
0.048693638
0.03738695
0.05155227
""
""
0.094729088
""
0.047439963
0.078798987
""
0.035261553
""
0.066219568
0.065838896
0.078642555
0.067508116
0.065453157
""
""
0.045501966
0.045702759
""
""
""
""
""
0.098922104
0.057976685
""
""
0.078820772
0.046234705
""
""
""
""
0.093442455
""
""
""
""
0.058795109
0.045553654
""
0.019565074
""
0.10787487
0.044901382
0.10871401
""
0.022703493
0.041827399
0.10840094
""
0.072699413
""
0.019544682
0.048675377
""
0.042444453
0.0038361175
""
0.036236111
0.012844853
0.038318798
0.025100511
0.0046416065
0.037092261
0.01616648
0.0034950597
0.025059773
0.023725327
0.0056299968
0.042783532
0.0038714523
0.0087847393
0.030493287
0.036552019
0.0010417879
0.0082458071
0.014029118
0.053950269
0.018713053
0.0065356968
0.071149699
""
0.0045444658
0.011351665
0.026857574
0.0023568324
0.011210831
0.064376906
0.0026006128
0.0044133244
0.010693816
0.002370633
0.0023903493
0.0059495093
0.0045945053
0.0098010954
0.0046969936
0.0054280576
0.0031822689
0.006936003
0.01766905
""
0.033660557
0.0066471891
0.0075206729
0.0050468994
0.013155016
0.02077481
""
0.0046417625
0.029636715
0.0036976205
0.008991993
0.016538857
0.0054524457
0.024200575
0.0069091283
0.08303082
""
0.046915803
0.010973641
0.022689832
0.043786187
""
""
0.039314575
0.072798058
0.061102476
""
0.033128876
0.0045938818
""
0.016451878
0.046411794
0.047627009
0.0071877255
0.029748427
0.027540553
""
""
0.087733276
""
0.041425206
""
0.0066461149
""
0.059936598
0.044734474
0.027346425
0.012349592
0.023944354
""
0.033855341
0.01575369
""
0.03840087
0.03643693
0.027124057
0.019496985
0.020553857
""
0.059039854
0.10045897
0.085062936
0.028903671
0.0078531122
0.068897612
0.025169259
""
0.050910417
""
""
""
""
0.046013836
0.073056377
0.0086339684
0.066241853
0.0060311668
0.0059232963
0.023792548
0.022646436
0.0069425344
0.015441754
0.025884859
0.020834675
0.023809453
0.011082752
0.025378674
0.0088043269
0.017026339
""
0.023008706
0.106898
0.01062988
0.0035262031
0.11128087
0.021453455
0.023670955
0.017294826
0.010444977
0.048994645
0.035573371
""
0.0090938611
0.018483745
0.027760195
""
0.050421439
0.10073151
0.087487772
""
""
0.02994098
0.02135127
0.017681172
0.018819837
0.0045006177
""
0.021923793
0.054511383
0.1022123
""
0.014728625
0.0088887932
0.019388696
0.048823677
""
""
0.012509216
0.013804849
0.023036648
0.0018864095
0.017127195
0.047385264
0.01809296
0.023004582
0.0042178072
0.0070619071
0.0050663464
0.011131872
0.0086931707
0.008314806
0.040585507
0.023238288
0.013088881
0.028172789
0.014135683
0.0075390325
0.056566913
0.055641089
0.10389392
""
0.010110704
0.074610323
0.063317329
""
0.1107481
0.10631442
""
""
0.094293028
""
0.051106997
0.034962989
0.10822985
0.10166274
0.046799649
""
""
""
0.077409454
0.08239726
0.095974304
""
""
0.046845399
""
0.039723828
0.066580988
""
0.022047108
0.028477142
0.082484372
0.026665989
0.03357977
""
0.017081536
""
0.011449183
0.045548189
0.047309842
0.026501734
0.089970417
0.038745131
""
""
""
""
0.078434043
0.011571843
""
""
0.045962811
0.031145491
""
""
0.06835591
""
""
""
""
0.026607374
0.039480973
0.031059744
0.11030211
0.011877869
0.080717459
""
0.042372286
0.037380587
0.074562527
""
0.0098420987
0.049952466
0.015588623
""
0.074578986
0.089795336
""
0.083180383
0.029747741
0.024071213
""
0.059859671
""
""
""
""
""
""
""
""
0.085534148
0.05812284
0.021853166
""
0.083386332
0.032469139
0.064756878
""
""
""
""
""
""
""
0.099634223
""
""
""
0.044945862
0.018014966
0.051001657
0.062241565
""
0.040559355
0.066332646
0.091885321
""
""
0.043796979
""
""
""
""
""
0.019200772
0.038613617
""
""
""
0.080225296
0.083619818
""
0.079525366
""
""
0.098382726
""
""
""
0.069068693
0.048702467
0.061320417
""
""
0.051128857
""
""
""
0.097899087
