comcoll_other_female_p10
0.47639927
""
""
0.18022585
0.18032406
""
0.27275866
""
""
""
""
0.25468084
""
""
0.40338761
""
""
""
""
""
0.4942776
0.1661617
0.55565459
""
0.34992757
""
0.38252062
0.28485024
0.26745859
""
""
""
0.47621033
0.49168837
""
0.24369828
""
""
""
""
0.58596951
""
""
""
""
""
0.36155635
""
0.32542902
""
0.21226984
0.32412231
""
""
""
0.19038463
""
""
""
""
""
0.24882104
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.42398542
""
""
""
""
0.24043523
""
""
0.045662045
0.15449616
0.1692784
""
""
""
0.17362657
""
""
""
0.041991051
0.22536086
0.32164425
0.10845027
0.42051342
0.29912901
0.47634429
0.49052265
0.30906421
0.36079547
0.26371852
""
0.12180754
0.45790219
""
0.28515428
""
0.22180517
0.3903093
0.25694767
""
""
""
0.24929467
""
""
-0.04239035
""
0.30033639
0.11543003
""
""
""
0.40363011
""
""
""
""
""
0.28111404
0.36913261
""
""
""
0.21684679
""
""
""
""
0.33888793
""
""
""
""
0.2566534
""
""
0.40179193
0.40520182
""
0.28343272
""
""
""
""
0.28131199
0.27089044
""
0.35244179
""
""
""
0.19955571
0.30376554
0.54891193
""
0.28507039
""
""
0.2385435
0.23628554
""
""
""
""
0.30494839
""
""
0.21108384
""
""
0.42655346
""
""
0.30862078
0.33588836
""
""
""
""
0.11003841
0.2300968
""
0.12834571
0.2487193
""
""
-0.046593588
0.1041526
0.25324357
""
""
0.19944225
0.31971547
0.32583576
""
""
0.19352083
0.36051118
0.48740172
0.34253559
""
""
""
""
0.026067002
""
0.22440518
0.49365312
0.2808243
0.3570967
0.45380142
0.22395289
0.24426243
0.4047727
""
""
""
""
""
0.41208729
""
""
""
""
""
0.19356336
""
""
0.17809229
0.29132709
""
0.19266641
0.37096336
0.17443727
""
""
0.24441241
""
""
0.31313789
""
0.25542924
""
0.34948313
0.31423786
0.35171589
0.19221218
0.46713272
0.20795234
0.46552119
0.33012515
0.1279638
0.13688166
""
""
0.019022638
""
""
0.20583995
0.31775767
""
0.31653914
0.23275046
""
""
0.37096047
0.16726711
""
0.13123201
0.36199349
""
""
""
""
""
""
""
""
""
""
""
0.48366359
0.23743598
""
0.41872624
0.31255776
""
""
""
""
0.091404594
""
""
0.13737442
""
""
0.31305599
0.24635379
""
0.18009306
0.45135421
0.36403942
""
0.30426949
""
""
""
0.44335842
0.11226031
""
""
0.02672633
""
0.17078117
0.17329638
0.14394404
""
0.36399657
0.38605466
0.059286084
""
0.31871027
""
""
0.43588534
0.22269462
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.297741
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.37643465
""
""
""
""
""
""
0.33976114
""
""
""
0.66826326
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.24255233
""
""
""
0.22531696
""
""
""
""
""
0.062000524
""
""
""
""
""
""
""
""
""
0.18408982
""
""
0.20964794
""
""
""
""
""
""
0.36830983
""
""
0.76193005
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.3788442
0.28847501
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.22625564
0.34205461
0.29754728
""
""
""
""
0.36835411
0.4354257
0.20923148
0.15497196
""
""
""
0.034058582
""
0.2555863
""
0.1529299
""
""
0.19776404
0.096750394
0.17896415
0.5367257
0.17120358
0.27846324
""
0.22325091
0.37528393
""
""
""
""
""
""
""
0.18475924
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.24322671
""
0.1564136
""
""
""
""
""
""
""
""
""
""
""
0.21134683
""
0.38498107
0.3806608
0.48172373
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.20865956
""
0.34614062
0.28678051
0.38052148
""
0.1994641
0.0928348
0.48381531
0.19533657
""
""
0.14892508
""
0.13575038
0.31667075
0.0084718661
0.16161722
""
0.40253559
""
0.15387791
""
""
""
""
""
""
0.28751451
""
""
""
""
""
-0.1035617
""
""
0.13927609
""
""
""
""
""
""
""
""
0.045045368
""
""
""
""
""
""
""
0.29972851
""
""
""
""
""
0.27514973
0.38701028
0.20888044
""
0.3996098
""
""
""
0.26593542
""
0.28643021
""
0.38971132
0.1034881
""
""
0.17245162
""
0.35733688
0.24607539
""
""
0.36979029
""
""
""
""
""
""
""
0.21064265
0.1781815
""
0.42667249
""
""
""
""
""
""
0.52337474
""
""
0.13082691
0.22631449
0.20773464
""
0.44797462
0.25725412
0.4117088
0.32461938
0.28106251
0.35046634
0.40293366
""
""
""
0.13755566
0.37355557
0.38078746
0.22210248
""
""
0.32679442
0.41238725
0.36525536
0.44338837
""
""
""
""
0.31293511
""
0.52963972
0.2898058
""
0.16053437
""
0.25388932
0.066134721
""
""
""
""
""
""
0.15159805
0.16515695
0.29951185
