kfr_imm_white_pooled_p75_se
0.068014838
0.045355737
""
""
""
""
""
0.045914281
""
""
""
""
""
""
""
0.044963732
""
""
""
""
""
0.074888237
0.04588953
""
0.081713803
0.061648298
""
""
""
""
""
""
""
""
0.04165208
0.082403049
0.025577528
""
""
""
0.049984366
0.07698603
""
""
0.023381993
""
""
0.069041051
0.034649085
""
0.032892931
0.054133844
""
""
""
""
0.080411017
0.073781796
0.039076865
""
0.092905104
""
0.058212083
""
""
""
""
""
""
0.022654796
""
""
""
""
0.03322329
""
""
0.05955115
0.062232219
""
""
""
""
0.065788954
""
""
""
""
""
""
""
""
""
""
""
""
""
0.037296135
0.041433256
0.097484745
""
""
""
0.0069945175
0.054641388
0.058050137
0.015998825
0.046355002
""
0.044644192
0.048263624
""
""
""
0.057233561
""
""
""
""
""
""
""
""
""
""
""
""
0.087558158
""
""
""
""
""
0.059317861
""
""
0.066208072
""
""
""
""
""
0.098065861
""
""
0.070372947
""
""
""
""
""
""
""
0.056669809
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.083522141
""
0.027567049
""
""
0.082790092
""
""
0.063975744
""
""
""
0.060904164
""
0.039291516
0.063915186
""
""
0.0093858717
""
""
0.040075384
0.08334437
""
0.0097972648
""
0.025923928
0.015978502
""
0.047210965
0.047443818
""
0.019729149
0.042267866
0.098983578
0.079239585
0.0036375257
0.047466692
0.016683565
""
0.051658597
0.02462687
""
""
0.019620119
0.030370336
0.038929015
0.0063325963
0.019985855
""
0.011417895
0.010095388
0.050336018
0.01019482
0.0071207508
0.013432967
0.017448923
0.027361467
0.010934219
0.018854199
0.0073570567
0.023889935
0.035136882
""
0.085076213
0.018033871
0.01713231
0.016305046
0.048223805
0.090301521
""
0.024324214
0.054297749
0.011012178
0.026476331
0.057138119
0.023231035
""
0.012942583
""
""
""
0.022500223
0.053317655
""
""
""
""
""
""
""
""
0.020634487
""
0.022034016
""
0.059382565
0.012747918
0.073990993
0.059989247
""
""
""
""
""
""
0.01497303
""
""
""
0.082234278
0.02571745
""
""
""
0.052670173
""
""
""
0.07127168
""
""
""
""
""
""
""
0.056856453
""
""
""
""
""
""
""
""
""
""
0.037031803
""
0.0084542558
0.0088319536
0.022377426
0.024381744
0.010756838
0.022162911
0.02614169
0.036246736
0.046390258
0.018875167
0.049768914
0.025377316
0.03347287
""
0.037423544
""
0.017061323
0.0082607558
""
0.036396641
0.056885369
0.03409164
0.02502913
0.10781687
""
""
0.014589963
0.029352199
0.037378788
""
""
""
""
""
""
""
""
0.037213184
0.072355971
0.012984731
""
0.042202629
""
""
""
0.035095032
0.020484094
0.031711541
0.085450508
""
""
0.026605092
0.035242911
0.037439991
0.0080761528
0.041709919
0.060107484
0.020291168
""
0.014020954
0.032986194
0.010388546
0.030032473
0.012936562
0.025411151
""
0.030320209
0.032997381
0.032044943
0.018291127
0.016449085
""
""
""
""
0.020020723
""
0.08662051
""
""
""
""
""
""
""
0.083803043
0.070373647
""
""
0.050516784
""
""
""
0.070967123
""
""
""
""
0.058874119
""
0.059004247
""
""
0.033679321
0.059399858
""
0.033860669
0.053183805
""
0.035674855
""
0.015531932
""
""
0.029016575
""
0.054999575
""
""
""
""
""
0.019737381
""
""
0.071789019
0.05810602
""
""
""
""
""
""
""
0.029013945
""
0.037262797
""
0.014837622
""
""
0.069507174
0.079603434
""
""
0.015064647
""
0.046465665
""
""
0.074180394
""
""
0.036992528
0.037954189
""
""
""
""
""
""
""
""
""
""
""
""
0.048399776
""
""
0.048050143
""
""
""
""
""
""
""
""
""
""
""
""
""
0.028475786
0.071854025
""
""
0.066172644
""
""
""
""
""
""
""
""
""
""
0.02838791
0.070788354
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.088928849
""
""
""
""
""
0.065747283
""
""
""
""
""
""
""
0.09139879
""
""
""
""
0.049950127
0.016510369
""
0.046191942
0.023703685
""
0.049318556
""
""
0.053855229
""
""
0.065617852
0.042338263
""
""
""
0.051784035
""
""
""
""
""
0.058223553
""
""
""
""
""
0.076670662
""
0.042829059
0.062647521
""
""
""
0.073933229
""
0.058565676
""
""
""
""
""
""
0.049140815
""
""
0.066737786
""
""
0.06786526
""
0.056878455
""
""
""
0.030021848
""
""
""
0.07211528
""
0.0039957636
""
""
0.047307238
""
""
0.0082982387
""
""
""
""
""
""
""
""
""
0.048183557
""
""
""
""
0.064228408
""
0.079892568
""
