kir_hisp_pooled_p1
0.45883992
0.4029589
""
0.30438864
0.4770956
""
0.42837489
0.34663415
0.412633
0.37386793
0.34301344
""
""
""
""
0.40812215
0.43156445
""
""
0.43658435
""
0.27909258
0.42845455
0.15478338
0.33477673
0.36125889
0.22535168
0.44465134
""
0.39861849
0.4709805
""
""
0.23028235
0.34109956
0.43734351
0.29877898
""
0.3399626
0.41623619
0.2982372
0.38278574
""
0.24557044
0.33697376
""
0.31350982
0.35539913
0.34062093
""
0.38096187
0.33839795
""
""
0.25946441
""
0.37126824
0.2490751
0.37070855
""
0.43116328
0.25342488
0.29651535
0.40671378
""
""
0.36607349
""
""
0.40577909
""
""
""
""
0.35644716
""
""
0.36645025
0.50137091
0.42734632
0.39332566
""
""
0.36164242
""
""
""
""
""
0.6867553
""
0.35733891
0.48347172
""
""
""
0.29496863
0.36758107
0.34529236
0.32492441
0.41053969
0.3216064
0.38537216
0.37582129
0.34025773
0.32960472
0.35253751
0.34629393
0.36929116
0.39837584
0.38285169
0.37529838
0.33404285
0.31465831
0.38490278
0.34623337
0.26479363
""
0.41722265
0.29394886
0.45790955
""
0.49078116
""
0.52949727
0.20713349
0.36036566
0.35601181
0.343027
0.47858673
""
0.28005803
0.28716618
0.3239201
0.30779919
""
0.31850022
0.27536681
0.34516633
0.34846428
0.37191886
0.25866735
0.33886847
""
0.27419272
0.40372601
0.3764154
""
""
""
0.015717905
0.47742558
0.35531753
0.15203583
0.26024613
""
0.28076392
0.39969769
""
""
0.075665615
""
0.44849107
""
0.31318173
""
0.47742727
0.43069369
0.38391122
""
0.32696924
0.39872718
0.33692956
0.38040429
0.31669271
""
0.3297458
0.34681955
0.23060702
""
0.31964457
0.2032526
0.31823954
0.42071539
""
0.45231748
0.42033201
""
0.42847401
0.34423226
0.46244928
0.39837384
0.42411754
0.38534048
0.40487403
0.34958538
0.32592332
0.36967051
0.39283019
0.46651775
0.41593888
0.36716753
0.34668133
0.30963153
0.42251685
0.38120675
0.46675771
0.40200889
0.35062131
0.37565497
0.40148449
0.54257029
0.40581772
0.41486755
0.37578073
0.4171209
0.37600744
0.27079049
0.38455844
0.36784741
0.42118725
0.38856351
0.40067694
0.44583914
0.37669846
0.39726183
0.45097983
0.4174338
0.41370338
0.39807409
0.3680954
0.5705269
0.33362642
0.40601942
0.41406468
0.38162333
0.36230242
0.37748101
0.1969488
0.36619234
0.4260098
0.42055017
0.40351364
0.378351
0.39706242
0.30808866
0.39836663
0.35481781
0.49914584
0.31517771
0.39666873
0.46338063
0.36324474
""
0.78464824
0.35536668
0.36037177
0.31452733
""
0.34803581
0.37585303
""
0.42158219
0.42163348
0.43238342
0.3447257
0.30714872
0.39983243
0.14659138
""
0.37094983
""
0.29117322
""
0.39251751
""
0.30692959
0.29870725
0.370076
0.37521857
0.34726027
0.47815043
0.36298332
0.40242934
""
0.4881303
0.42452389
0.32170793
0.41278127
0.34556243
0.58944619
0.4574686
0.17145047
0.36454916
0.42136809
0.32177022
0.3246401
0.30958754
0.47502619
0.32676309
""
""
0.27875412
0.59271514
0.31428465
0.42620179
0.38857183
0.29997328
0.39481923
0.35600373
0.35173535
0.38653091
0.3597163
0.35830927
0.3882601
0.3752695
0.3476463
0.36471382
0.3267214
0.45312563
0.40389428
0.3156606
0.39109308
0.31050226
0.3444427
0.41816342
0.26642272
0.3342824
0.39895085
0.37364322
0.3620564
0.27710012
0.32417062
0.3816916
0.37536186
0.3343142
0.38838607
""
0.3903068
0.21146348
0.38684255
0.36613184
0.40951422
0.43267193
0.34025645
0.36152902
0.38480625
0.37042737
0.46523583
0.3182728
0.31698024
0.36823127
0.24091756
0.39613089
0.36395517
0.3746306
0.39850795
""
0.34939265
0.34526506
0.37149286
0.34056601
0.42505169
0.39945689
0.25108829
0.39041632
0.31869286
0.38337693
0.39222944
0.39356312
0.36593115
0.36443827
0.35246593
0.31203914
0.38238484
0.37993532
0.32759658
0.36415225
0.40451893
0.34523243
0.39484447
0.4877362
0.11163542
0.3642326
0.40127733
0.38215488
0.24282886
0.23697124
0.45131233
0.27317983
""
0.26699007
0.37483943
0.34066123
0.35920823
0.20588288
0.50716835
0.301164
""
""
0.24848045
0.24018827
0.19085722
0.34132034
0.52116221
""
0.25498995
0.19762097
0.38510567
0.37777719
""
0.40184796
0.36660796
0.32465327
0.3994281
0.36333326
""
0.36942366
""
0.38413751
0.39807636
0.33335796
0.38056627
0.24657941
0.35760996
0.50667667
0.36828953
""
0.30251878
0.32736304
0.36461157
0.37917855
0.30746841
0.27611047
0.34700087
""
0.57128048
0.40517643
0.39079553
0.7549063
0.28635639
0.31236902
0.43745172
0.33383468
0.38959527
0.29043248
0.35895094
0.36432713
""
0.31004691
0.40818396
0.31470665
0.28701764
0.39024895
0.37746748
0.36738169
""
0.2372793
0.23211358
0.37206498
0.33635473
0.35708091
0.2592572
0.42365026
0.35867324
0.41952139
0.44042447
""
""
""
0.66493934
0.12722307
""
0.21149291
0.5599798
0.35501575
""
0.48708412
0.37101004
0.4248262
0.12726739
""
0.1862534
0.48990306
""
0.419007
""
0.32113418
0.4314473
""
0.43214944
0.3597919
0.3364701
0.30981809
0.33928856
0.26819518
0.33673099
0.36459717
0.2966904
0.32116136
0.43823883
0.3226949
""
0.36132514
""
""
""
0.39236867
0.36327928
""
0.43160465
""
0.31386769
0.56320775
""
0.17856386
""
""
0.2287223
""
""
""
0.21888189
0.2534467
0.30243614
""
""
0.24284892
""
""
""
0.3333382
0.29766074
0.32379726
0.54687726
""
0.086899675
0.3803665
""
""
0.44900858
0.35724369
""
0.19950472
""
0.35506877
0.33754605
0.38940191
0.3739503
0.39349073
0.38528875
""
0.38017368
0.59419942
0.13338433
0.41865769
0.33370662
0.4724783
0.36099315
0.37920126
0.27061665
""
""
0.35408494
0.26493597
0.37463409
0.43435085
""
""
0.38528532
0.39766032
0.43122676
0.42427471
0.313775
0.2162811
0.51951617
0.38875052
0.32875365
0.13573857
0.40897959
""
0.37944275
0.50893611
0.37393445
0.35087565
0.39456728
0.45528457
0.34827197
0.4375675
0.43611506
""
0.38211977
""
0.41883647
0.39182338
""
""
0.41810796
""
0.35823551
""
0.30976611
0.45998302
0.37189552
0.2816411
0.094483756
""
0.34561083
0.39524657
0.39953271
0.21644935
""
0.37152475
0.57592213
0.51505786
0.42120951
""
""
0.37754908
""
0.21980937
0.42277637
0.45496398
""
""
0.42289552
""
0.36008427
""
""
0.447871
0.36777735
0.40759933
""
0.27349618
0.30958343
0.31869406
""
0.3960281
0.33715254
0.43365932
0.30007422
0.39354578
0.36927631
""
0.3811143
0.41149464
0.50263363
0.23101084
0.39395329
0.36258629
0.30112779
0.32841372
0.31937513
0.25110471
0.43650115
""
0.42254114
0.31929067
0.47820395
0.26202527
0.34532255
0.2025446
""
0.3932929
0.31594497
0.26455525
0.445252
""
""
""
0.15907261
0.37937409
""
0.43686533
0.33976507
0.27843469
0.40529224
""
""
0.34202632
""
0.29758316
0.36889985
0.2559931
0.36482051
""
0.25280762
""
""
""
0.31879684
