somecoll_other_male_mean
""
""
""
""
0.6946314
""
""
""
""
""
0.78076118
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.82339025
""
""
""
0.73172289
""
""
""
""
""
""
""
""
""
""
0.72603148
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.6575098
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.78209776
""
0.63152152
""
""
0.73795384
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.69486523
""
""
""
0.68430591
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.66491693
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.6862545
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.7145105
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.76050901
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.61825883
""
0.56669539
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.23437282
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.42390946
""
""
""
""
""
""
""
""
0.8473472
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.7408489
""
""
""
""
""
""
""
0.53197187
""
""
""
""
""
""
""
""
0.58715641
""
""
""
""
""
""
""
""
""
0.60001349
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.54961163
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.71580684
0.64321899
""
""
""
""
""
""
""
""
0.57027787
0.83930486
""
0.83059627
0.68324989
""
""
""
""
""
""
""
0.6077975
""
""
0.55267107
""
0.70998532
""
0.71677315
""
0.83862585
""
0.77015197
0.77426785
0.61761302
0.58379668
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.74018717
""
""
""
""
""
""
""
0.73773092
""
""
""
""
""
""
""
0.65962648
""
""
""
""
""
""
""
""
0.66114426
""
""
""
""
""
""
""
""
""
""
0.62977839
""
0.75809473
""
""
""
""
""
""
0.45237637
""
""
0.60533899
""
""
""
""
""
""
""
0.60708767
0.65610731
""
""
0.5264352
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.6977337
""
""
""
""
""
""
""
0.70844156
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.69228792
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.78437775
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.77722371
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.69959873
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.45947725
""
""
""
""
""
""
""
""
0.54857564
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.7103613
""
""
""
0.65975827
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.36894628
""
""
""
""
""
""
0.67384547
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.75263608
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.78722328
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.67685181
""
""
""
""
""
""
""
""
""
""
""
""
0.56970769
""
""
""
""
""
""
""
0.67581922
""
0.64161509
""
""
0.58084577
0.88672578
0.73945665
0.7818923
""
""
0.74250126
""
0.73829693
""
0.81190908
0.79725826
0.72626185
0.91998208
0.57641804
0.68481433
""
0.98081851
""
0.72547901
""
0.65783423
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.8329736
""
0.62712556
""
""
""
""
""
""
""
""
""
""
0.67624235
0.73397344
""
""
""
""
""
""
""
0.4047651
0.73001885
""
""
""
0.63622177
""
0.83939391
0.88688511
""
0.63694108
0.69676149
""
0.63168585
""
""
""
""
0.66732293
""
0.73949009
0.90126455
""
""
""
""
""
""
""
0.75726157
""
""
""
""
""
""
""
0.84052259
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.62098742
""
""
""
""
""
""
""
0.65193307
""
""
""
""
""
""
0.67120403
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.71931487
""
""
""
""
""
""
0.74391985
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.74172676
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.66357094
""
""
""
""
""
""
""
""
0.78192627
""
""
""
""
""
""
0.65641576
""
""
""
0.71504289
""
0.55323464
""
""
""
""
""
""
""
""
""
""
""
0.67070019
""
""
""
0.62428349
0.58641607
""
""
""
""
""
""
""
""
0.64024055
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.67208135
0.64542651
0.66835946
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.74882007
""
0.75326496
""
""
0.74612916
""
0.57295376
""
""
0.5115611
""
0.4010461
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.60354811
""
""
""
""
""
""
""
""
""
""
""
""
0.2949461
""
0.5757091
""
""
""
0.63050008
0.23706865
0.5411979
0.37656701
""
""
0.61857563
0.49012145
0.45452729
""
""
0.62015843
""
0.42026901
""
""
""
0.60775161
0.52708888
0.49653658
""
""
""
""
0.82150072
0.73330724
""
""
0.68838686
""
""
""
0.5878343
""
""
""
""
0.79365349
""
""
0.67877954
""
0.75793821
""
""
""
0.53805649
""
0.62213755
""
""
""
""
""
""
""
0.70797694
""
""
""
0.74084759
""
""
""
""
""
""
0.85047978
""
""
""
""
""
0.86974162
""
""
""
""
""
0.77091843
0.65112674
0.69597805
""
0.67185539
""
""
""
""
""
""
""
""
""
""
0.55383652
""
""
0.73683226
""
""
""
""
""
""
0.66015321
""
0.61626071
""
""
0.69163227
""
""
""
""
""
""
""
""
""
""
""
""
""
0.86296237
""
0.66398871
""
""
""
0.5776273
""
""
""
""
""
""
""
""
""
""
0.57449657
""
""
""
""
""
""
""
""
""
""
""
""
0.70344412
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.67271066
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.60496467
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.59131992
""
""
""
""
""
""
""
""
""
""
""
""
""
0.73322177
""
""
""
""
""
""
""
""
""
""
""
""
""
0.66898066
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.61097127
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.71935844
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.63813591
0.75424838
""
""
""
""
0.60449326
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.7884714
""
""
""
""
""
""
0.72467774
""
""
""
""
""
""
0.68424261
""
""
""
0.69620591
""
""
""
""
""
""
""
""
""
0.77423346
""
""
""
""
""
""
""
0.89007604
""
""
""
""
0.94149423
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.70625532
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.51257622
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.80169761
""
""
0.77674299
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.86134934
""
""
""
""
""
""
""
0.54928178
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.65028751
0.65321529
""
""
""
""
""
0.7637403
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.48347646
""
""
""
""
""
""
""
""
""
""
""
""
""
0.75377786
""
""
""
""
""
""
""
""
""
""
""
0.58830601
""
""
""
""
""
""
0.84608459
""
""
""
0.80926371
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.83460623
""
""
""
""
""
""
""
""
""
""
""
""
""
0.64886576
""
""
""
""
""
""
""
0.87566847
""
""
""
""
""
""
""
""
""
""
""
""
""
0.54047877
""
""
""
""
""
""
""
""
""
0.70179772
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.77400547
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.96962947
0.73381686
""
""
""
0.63167053
""
""
""
""
""
""
""
""
""
0.784814
""
""
""
""
""
""
""
0.70562786
0.52267236
""
""
""
""
""
""
""
""
""
""
0.62815177
""
""
""
""
""
0.83040416
""
""
0.65635967
""
""
""
""
""
""
""
0.63396317
0.72451216
""
0.73707134
0.74144685
""
""
""
""
""
""
""
""
0.64644665
""
0.6184653
""
0.70894206
0.61525822
""
0.77787596
""
""
0.63517934
""
0.61797351
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.67783505
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.59623319
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.67014045
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
