kfr_imm_black_female_mean
""
""
""
""
""
""
0.51449353
""
""
""
""
0.42612949
""
""
""
""
""
""
""
""
""
0.39824346
""
""
0.4922882
""
""
0.39366832
0.46974039
""
""
""
0.48067689
0.44891486
""
""
""
""
""
""
0.36414477
""
""
""
""
""
0.44653639
""
0.52830571
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.35944381
""
""
""
""
0.48393407
""
""
""
0.48484436
""
""
""
""
""
""
""
""
""
0.44688824
0.36678201
0.49651098
0.44088253
0.41881064
0.43256405
0.46015143
0.4148086
0.40424657
0.40881905
""
0.47658002
0.32119977
""
0.47798485
""
0.40990978
0.48459688
0.46598107
""
""
""
""
""
""
0.49608579
""
0.4406268
0.39713666
""
""
""
0.45505509
""
""
""
""
""
""
0.42739898
""
""
0.46581304
""
""
""
""
""
""
""
""
""
""
""
""
""
0.4214955
""
""
""
""
""
""
""
""
0.48830554
""
0.54439831
""
""
""
""
0.50019622
0.47878283
""
""
""
""
""
0.33697495
""
""
""
""
0.4498235
""
""
0.44752252
""
""
""
""
""
""
0.36626604
""
""
""
""
""
0.39630374
""
0.42593685
""
""
""
""
""
0.50332564
""
""
""
""
""
""
""
0.32195693
""
""
0.43651789
""
""
""
""
""
""
0.47125557
""
""
""
0.52774119
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.35332683
""
""
0.4775264
""
""
""
""
""
""
0.55866981
""
0.48563671
""
0.4811123
0.45043063
0.34695277
0.48378852
0.48426715
0.55214006
0.52290732
0.46586475
0.5973646
0.40235838
""
""
""
""
""
""
""
""
""
0.55295384
""
""
0.48837802
0.60176229
""
0.41295356
0.50734335
""
""
""
""
""
""
""
""
""
""
""
""
0.48215827
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.53463811
""
0.48928419
""
""
""
0.50647056
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.45248368
""
""
""
""
""
""
0.47438228
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.51769775
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.43727282
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.44721705
""
""
""
0.51201886
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.51262963
""
0.49712479
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.53487521
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.42335078
0.47260711
0.50207543
""
""
""
""
0.46085474
""
""
""
""
""
0.48875609
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.59297985
""
""
""
""
""
""
""
""
""
0.48974308
""
0.45692834
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.48582098
""
0.45721754
0.54319096
""
""
""
""
""
0.53546095
0.46181634
""
""
0.50609881
""
""
0.47504207
""
""
""
""
""
""
""
0.55784309
""
""
""
""
""
""
""
""
""
""
""
""
""
0.48091006
