somecoll_natam_pooled_mean
""
""
""
""
""
""
0.45989379
""
""
""
""
0.48865163
""
""
""
""
0.54327947
""
""
0.40677413
0.61589211
0.50269163
0.68978971
""
0.57088691
""
0.63083607
0.55795509
0.6783722
""
""
""
0.71137017
0.46552125
0.43894002
0.42417735
""
""
""
""
""
""
""
""
""
""
0.55233592
0.29059732
""
""
0.48444274
""
""
""
""
0.61532259
""
0.48429683
""
""
""
0.45745596
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.54616451
""
""
""
""
0.47091186
""
""
""
0.70262313
0.48855704
""
""
""
0.60996193
""
""
""
""
0.58255857
0.65374172
""
0.5268085
0.52148807
""
0.54587018
0.51020473
""
0.54085147
""
""
""
""
""
""
0.41827014
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.5936746
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.42684087
""
""
""
0.66773206
""
""
0.50467336
0.60304099
""
""
""
""
""
""
""
0.52227461
""
0.63308275
0.44279003
0.482784
0.54994571
""
0.64685208
0.51812273
0.59961545
0.68016034
""
""
0.62174857
0.64183879
0.5351007
0.64268672
""
""
0.28308406
""
""
0.60663831
""
""
""
""
""
""
""
""
""
""
""
""
0.66318727
""
0.35302997
""
""
""
""
""
0.6662147
""
""
""
""
""
""
""
""
""
""
0.65325141
""
""
""
""
""
""
0.62461269
""
""
""
0.73583531
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.57804453
""
""
0.52397889
""
0.4877727
""
""
""
""
""
""
""
""
""
0.62181139
""
""
0.62378228
""
0.63811851
0.63357496
""
0.42107129
""
""
0.69934243
""
0.65165585
0.58243138
""
""
""
0.61488086
""
""
0.8084991
0.62239581
""
""
0.57837385
""
0.50832623
0.55837148
""
0.60790646
0.4400824
0.25686333
""
""
""
""
0.43016762
0.48994359
""
0.42768148
""
""
""
""
0.50456542
""
""
""
""
""
""
0.6045078
0.54227614
0.5511691
0.57119191
0.53299671
0.4283995
""
0.45913854
""
""
""
""
""
""
""
0.76444566
""
""
0.49938011
0.53593272
""
0.67014855
""
""
""
0.4574199
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.46502566
""
""
""
""
""
""
""
""
""
0.67939454
""
""
""
0.36651412
""
0.67865181
0.56220967
""
""
""
""
""
""
0.72773075
""
""
""
""
0.79519045
""
0.57635677
""
0.43492538
""
""
0.44895306
0.48421425
""
0.45073205
0.49297041
""
""
0.26100782
0.45245993
""
""
""
""
""
""
""
""
""
0.5139603
""
""
0.25227997
0.50931233
""
0.21150196
""
""
""
""
""
""
""
""
""
0.62867725
""
""
""
0.40326205
0.3802785
""
""
0.53319043
""
""
""
0.51868975
""
""
""
""
""
0.59350216
0.48501989
0.18749847
""
""
0.47984207
""
""
""
""
""
""
0.54438215
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.54557002
0.51945716
""
""
""
""
""
""
""
""
""
""
""
""
0.67798519
""
""
0.61521912
0.53885883
""
""
""
""
0.58987123
""
0.60545921
""
""
""
""
""
""
0.60350585
""
0.55700898
""
""
0.54923695
0.55502731
0.48327723
0.60795379
0.56460184
0.53980929
""
0.53653687
0.58308971
0.36718348
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.58488774
""
0.489582
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.59770578
0.4803775
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.51665765
0.65447134
""
""
""
""
0.55575681
""
""
0.50472808
0.73710692
0.60327893
0.56729615
0.57542342
0.54528314
""
0.50427729
""
0.39867008
""
""
0.23051788
0.27647752
0.36712676
0.48845553
0.61434054
0.42067114
0.37120545
0.24375445
0.29394016
""
0.35534424
0.62276489
0.45051676
0.573645
""
""
""
0.38884771
0.55911911
""
""
0.56413758
0.43205056
""
""
""
""
""
""
""
0.52073932
0.44805491
""
""
""
""
0.88097215
""
""
""
0.47234628
""
""
""
0.52426636
""
0.45663562
0.35083434
0.45768565
""
""
0.49354327
0.49170271
0.47954577
0.53101718
""
""
""
0.58742195
""
""
0.45607001
""
""
""
""
0.56425172
0.53944135
""
0.40135834
""
""
""
""
""
""
0.47505009
""
""
0.64085227
0.51249367
0.64660734
0.68759757
0.71140099
0.57569373
0.54098123
0.56826776
0.54831237
0.575688
0.69058943
0.40860039
""
""
0.56960541
0.50882763
0.63040102
0.58491564
""
0.57451761
0.5380314
0.38950816
0.57496655
0.62723076
0.39230144
""
""
""
0.60025364
0.54465985
0.46159744
0.60044223
0.52096999
0.55926925
0.42814654
0.38724008
0.51615506
""
""
0.57621819
""
""
""
0.42023832
0.53588563
0.49622336
