married_black_female_mean_se
0.018736705
0.03168188
0.079505749
0.0087917177
0.0060695708
0.013650954
0.0037836593
0.034801036
0.053909112
0.0061720805
0.007146738
0.0028354586
""
0.025540989
0.0090460004
""
""
0.012290114
""
0.0089726876
0.0036533864
0.003900042
0.006452091
0.0054242667
0.0033159484
0.0094629591
0.0069903741
0.0047942088
0.0029949993
0.0097648995
0.0079942709
0.009988633
0.0031965824
0.0042854687
0.0062928484
0.0050423108
0.0076971948
0.0071701054
0.0094196983
0.0076362467
0.0030446947
0.0075513441
0.01276756
0.027363168
0.0084764129
0.0063685882
0.002171393
0.0061049801
0.00292369
0.0065687569
0.0062486781
0.0042824922
0.0043888413
0.013125958
0.016973855
0.0032784927
0.010679705
0.030880963
0.018591348
0.0058281505
0.009046765
0.0042974688
0.013093098
0.018643845
0.06670665
0.039428215
""
0.060260773
0.042597055
0.0731555
0.0064469329
0.0051474078
0.004221553
0.0066489382
0.0086433236
0.038148899
0.0069842315
0.014647503
0.016198969
0.0019559041
0.0054561957
0.016818417
0.035435218
0.013173066
0.0039225109
0.021715906
0.019154005
0.0080212979
0.0057566604
0.010939377
0.012691877
0.045171812
0.057718504
0.0063352175
0.037491776
""
0.024015345
0.0092073148
0.0032115972
0.0053648506
0.0073710065
0.0018454177
0.0034297991
0.0077763232
0.0072654369
0.003314628
0.0065405937
0.0032417423
0.0093466463
0.0093615791
0.0071786074
0.0054806438
0.0032700039
0.0084146075
0.0038360984
0.004297398
0.0037846977
0.011373024
0.01467289
0.010759305
0.0060577346
0.010805456
0.01092182
0.008807607
0.0089456839
0.0044294298
0.0043559908
0.0099349022
0.008508293
0.0089032855
0.001606839
0.0071620662
0.0076493928
0.013479053
0.013273293
0.0072893393
0.0048098364
0.0044218325
0.0088510877
0.0069446722
0.005056832
0.012313988
0.012718622
0.010436982
0.0050583482
0.009679134
0.0071192975
0.0065407832
0.0068248645
0.0073611764
0.021477649
0.0028193453
0.0046049147
0.008123829
0.0055974117
0.0035598925
0.0098114219
0.0036881957
0.011091094
0.026827419
0.045416828
0.078202762
0.0092916125
0.0020009158
0.018105887
0.0017591445
0.11220566
0.10421612
""
0.017172448
0.0017194608
0.0095444862
0.069278337
0.0082020974
0.051940788
""
0.0085023018
0.0057984563
0.065822914
""
0.10327256
0.084644966
0.004660456
0.036490072
0.028140331
0.0035474638
0.047121495
0.089221373
0.0077995313
0.086546764
0.031667288
0.012720679
0.0042314613
0.10173257
0.027757626
0.023443911
0.027628444
0.014076741
0.0057185693
0.045617435
0.0057718754
0.013790145
0.063464426
0.021453055
0.010259986
0.0080224108
0.0035784282
0.050248943
0.022261862
0.016220033
0.037880074
0.012866481
""
0.065686017
0.0045844242
0.01027352
0.0095425649
0.0025582628
0.049748275
0.026457278
0.021527937
0.036156721
0.026831018
0.049724396
0.0039452752
0.014623852
0.045188382
0.02522048
0.0043765795
0.0068286294
0.012519517
0.010419824
""
0.029961729
""
0.020401178
""
0.015579166
""
0.063445754
0.025921682
0.032555923
0.017470261
0.014830908
0.036478773
0.025500603
0.0094573274
0.0074287402
0.060826413
0.022755617
0.003874674
0.021502871
0.049714111
""
0.022341689
0.05970677
0.07049828
0.0086042294
0.06014964
0.013307174
0.024686335
0.013648943
0.011214747
0.0069229677
0.0074948901
0.0012407699
0.007162963
0.0020235153
0.0016953873
0.0051827142
0.0058401651
0.011085839
0.018495381
0.058143832
""
""
0.031357348
0.04834773
""
0.079760633
0.0085384995
""
""
0.0039089168
0.020807592
0.095218942
0.0098896977
0.0034969351
0.040874746
""
""
""
""
0.09929838
""
""
""
0.049931917
0.057986945
0.044089671
0.0047604274
""
0.09220776
0.028222986
0.09065102
0.10026689
""
0.083226092
0.015009888
""
0.028865647
0.027708618
0.068591326
0.061628431
0.033236284
0.033774726
""
0.053821839
0.054423191
0.045017097
0.10165194
0.01264907
0.061350897
0.070341781
0.099034637
0.01749922
0.0082572652
0.03373456
0.03350592
0.010572322
0.046966489
0.0086543849
0.0078848004
0.00326063
0.011523271
0.001287038
0.0077035064
0.020449217
0.064442843
0.0022938722
0.033999722
0.043758933
0.010800606
0.011352059
0.025417522
""
""
""
0.11168811
0.054170061
0.018980797
0.015926523
0.017359532
0.060560688
0.021390343
0.015134599
0.069535822
0.0113012
0.034293585
0.0081175119
0.017817855
""
0.051987402
""
""
0.031693123
0.046165254
0.074020766
""
""
""
""
""
""
""
""
""
""
""
0.04584793
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.038863987
""
""
""
""
""
""
0.080964565
""
""
0.044187799
0.052634642
""
""
""
0.10084762
""
""
""
""
""
""
""
""
""
""
""
""
""
0.10581669
""
""
""
""
""
0.10207172
0.049135551
0.013881436
""
""
""
0.045296047
""
""
""
""
""
0.039986085
""
""
0.071927361
""
""
""
0.085295781
0.032168474
""
0.023774544
""
""
0.0065506184
""
""
""
""
""
""
0.0093274107
""
""
0.047429774
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.037876874
0.0054069976
""
""
0.076678433
0.077103212
0.044387728
""
""
""
""
""
""
0.035447445
""
""
0.014512124
0.013515298
0.0082461694
0.082891531
0.059429273
0.075016551
0.054857772
0.019766925
0.018221328
0.0035539439
0.031467058
0.044229653
""
""
0.011485795
0.085637331
0.025887996
0.081446193
0.033371061
""
0.037852783
0.015761746
0.015012591
0.030526562
0.044410203
0.0060258624
0.022161156
""
0.02851663
0.011275534
0.033746678
""
0.091997713
""
0.043878492
""
0.030023241
0.0095393704
0.028376563
0.045099668
0.014039964
0.039685208
""
0.092981398
""
0.036689732
0.074106842
""
""
0.046563525
""
""
0.080157176
0.014941497
0.021882195
0.054633424
0.0054619736
0.091875874
0.0054814648
0.043162461
0.064316437
""
0.012791746
0.070165761
""
""
""
""
0.08143115
0.032056078
0.013355917
0.009121608
0.0087337736
0.0018758343
0.0049923346
0.0088280132
0.011162632
0.024270164
""
""
""
0.065259546
""
0.033811819
0.05362092
0.057591993
0.017039789
0.054648761
""
0.014581165
""
""
0.040596172
0.039580733
0.11775411
0.0077505591
0.013240825
0.0067162081
0.003472877
0.0021161831
0.010330777
0.0066977525
0.006729559
0.0070539294
0.011554345
0.028356683
0.063679449
0.02372859
0.058611453
0.03708509
0.0049168025
0.040459428
0.016275516
0.0098692533
0.023013793
""
0.014311781
""
""
""
""
""
""
""
""
""
""
""
""
0.02289954
""
""
0.054645076
""
""
""
""
""
""
""
""
0.083847113
""
""
""
""
""
""
""
""
0.096399367
""
""
0.070929013
""
0.011594556
""
0.099048339
""
0.063526884
""
""
""
0.014777357
""
0.0053710071
""
0.010522089
0.073375389
""
0.067487776
0.035192177
""
0.055753067
0.090923212
""
""
0.036402509
""
""
0.1060268
""
""
""
""
0.059274726
0.018098051
0.10458223
0.068330131
""
""
""
""
""
""
0.058290206
""
""
0.053546108
0.063993543
0.058244955
""
0.081801787
0.013492281
0.0094948439
0.0082020657
0.024977705
0.0045795245
0.0076269154
""
""
""
0.018963011
0.023099747
0.0028025233
0.004592305
""
""
0.0052116872
0.028095832
0.019711778
0.0017145552
""
0.10639233
0.065959714
0.10268079
0.0254487
""
0.06546966
0.0080741392
""
0.024903286
""
0.036900289
0.03001688
""
""
0.097774304
""
""
""
0.052046627
0.087629907
0.0047212737
