somecoll_black_male_p75_se
0.10414165
""
""
0.072282538
0.051426012
0.1433104
0.032548107
""
""
0.073550776
0.081808262
0.028488265
""
0.22603089
0.090338148
""
""
0.10504572
""
0.13592176
0.049785659
0.034816813
0.074797824
0.06678433
0.02656609
0.16264644
0.072038911
0.049916524
0.025709502
0.12708269
0.080562368
0.09063784
0.024632815
0.030776579
0.071010679
0.062574171
0.14379345
0.12275892
0.22274651
0.19447999
0.034339201
0.13987972
0.17706145
""
0.1364926
0.093217529
0.027868045
0.0931198
0.039030626
0.081611641
0.049713649
0.063865773
0.078562379
0.39838842
0.22572185
0.045194406
0.13734166
""
""
0.062126424
0.11517204
0.044330366
0.2188388
""
""
""
""
""
""
""
0.13691929
0.098241091
0.093850814
0.085324489
0.12452364
""
0.091215715
0.15720984
0.19711009
0.026830459
0.095919162
0.16270992
""
0.11119708
0.032438722
0.15218571
0.17803682
0.07033401
0.049394187
0.13033134
0.1191915
""
""
0.069354914
""
""
0.20214102
0.099893481
0.037273817
0.070475139
0.088790722
0.021522321
0.043949466
0.095971242
0.073270522
0.037652202
0.087404057
0.032741904
0.15986925
0.12073798
0.075561315
0.062549539
0.030526787
0.11696548
0.041627862
0.046068188
0.037138008
0.17315207
0.23012608
0.2025058
0.086283356
0.14387581
0.11211976
0.071625262
0.13610731
0.044113737
0.042161178
0.16788906
0.12517655
0.1189185
0.015045288
0.1105732
0.098290995
0.174924
0.14587988
0.1265492
0.061343383
0.050948497
0.12774314
0.06700737
0.052343279
0.1190511
0.21324141
0.18067625
0.06884443
0.15920119
0.074605539
0.11052071
0.087499946
0.098202616
0.20156306
0.029897572
0.070838824
0.11283309
0.053007919
0.04713802
0.14910191
0.04571313
0.23012921
0.15808797
""
""
0.041087359
0.018716279
0.19292882
0.011064321
""
""
""
0.12041891
0.015031783
0.049315687
""
0.064613722
""
""
0.067728229
0.056358363
""
""
""
""
0.036072746
""
""
0.031486042
""
""
0.063160636
""
""
0.064459488
0.040484559
""
""
0.18276125
0.15365437
0.11146507
0.048950173
""
0.062533759
0.14645247
""
0.13679437
0.086836897
0.070006758
0.035783868
""
0.13076676
0.12521352
""
0.088488914
""
""
0.039329551
0.070441388
0.074027546
0.022725407
""
0.20680705
""
""
0.17801347
""
0.035099693
0.12208558
""
0.1565557
0.038297378
0.048809979
0.12749989
0.075737454
""
0.13535869
""
0.1823048
""
0.077376686
""
""
0.15598348
""
0.13544561
0.11947162
""
0.17959072
0.087096959
0.071872547
""
0.18369573
0.029720599
0.19367015
""
""
0.15767029
""
""
0.055362027
""
0.086538784
0.183396
0.071352623
0.073448412
0.056177661
0.053120371
0.010469033
0.048671905
0.015065234
0.016367462
0.040534049
0.060085893
0.12175201
0.32086372
""
""
""
""
""
""
""
0.065915138
""
""
0.022207938
0.12069284
""
0.067234278
0.024218177
""
""
""
""
""
""
""
""
""
""
""
""
0.037555289
""
""
0.22102116
""
""
""
""
0.10834458
""
0.14194094
0.17079854
""
""
0.1485341
""
""
""
""
""
""
0.10055795
""
""
""
0.08652252
0.0719418
""
""
0.09024398
""
0.077893615
0.071693763
0.032202426
0.12950215
0.012003803
0.075279295
0.10331209
""
0.024243182
""
""
0.10519029
0.10336695
""
""
""
""
""
""
0.14730065
0.1762899
0.17649388
""
0.19528176
0.11813214
""
0.21850878
""
0.16882467
0.21437511
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.10275839
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.13214798
""
""
0.056590464
""
""
""
""
""
""
0.057314966
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.040524803
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.09351027
0.092776664
0.063113004
""
""
""
""
0.29618353
0.12871221
0.030294333
""
""
""
""
0.10876312
""
0.12758487
""
""
""
""
0.18471774
0.16020526
""
""
0.06085426
0.23174924
""
""
0.067011394
""
""
""
""
""
""
""
0.14262976
0.19562832
""
0.15489523
""
""
""
""
""
""
""
""
""
""
""
""
0.18666275
""
""
0.047137324
""
0.034070712
""
""
""
0.13662
""
""
""
""
""
""
""
0.098492511
0.13327181
0.062660173
0.018013548
0.049503304
0.13733
0.21222879
0.19396767
""
""
""
""
""
""
""
""
0.13960631
""
""
0.11546588
""
""
""
""
""
0.099131167
0.20632486
0.059411254
0.031548861
0.021473246
0.15711346
0.078927957
0.064493291
0.086226866
0.058259323
0.28550452
""
0.17827514
""
""
0.039627206
""
0.17351846
0.13941118
0.32538748
""
0.061890692
""
""
""
""
""
""
""
""
""
""
""
""
0.12310068
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.052079469
""
""
""
""
""
""
""
0.078277394
""
0.040170632
""
0.067109033
""
""
""
""
""
""
""
""
""
0.17363511
""
""
""
""
""
""
""
""
0.071311109
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.10232782
0.074513108
0.061293721
0.099532671
0.032947652
0.047461495
""
""
""
0.1377755
0.11138204
0.019832291
0.044087466
""
""
0.033792503
0.19170639
0.10596558
0.012841567
""
""
""
""
0.097115256
""
""
0.058071107
""
0.1528841
""
""
0.13455093
""
""
""
""
""
""
""
""
0.030827451
