kid_hisp_female_n
107.0
383.0
43.0
28.0
489.0
28.0
17.0
272.0
33.0
41.0
153.0
13.0
31.0
23.0
27.0
210.0
118.0
9.0
13.0
39.0
11.0
267.0
308.0
46.0
639.0
134.0
75.0
305.0
26.0
385.0
71.0
12.0
22.0
39.0
200.0
117.0
1343.0
29.0
143.0
61.0
238.0
312.0
13.0
23.0
850.0
38.0
63.0
821.0
738.0
30.0
383.0
617.0
18.0
26.0
57.0
53.0
108.0
112.0
402.0
36.0
84.0
35.0
305.0
98.0
23.0
23.0
55.0
11.0
38.0
2965.0
33.0
1.0
4.0
16.0
686.0
9.0
23.0
212.0
224.0
83.0
170.0
""
5.0
336.0
19.0
48.0
14.0
13.0
25.0
56.0
6.0
36.0
53.0
7.0
""
15.0
585.0
6506.0
2228.0
1440.0
1409.0
608.0
818.0
144349.0
3240.0
1527.0
43526.0
9182.0
5701.0
2892.0
16009.0
17.0
144.0
66.0
2562.0
69.0
135.0
18.0
426.0
68.0
102.0
26.0
47.0
15.0
27.0
62.0
290.0
372.0
121.0
38.0
28.0
94.0
62.0
266.0
54.0
15.0
357.0
44.0
85.0
349.0
99.0
127.0
81.0
23.0
32.0
133.0
253.0
10.0
22.0
34.0
40.0
46.0
48.0
176.0
72.0
21.0
112.0
257.0
24.0
59.0
34.0
23.0
35.0
27.0
90.0
74.0
82.0
144.0
231.0
12.0
1346.0
27.0
65.0
183.0
85.0
21.0
1401.0
653.0
30.0
21.0
81.0
30.0
2310.0
190.0
7.0
463.0
44745.0
22.0
338.0
3926.0
466.0
1673.0
29953.0
487.0
2765.0
66404.0
1564.0
1443.0
17879.0
438.0
50156.0
9737.0
1305.0
471.0
749613.0
10264.0
3648.0
198.0
2845.0
19408.0
236.0
446.0
34219.0
5182.0
942.0
158952.0
4257.0
241.0
109891.0
36042.0
4563.0
132025.0
134691.0
11969.0
32474.0
6461.0
24281.0
23985.0
66327.0
12107.0
1837.0
34.0
655.0
12765.0
14074.0
28439.0
3431.0
1995.0
102.0
37919.0
532.0
44967.0
7636.0
2105.0
17720.0
990.0
10132.0
263.0
52.0
274.0
4960.0
686.0
143.0
46.0
57.0
813.0
326.0
142.0
17.0
547.0
28960.0
13.0
1714.0
1516.0
147.0
10539.0
490.0
1319.0
28.0
87.0
106.0
2.0
371.0
30.0
9139.0
9.0
215.0
513.0
742.0
3501.0
903.0
70.0
393.0
2107.0
1.0
178.0
385.0
920.0
1705.0
1267.0
25.0
108.0
111.0
113.0
871.0
8612.0
53.0
920.0
91.0
488.0
7.0
35.0
60.0
243.0
138.0
68.0
9115.0
271.0
16412.0
18702.0
754.0
814.0
15343.0
2446.0
502.0
1475.0
785.0
4676.0
1117.0
5563.0
1270.0
43.0
528.0
54.0
3272.0
36680.0
41.0
645.0
473.0
1081.0
7476.0
243.0
1024.0
26.0
5017.0
1052.0
321.0
21.0
486.0
49.0
253.0
15.0
111.0
1785.0
2340.0
973.0
1563.0
26878.0
43.0
1148.0
132.0
21.0
73.0
1999.0
6738.0
833.0
226.0
38.0
57.0
4309.0
2441.0
1554.0
136204.0
1453.0
144.0
1173.0
1073.0
24991.0
7977.0
20109.0
3117.0
5971.0
7991.0
787.0
460.0
2500.0
506.0
2009.0
5983.0
282.0
216.0
47.0
32.0
4293.0
71.0
132.0
62.0
116.0
279.0
44.0
25.0
89.0
90.0
236.0
421.0
108.0
78.0
308.0
16.0
30.0
55.0
93.0
96.0
51.0
39.0
17.0
312.0
118.0
269.0
115.0
10.0
749.0
256.0
56.0
1122.0
890.0
10.0
2762.0
11.0
6759.0
435.0
703.0
412.0
85.0
364.0
27.0
46.0
24.0
29.0
156.0
6142.0
42.0
97.0
200.0
473.0
33.0
95.0
113.0
51.0
87.0
92.0
17.0
435.0
779.0
772.0
20.0
5794.0
297.0
3.0
296.0
456.0
183.0
72.0
9391.0
460.0
4498.0
3.0
23.0
33.0
26.0
24.0
483.0
550.0
28.0
217.0
35.0
105.0
32.0
41.0
12.0
31.0
21.0
19.0
107.0
55.0
926.0
15.0
163.0
382.0
121.0
53.0
19.0
68.0
103.0
53.0
28.0
8.0
84.0
45.0
55.0
42.0
382.0
1197.0
198.0
143.0
33.0
265.0
156.0
72.0
47.0
34.0
472.0
40.0
57.0
3.0
98.0
15.0
885.0
553.0
19.0
25.0
55.0
153.0
38.0
16.0
124.0
8.0
4.0
316.0
20.0
23.0
21.0
120.0
453.0
419.0
3.0
10.0
151.0
23.0
14.0
16.0
56.0
95.0
204.0
108.0
13.0
16.0
134.0
13.0
30.0
39.0
3286.0
19.0
16.0
15.0
42.0
2957.0
11308.0
957.0
2001.0
2468.0
10.0
719.0
41.0
29.0
1239.0
319.0
47.0
116.0
1254.0
75.0
26.0
8.0
5152.0
60.0
870.0
71.0
33.0
40.0
698.0
124.0
302.0
255.0
463.0
56.0
396.0
653.0
523.0
109.0
33.0
14.0
109.0
211.0
1035.0
159.0
24.0
513.0
563.0
384.0
41.0
143.0
1205.0
26.0
274.0
115.0
19.0
40.0
1010.0
9.0
324.0
5.0
68.0
206.0
523.0
31.0
12.0
19.0
81.0
104.0
186347.0
34.0
9.0
861.0
43.0
112.0
13664.0
29.0
5.0
35.0
17.0
35.0
46.0
62.0
8.0
14.0
315.0
11.0
15.0
7.0
12.0
321.0
250.0
188.0
9.0
86.0
28.0
42.0
12.0
18029.0
953.0
803.0
282.0
16611.0
1134.0
31.0
169.0
169.0
53.0
51.0
3461.0
647.0
198.0
62.0
697.0
69.0
25.0
10.0
22.0
19.0
53.0
38.0
35.0
79.0
7.0
564.0
707.0
46.0
18.0
14.0
4.0
18.0
39.0
49.0
28.0
2393.0
969.0
34.0
385.0
14.0
3.0
19.0
12.0
159.0
235.0
98.0
499.0
17.0
117.0
27.0
16.0
19.0
992.0
8060.0
142.0
3729.0
38.0
184.0
2476.0
255.0
54.0
19.0
131.0
19.0
104.0
433.0
285.0
26.0
426.0
24.0
119.0
54.0
22.0
126.0
211.0
195.0
2843.0
25.0
145.0
25.0
22.0
92.0
47.0
294.0
57.0
530.0
95.0
46.0
213.0
69.0
303.0
91.0
118.0
144.0
82.0
74.0
33.0
248.0
48.0
707.0
235.0
10380.0
662.0
74.0
320.0
4880.0
465.0
6.0
100.0
235.0
65.0
93.0
87.0
626.0
1.0
24.0
38.0
12.0
26.0
17.0
1348.0
24.0
42.0
44.0
74.0
46.0
20.0
2417.0
37.0
77.0
51.0
115.0
123.0
29.0
18.0
1150.0
36.0
4.0
266.0
18.0
172.0
60.0
6.0
52.0
40.0
154.0
69.0
233.0
55.0
10.0
8.0
70.0
29.0
6.0
35.0
462.0
43.0
25.0
28.0
513.0
21.0
19.0
27.0
19.0
35.0
248.0
29.0
20.0
61.0
33.0
19.0
120.0
245.0
402.0
10.0
11.0
33.0
157.0
27.0
190.0
108.0
66.0
44.0
105.0
35.0
48.0
19.0
27.0
52.0
59.0
102.0
27.0
38.0
10.0
13.0
13.0
39.0
20.0
68.0
48.0
390.0
35.0
16.0
32.0
154.0
489.0
327.0
16.0
12.0
20.0
40.0
62.0
730.0
46.0
16.0
15.0
13.0
24.0
965.0
55.0
25.0
52.0
18.0
79.0
15.0
3158.0
526.0
42.0
2.0
28.0
1303.0
20.0
156.0
162.0
174.0
63.0
25.0
11.0
158.0
82.0
130.0
9.0
160.0
40.0
32.0
1934.0
20.0
107.0
52.0
22.0
58.0
22.0
469.0
40.0
50.0
261.0
9.0
7.0
80.0
14.0
16.0
15.0
9.0
32.0
8.0
243.0
169.0
6.0
89.0
12.0
441.0
67.0
10.0
98.0
32.0
3699.0
2316.0
131.0
457.0
10.0
4.0
555.0
123.0
38.0
25.0
117.0
13.0
489.0
204.0
17.0
27.0
44.0
6.0
2841.0
259.0
29.0
23.0
136.0
6.0
444.0
11.0
20.0
7.0
1187.0
107.0
65.0
15.0
123.0
93.0
22.0
234.0
26.0
97.0
13.0
91.0
13.0
13.0
69.0
3.0
15.0
55.0
7.0
93.0
60.0
5.0
692.0
10.0
117.0
387.0
9.0
7.0
15.0
630.0
64.0
7226.0
1887.0
2290.0
11.0
116.0
7.0
56.0
108.0
252.0
178.0
27.0
4.0
26.0
17.0
4.0
91.0
38.0
12.0
4541.0
11.0
19.0
23.0
12.0
69.0
12.0
35.0
309.0
75.0
43.0
64.0
4.0
10.0
30.0
70.0
12.0
18.0
66.0
113.0
11.0
45.0
30.0
25.0
588.0
62.0
23.0
10.0
8.0
8.0
148.0
13.0
7.0
13.0
954.0
17.0
39.0
94.0
8.0
10.0
27.0
56.0
151.0
33.0
21.0
40.0
16.0
574.0
54.0
36.0
24.0
69.0
58.0
7.0
74.0
9.0
1732.0
78.0
14.0
289.0
21.0
33.0
26.0
53.0
7.0
7.0
9.0
11.0
5.0
37.0
18.0
37.0
1.0
110.0
14.0
17.0
100.0
8.0
21.0
37.0
11.0
26.0
122.0
13.0
43.0
4.0
11.0
44.0
6.0
40.0
85.0
5.0
33.0
120.0
11.0
2.0
14.0
25.0
77.0
14.0
61.0
6.0
16.0
21.0
13.0
83.0
184.0
22.0
21.0
35.0
35.0
20.0
16.0
36.0
358.0
33.0
40.0
37.0
35.0
3.0
92.0
91.0
49.0
316.0
47.0
83.0
72.0
21.0
555.0
535.0
413.0
20.0
40.0
13.0
23.0
24.0
69.0
889.0
15.0
23.0
50.0
22.0
50.0
168.0
39.0
14.0
4280.0
60.0
460.0
209.0
18.0
69.0
192.0
19.0
34.0
84.0
1612.0
277.0
72.0
32.0
271.0
12.0
39.0
89.0
426.0
241.0
18.0
21.0
187.0
138.0
64.0
198.0
809.0
219.0
13.0
272.0
85.0
122.0
570.0
56.0
62.0
35.0
25.0
7.0
20.0
191.0
90.0
468.0
31.0
68.0
149.0
39.0
28.0
52.0
162.0
20.0
76.0
48.0
42.0
53.0
249.0
56.0
2016.0
2089.0
231.0
106.0
253.0
256.0
514.0
63.0
852.0
24.0
769.0
1150.0
57.0
15206.0
8686.0
65.0
299.0
57.0
87.0
300.0
324.0
94.0
1441.0
552.0
421.0
3886.0
25.0
15101.0
304.0
14524.0
787.0
10394.0
17.0
1721.0
2112.0
17325.0
9771.0
10.0
20.0
1219.0
33.0
60.0
44.0
13.0
183.0
902.0
54.0
891.0
192.0
861.0
284.0
51.0
51.0
84.0
83.0
335.0
34.0
42.0
43.0
651.0
67.0
2044.0
64.0
26.0
221.0
360.0
116.0
44.0
117.0
3019.0
300.0
53.0
19.0
223.0
692.0
1217.0
26.0
7538.0
2.0
36.0
530.0
152.0
1336.0
377.0
11.0
21.0
2120.0
115.0
97.0
188.0
99.0
56.0
253.0
24.0
574.0
285.0
9.0
1229.0
439.0
4984.0
652.0
60.0
15.0
50.0
17.0
41.0
3244.0
13.0
31.0
2651.0
743.0
487.0
230.0
11.0
256.0
258.0
1229.0
1162.0
13506.0
73.0
22.0
1053.0
73.0
104.0
56.0
6.0
153.0
123.0
40.0
382.0
59.0
70.0
93.0
424.0
22.0
10.0
79.0
81.0
2013.0
125.0
37.0
129.0
22.0
433.0
95.0
8.0
7305.0
25.0
31.0
63.0
52.0
38.0
26.0
753.0
20.0
18.0
4.0
15.0
3.0
208.0
11.0
237.0
295.0
11.0
68.0
102.0
90.0
43.0
45.0
287.0
29.0
101.0
454.0
57.0
490.0
196.0
30.0
61.0
22.0
362.0
18.0
5045.0
2.0
39.0
215.0
599.0
32.0
16.0
310.0
456.0
143.0
173.0
351.0
296.0
12.0
56.0
88.0
14.0
79.0
35.0
123.0
851.0
415.0
27.0
127.0
249.0
53.0
47.0
80.0
20.0
36.0
23.0
67.0
59.0
6.0
80.0
13.0
17.0
18.0
40.0
47.0
42.0
22.0
392.0
105.0
4.0
46.0
4.0
13.0
131.0
734.0
301.0
33.0
19.0
1.0
36.0
418.0
13.0
5.0
22.0
125.0
7.0
38.0
72.0
149.0
15.0
54.0
166.0
96.0
43.0
93.0
104.0
25.0
60.0
37.0
13.0
53.0
28.0
17.0
65.0
74.0
119.0
20.0
41.0
80.0
24.0
11.0
234.0
200.0
22.0
53.0
18.0
20.0
79.0
22.0
39.0
58.0
47.0
41.0
61.0
31.0
92.0
79.0
14.0
29.0
2.0
30.0
18.0
37.0
46.0
29.0
9.0
34.0
349.0
26.0
47.0
29.0
13.0
365.0
345.0
84.0
15.0
65.0
43.0
116.0
11.0
21.0
373.0
25.0
7.0
141.0
13.0
1195.0
47.0
142.0
22.0
32.0
9.0
32.0
13.0
12.0
25.0
19.0
180.0
115.0
10.0
8.0
759.0
34.0
17.0
47.0
13.0
1.0
20.0
79.0
9.0
5879.0
695.0
404.0
254.0
8.0
86.0
86.0
249.0
15.0
89.0
17.0
26.0
371.0
29.0
17.0
21.0
44.0
0.0
51.0
26.0
77.0
11.0
24.0
34.0
40.0
257.0
13.0
24.0
10.0
24.0
68.0
20.0
254.0
94.0
34.0
345.0
79.0
373.0
6.0
5.0
54.0
47.0
10.0
17.0
806.0
10.0
24.0
61.0
2392.0
203.0
4.0
10.0
86.0
13.0
12.0
55.0
66.0
101.0
190.0
46.0
28.0
56.0
27.0
7.0
82.0
3.0
34.0
1021.0
51.0
112.0
23.0
7.0
41.0
2.0
360.0
10.0
27.0
11.0
21.0
23.0
2.0
23.0
218.0
159.0
2.0
38.0
4.0
9.0
41.0
29.0
4.0
162.0
169.0
2.0
55.0
5.0
24.0
7.0
12.0
257.0
18.0
63.0
0.0
15.0
10.0
3.0
19.0
1.0
144.0
36.0
35.0
54.0
29.0
13.0
193.0
27.0
15.0
19.0
9.0
1.0
11.0
5.0
1.0
915.0
269.0
14.0
1.0
9.0
0.0
9.0
198.0
0.0
9.0
385.0
19.0
23.0
86.0
9.0
28.0
13.0
90.0
47.0
509.0
102.0
27.0
965.0
42.0
1204.0
14.0
64.0
280.0
5578.0
8.0
30.0
6.0
3.0
9.0
42.0
2.0
2.0
8.0
3.0
7.0
1468.0
23.0
3.0
5.0
9.0
13.0
3.0
24.0
14.0
29.0
27.0
70.0
7.0
28.0
26.0
1451.0
393.0
2.0
1.0
0.0
617.0
41.0
114.0
11.0
17.0
11.0
91.0
5.0
14.0
46.0
13.0
428.0
13.0
63.0
20.0
2.0
144.0
1029.0
49.0
1219.0
40.0
24.0
12.0
5.0
41.0
18.0
1.0
33.0
20.0
37.0
32.0
6.0
2.0
36.0
424.0
53557.0
550.0
1844.0
20.0
32.0
623.0
217.0
56.0
714.0
82.0
532.0
247.0
27.0
10406.0
143.0
1336.0
72.0
46.0
88.0
41.0
143.0
2283.0
270.0
607.0
218.0
33.0
5151.0
12495.0
2646.0
9095.0
642.0
4608.0
17859.0
1180.0
32187.0
443.0
5150.0
15524.0
5844.0
4987.0
4249.0
23128.0
469.0
3756.0
886.0
14187.0
616.0
36873.0
81.0
4978.0
1309.0
967.0
2643.0
113.0
19395.0
3626.0
2413.0
489.0
33.0
587.0
4383.0
815.0
340.0
2872.0
1704.0
586.0
3841.0
614.0
4553.0
1083.0
4634.0
3276.0
3439.0
9473.0
580.0
1470.0
2457.0
1110.0
256.0
6351.0
1511.0
55.0
108682.0
700.0
168.0
180.0
1169.0
225.0
87.0
153.0
273.0
86.0
167.0
2746.0
6003.0
44.0
78.0
128.0
160.0
272.0
9.0
98.0
698.0
75969.0
42.0
148.0
92.0
7692.0
705.0
19357.0
55357.0
561.0
1152.0
2351.0
414.0
7025.0
215.0
315.0
186.0
856.0
74894.0
642.0
9218.0
4337.0
146.0
492.0
986.0
76.0
31.0
95.0
158.0
23579.0
1103.0
120.0
336.0
1565.0
116.0
74.0
443.0
21423.0
60.0
37.0
1417.0
138.0
61.0
30.0
70.0
35.0
237.0
29.0
168.0
280.0
850.0
471.0
1053.0
271.0
10.0
151.0
77.0
1086.0
722.0
46.0
44.0
14.0
250.0
231.0
581.0
3591.0
36.0
108.0
845.0
190.0
1138.0
1941.0
263.0
3060.0
320.0
841.0
18.0
9.0
280.0
278.0
2196.0
105.0
898.0
140.0
771.0
31.0
358.0
19.0
663.0
77.0
1508.0
54.0
981.0
309.0
596.0
177.0
65.0
40.0
93.0
5621.0
52.0
549.0
537.0
484.0
428.0
24.0
1634.0
