kir_top20_asian_female_p25_se
""
0.12072668
""
""
""
""
""
0.075314403
""
""
""
""
""
""
""
0.12695333
""
""
""
""
""
""
0.042712845
""
""
""
""
0.068186022
""
""
""
""
""
""
0.039308496
""
0.041321501
""
""
""
0.07782425
0.13128275
""
""
0.050114833
""
""
""
0.028957324
""
0.042107273
0.16184744
""
""
""
""
""
""
0.086180791
""
0.1046135
""
0.1080294
""
""
""
""
""
""
0.022920059
""
""
""
""
0.057531346
""
""
0.10519859
""
0.076145262
0.06001031
""
""
0.13688831
""
""
""
""
""
""
""
""
""
""
""
""
""
0.047848959
0.10454698
0.15525879
""
""
""
0.013142707
0.084339954
""
0.025082484
0.062192842
""
0.089594409
0.056884035
""
""
""
0.070050031
""
""
""
""
""
""
""
""
""
""
""
""
0.095228568
""
""
""
""
""
0.10146306
""
""
0.091576807
""
""
""
""
""
""
""
""
0.12686202
""
""
""
""
""
""
""
0.10688804
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.081781797
""
0.03817014
""
""
0.093031898
""
""
0.0317345
""
""
""
""
""
0.050474111
0.1081664
""
""
0.0071058571
""
""
0.037037045
""
""
0.011431833
0.120032
0.053070962
0.0099922353
0.074230649
0.043538492
0.062057421
""
0.017364681
0.043113183
0.14574133
""
0.0032854581
0.058752161
0.035220541
""
0.092401691
0.01977109
""
""
0.020606492
0.045491453
0.12500788
0.0054050661
0.039802201
""
0.012093086
0.0086014718
0.085714214
0.01029576
0.0066111432
0.0074880156
0.011305215
0.039739829
0.010373289
0.025860302
0.0063296696
0.04310374
0.03939715
""
0.11183283
0.014473462
0.028954173
0.020355508
0.025126433
0.086975232
""
0.022461761
0.12581956
0.017232878
0.029427351
0.028705968
0.023527196
""
0.020851776
""
""
""
0.043784171
0.075086631
""
""
""
""
""
""
""
""
0.023860477
""
0.053949423
""
""
0.028898267
0.13153459
""
""
""
""
""
""
""
0.028073454
""
""
""
""
0.062921584
""
""
""
0.035431646
""
""
""
""
""
""
""
""
""
""
""
0.083949715
""
""
""
""
""
""
""
""
""
""
0.079634801
""
0.023479283
0.024155915
0.074261688
0.066793501
0.026731454
0.036826864
0.071250759
0.12326889
0.067835644
0.033074517
0.065556996
0.024949864
0.048795465
""
0.033548005
""
0.027767958
0.015960509
""
0.090765297
0.08126758
0.046070483
0.06630943
""
""
""
0.017611939
0.023920689
0.099243119
""
""
""
""
""
""
""
""
0.033448007
0.044302322
0.020197459
""
0.082511783
""
""
""
0.055279136
0.044346012
0.05988523
""
""
""
0.054359905
0.050776396
0.070383191
0.016894404
0.090142034
0.064476818
0.028922077
""
0.015497082
0.034533575
