lpov_nbh_pooled_male_p25_se
0.014566984
0.010262975
0.01142548
0.027204501
0.013428714
0.020233227
0.014901626
0.0078156693
0.0098550385
0.014110405
0.013516122
0.017878823
0.014267979
0.019102089
0.017921964
0.014235268
0.012616227
0.018501956
0.023344083
0.013670302
0.022578279
0.0090565728
0.011334462
0.010570285
0.0087464545
0.012620828
0.011681539
0.0093001947
0.01972614
0.013129762
0.012344081
0.020784115
0.02220664
0.016964002
0.008095324
0.012185832
0.0041190796
0.021694481
0.012167708
0.016321458
0.011175248
0.013412144
0.016423058
0.015257391
0.0074528055
0.019422302
0.017216621
0.0087725287
0.0046115112
0.019328723
0.0062264223
0.010341827
0.018774493
0.013267571
0.013184052
0.013997001
0.011058081
0.012917969
0.012930845
0.020445455
0.0098425224
0.012798208
0.0087139895
0.011885718
0.01897984
0.019249797
0.015135976
0.10039794
0.089564249
0.0080148187
0.023051417
0.18858828
0.23736575
0.056671526
0.01352687
0.14670753
0.11248466
0.025490599
0.022170052
0.039720427
0.035067089
0.068522036
0.093730934
0.019784549
0.038987432
0.069723032
0.030648284
0.11375816
0.053726248
0.041598342
""
0.05688449
0.05505215
0.11802199
""
0.038781952
0.013329803
0.0096532088
0.010498615
0.018521594
0.018850286
0.045022868
0.025630103
0.0023869798
0.0083254268
0.011312998
0.003902565
0.0089090848
0.010027809
0.0097379135
0.0067272177
0.013680205
0.020202985
0.016363934
0.0085800253
0.013823124
0.018202288
0.030920759
0.014196015
0.01367688
0.01355242
0.013851064
0.014901035
0.023465339
0.014605212
0.014940367
0.01073914
0.0083980598
0.0097937165
0.018703476
0.022168038
0.015830724
0.014294915
0.011889395
0.015380368
0.020214241
0.0091336956
0.032017678
0.014641133
0.014189831
0.017121317
0.015096754
0.010813938
0.024442827
0.01617009
0.0084181996
0.016156388
0.022924842
0.013812652
0.020070264
0.020795939
0.027665664
0.018345099
0.012524476
0.015743416
0.023953704
0.012485322
0.0089236032
0.02039125
0.026980424
0.023958953
0.017691236
0.011153099
0.024752118
0.012875944
0.024364389
0.011721237
0.014591507
0.012093415
0.029319314
0.0049031586
0.013444133
0.012798473
0.012107552
0.020595206
0.025022063
0.0084769204
0.022103185
0.019448441
0.016944418
0.011565886
0.018329455
0.0075275772
0.010993967
0.019866196
0.016300604
0.0037009798
0.093171917
0.024219317
0.0080524841
0.025480535
0.029034743
0.0048545422
0.019212946
0.012057512
0.0032046584
0.016651018
0.0093618538
0.0054381806
0.032332715
0.0035409899
0.0078765694
0.017859863
0.025752153
0.0012160392
0.0076601412
0.011328437
0.028381443
0.012121764
0.0053562187
0.03025474
0.057989664
0.0051345211
0.012016571
0.013370636
0.0026910587
0.0087685948
0.03684919
0.0029337849
0.003515509
0.015213397
0.0027214508
0.0024670588
0.0054396908
0.00451745
0.0090060057
0.005741905
0.0066512898
0.0037265646
0.0075834482
0.0080760419
0.093136959
0.01578296
0.0062384503
0.0068445872
0.0049565108
0.01151962
0.011614357
0.043155778
0.0040516281
0.018043207
0.0046975757
0.010017285
0.01206341
0.0058869864
0.022583816
0.0059551275
0.045780987
0.053370554
0.030444767
0.0099079711
0.021298407
0.031854458
0.10244362
0.063641831
0.033381958
0.057411689
0.048275054
0.061802909
0.019951144
0.0044667399
0.1002803
0.014172639
0.041100293
0.032398514
0.0051752329
0.016592896
0.018710166
0.077889442
0.089412712
0.039709643
""
0.031352438
0.12774509
0.0064883651
0.086617924
0.041210569
0.037608586
0.02036594
0.0092693418
0.024378475
0.046384778
0.024096306
0.010181812
""
0.031296074
0.021513343
0.018129984
