staytract_natam_pooled_mean
0.23974259
0.21346159
""
0.196142
0.23969936
""
0.16617553
""
""
0.21109605
0.26237288
0.26714757
""
0.32899219
0.1964803
""
0.57731092
0.21360633
0.51471317
0.52543849
0.25246722
0.46687311
0.4378359
0.21305816
0.20743018
0.47138825
0.22391742
0.28959534
0.16021006
""
0.37802964
0.22909208
0.26068628
0.15622005
0.50254142
0.27333036
0.65166384
0.68322849
""
""
0.46843174
0.28491533
""
""
""
""
0.20022844
0.38206354
0.23224384
0.32656655
0.38185322
0.29073724
0.27125928
""
""
0.31419551
""
0.44525546
""
0.31561613
0.20824251
0.23591213
""
0.21381514
0.4428027
0.16723266
""
""
""
""
""
""
""
0.21680193
0.18415791
""
0.36270386
0.18977946
""
0.19219202
0.26611218
0.43940392
""
0.30931494
0.17922305
0.303029
0.060840435
0.24390718
0.37485623
0.39739636
0.16156763
""
0.38350335
0.27552971
""
""
0.3132427
0.22818989
0.16733058
0.18363012
0.13901164
0.23310611
0.23221888
0.20120698
0.18721816
0.16419072
0.22427441
0.18535551
0.25013825
0.26776114
0.15100326
0.37869179
0.31264523
""
0.24078999
0.2130903
0.23967017
""
""
""
0.23677675
""
""
0.23826186
""
0.29290974
0.25047699
""
""
""
0.21415295
0.15450312
0.078553408
""
0.43853277
0.15500857
0.27589062
0.27959147
""
0.50436795
0.33277181
0.35602403
""
""
0.48410338
""
0.17110118
0.68058032
""
0.15043601
0.26656976
0.20904467
0.42321107
""
0.2595216
0.36455369
0.52466822
0.21434884
0.42622969
0.19643945
""
""
0.17773387
0.23780037
""
0.21215025
0.3005355
0.28469887
0.3814674
0.29808837
0.18139406
0.22328873
0.4461835
0.23262462
0.16349623
0.15927081
0.23243102
0.2750929
0.23691104
0.33538339
0.10541856
0.20564373
0.1897779
""
""
0.18568212
""
""
0.24488156
""
""
0.35443226
0.12631485
""
""
0.3663747
0.291013
0.34130713
0.21886264
""
0.18489908
0.22214237
0.28752252
0.23889375
0.29833776
0.23111337
0.15985227
-0.0017699931
0.19026518
0.30425879
0.16988637
0.16526917
""
""
0.19601247
0.20263679
0.21041593
0.17220019
0.2142038
0.30652919
""
""
0.28270999
""
0.13173366
0.25580767
0.2978029
0.13818523
0.24606983
0.17852969
0.20862266
0.35505104
""
0.50074142
""
0.10138442
""
0.26969382
""
""
0.22802524
""
0.36641121
0.24333097
""
""
0.17948657
0.25472474
0.37116125
0.14832543
0.33591655
0.19112426
0.55861002
""
0.2328466
0.57355082
""
0.17293136
""
0.31821913
0.30042431
0.21925853
0.12054845
0.24234751
0.2781705
0.30167162
0.16629474
0.25718826
0.24933137
0.11433203
0.31939426
0.2562227
""
0.27708292
0.32348213
0.27766618
0.25466144
0.29808778
0.31708875
0.067853101
0.26626381
""
""
0.23457497
0.15897518
0.11171291
0.12870237
0.21923505
0.53786516
0.50148392
0.48620853
0.17099579
0.3090246
0.50427949
0.63868415
""
0.45705563
0.2401734
0.25648719
0.48978874
0.19774103
0.31365475
0.45591223
0.36225283
""
""
""
0.39857677
0.31643033
""
0.27116185
0.20698854
0.30344689
0.27709776
0.31471986
0.28879258
0.38887936
0.2592487
0.19293745
0.23367131
""
0.25611064
-0.0065589794
0.45567337
""
0.1895812
0.063379928
0.19792937
0.43179309
0.23743643
""
0.23162019
0.182348
0.13024507
0.33767548
0.16032435
0.22989856
0.19101653
0.31931469
0.17007554
""
""
0.16533288
0.21615729
0.16497478
0.20608242
0.19512279
0.17741497
0.39753211
0.14901419
0.18642171
0.26493302
0.10773804
""
0.17173082
0.1670458
""
0.27985892
0.20211986
0.23302233
0.35735089
