kfr_native_asian_pooled_mean_se
0.052968666
""
""
0.036940478
0.049159087
""
0.033643745
""
""
0.050090034
0.048217557
0.024647219
""
""
0.032196146
""
""
0.06708087
""
""
0.050860059
0.037259597
0.062807858
""
0.02647581
""
""
0.049601786
0.022051148
""
""
""
0.036577519
0.039028272
""
0.044563189
""
""
""
""
0.064214282
""
""
""
""
""
0.030492825
""
0.040591821
""
0.062808372
0.042039338
""
""
""
0.051176194
""
""
""
""
""
0.039386399
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.02746232
""
""
""
""
0.026846485
""
""
0.048975263
0.039757825
""
""
""
""
0.038413577
""
""
""
""
0.020689625
0.047841351
0.038618971
0.024495609
0.03074961
0.050388649
0.038135774
0.025163915
0.036297888
0.023296926
""
0.059210334
0.066482872
""
0.041032363
""
0.038951762
0.044124175
0.034375578
""
""
""
0.057097532
""
""
""
""
0.059851155
0.059952594
""
""
""
0.017623026
""
""
""
""
""
0.052283179
0.049222048
""
""
0.053331327
0.04396262
""
""
""
""
""
""
""
""
""
0.045031957
""
""
0.026602848
0.039784811
""
0.060041785
""
""
""
""
0.050208583
0.017223177
""
0.011952872
""
""
""
0.051056948
0.012858395
0.031406447
""
0.037821051
0.057525467
""
0.044148549
0.020813715
""
""
""
""
0.032907709
""
""
0.027589273
""
""
0.042801984
""
""
""
0.029999949
""
""
""
0.052860077
0.065648638
0.032435458
""
0.030794477
0.048835974
""
""
0.042874061
0.044525728
0.027839778
""
0.057672206
0.061546963
""
0.046657182
""
""
0.045819119
0.038205639
0.036427613
0.020148184
""
""
""
""
""
""
0.025242003
0.065092944
0.043577362
0.035619367
0.020308064
0.040990405
0.036936045
0.049615268
""
""
""
""
""
0.063483112
""
""
""
""
""
0.038396318
""
""
0.072370954
0.023490084
""
0.029709702
0.017150743
0.037633628
""
""
0.044398073
0.064559989
""
0.024540145
0.053458329
0.028025271
""
0.029679853
0.021815952
0.022827646
0.032475159
0.0091125248
0.023266209
0.012069714
0.011082879
0.035084091
0.035952739
0.061637133
""
0.063605897
""
""
0.038562361
0.044618741
""
0.038743284
0.025663655
""
""
0.012838452
0.025251217
""
0.034372382
0.015704317
0.047625076
""
""
""
""
""
0.055281211
0.057485942
""
0.046236012
0.04605937
0.028423565
0.0093862843
""
0.055326261
0.034374911
0.059965413
""
""
0.055481076
0.048032917
""
0.060562614
0.049419932
0.058953781
0.03250109
0.034319803
0.042569254
""
0.026002998
0.032994267
0.037592687
""
0.027607389
0.059495684
""
""
""
0.045343999
""
""
0.044414394
""
0.033615585
0.026502416
0.017177057
""
0.01068963
0.035002533
""
""
0.019623114
""
""
0.063793212
0.042962406
""
""
""
""
""
""
""
""
""
""
""
0.05248389
""
""
""
""
""
""
0.035565481
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.047765195
""
""
""
""
""
""
""
0.038399342
0.068530448
""
""
""
""
""
""
""
""
""
""
""
""
0.039528098
""
""
0.043526556
""
""
""
""
0.025703434
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.042857621
""
0.042010836
""
""
0.028429074
""
""
""
""
""
""
0.031192562
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.030090893
0.016590232
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.061656389
0.049284413
0.034061007
""
""
""
""
""
""
0.019557616
""
""
""
""
0.049659308
""
0.050222617
""
0.05358563
""
""
0.050118852
""
0.05114489
""
0.032045841
""
""
""
0.038417306
""
""
""
""
""
""
""
""
""
""
0.051368125
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.027400339
""
0.027633337
""
""
""
""
""
""
""
""
""
""
0.052270491
0.038247347
""
""
0.014368975
0.044683661
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.048333958
0.023181133
0.016607558
""
""
""
""
0.061674032
""
""
""
""
""
0.030854646
""
""
""
""
""
0.037383672
""
""
""
""
""
""
""
""
""
""
""
""
0.060241878
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.0057770754
0.022607876
0.017019143
""
""
""
""
""
0.03354368
""
0.01687739
""
0.032916237
""
""
""
0.049535703
""
""
0.015765555
""
""
0.038490273
""
""
""
""
""
""
""
0.038435657
0.019543244
0.072780587
0.048875846
""
""
""
""
""
""
0.064110696
""
""
0.042249925
0.049275372
0.050723501
""
""
0.029992927
0.026660794
0.016624583
0.036618266
0.011829429
0.011929183
""
""
""
0.034631934
0.029437823
0.0074880049
0.018801566
""
""
0.013446003
0.081423745
0.028953839
0.0058454499
""
""
""
""
0.032909036
""
0.049752671
0.01646648
""
0.022756798
""
0.064141892
0.031838767
""
""
0.040114366
""
""
""
0.064559393
0.060141243
0.009980279
