kfr_native_natam_pooled_p75_se
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.13799444
""
""
""
""
""
""
""
""
0.066302441
0.1016699
""
""
0.041460536
""
""
""
""
0.043532796
""
""
""
0.083746776
""
""
0.086240113
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.072883822
0.095161058
0.023037791
0.030933285
""
""
0.06430579
0.040087756
""
""
0.046553906
0.047930475
0.066273585
0.062201496
0.042071022
0.090420909
0.067080639
0.033941329
0.028406745
0.040910337
""
0.070763789
0.061365623
""
""
""
""
""
0.046251055
0.023205675
0.11068354
0.024764702
0.067720614
0.048109494
""
0.077026509
0.016891029
0.067426324
0.020419233
0.023197887
0.059421521
""
0.069895461
0.074553423
""
""
""
0.06172302
""
""
""
""
""
""
""
""
""
""
""
""
0.10258309
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.088107012
""
""
""
""
""
0.059690669
""
""
""
""
""
0.066906489
""
""
""
0.046050571
""
""
0.070578225
""
""
0.05239645
0.10224881
""
0.051461551
""
0.043770287
0.08814089
0.075353444
0.050129231
0.095144831
""
""
0.024245199
""
""
""
0.073558778
0.080661759
""
""
0.07206551
""
""
0.03410982
0.076721303
""
0.032924552
0.035419136
""
0.036845952
0.027563974
""
0.067773722
0.085414559
0.075496294
0.063312493
0.043023888
""
0.068059891
""
0.10731253
0.059030499
0.062706023
0.051239144
0.10148334
0.096350297
""
0.075136513
""
0.059843641
0.073660716
0.1062462
0.053244196
""
0.047779027
""
""
""
0.095387541
""
""
""
""
""
""
""
""
""
0.052426968
""
""
""
""
0.043118637
""
""
""
""
""
""
""
""
0.044161666
""
""
""
0.10252782
0.10309215
""
""
""
0.10236136
""
""
0.072234012
""
""
""
""
""
""
""
""
0.12632479
""
""
""
""
""
""
""
""
""
""
0.096167058
""
""
""
""
""
0.072686337
0.059684582
""
""
""
0.082670406
""
""
""
""
""
""
0.056485418
0.059463799
""
""
""
""
""
""
""
""
0.066338904
0.066395171
""
""
""
""
""
""
""
""
""
""
""
0.070293255
""
""
""
""
""
""
0.090473421
""
""
""
""
""
""
""
0.10194256
""
""
0.084922902
""
0.075608499
""
0.076733463
""
0.09509258
0.099887617
""
""
""
""
""
0.094510257
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.082975708
""
""
""
""
""
""
""
""
""
""
0.098809764
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.09795095
""
""
""
""
""
""
0.097729802
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.062894225
""
""
0.066149428
""
0.079279304
""
""
0.082865134
""
""
""
""
""
""
""
