par_rank_asian_female_mean
""
0.48608032
""
""
""
""
""
0.48563987
""
""
""
""
""
""
""
0.56788492
""
""
""
""
""
""
0.46907553
""
""
""
""
0.63117671
""
""
""
""
""
""
0.40335286
""
0.54403222
""
""
""
0.56996888
0.77413607
""
""
0.66214007
""
""
""
0.33155516
""
0.52665561
0.73135984
""
""
""
""
""
""
0.64069694
""
0.5120939
""
0.70933056
""
""
""
""
""
""
0.49146646
""
""
""
""
0.52260715
""
""
0.60332787
""
0.61211449
0.38370401
""
""
0.6039564
""
""
""
""
""
""
""
""
""
""
""
""
""
0.48670173
0.44349614
0.49469137
""
""
""
0.56350911
0.52613962
""
0.55259961
0.46770671
""
0.4593145
0.5144226
""
""
""
0.49788663
""
""
""
""
""
""
""
""
""
""
""
""
0.4619801
""
""
""
""
""
0.50163823
""
""
0.318829
""
""
""
""
""
""
""
""
0.59887409
""
""
""
""
""
""
""
0.46719906
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.43313625
""
0.53449064
""
""
0.52146816
""
""
0.44188127
""
""
""
""
""
0.47258863
0.43674257
""
""
0.55963588
""
""
0.3316817
""
""
0.62821937
0.40635645
0.66836208
0.32411408
0.17244479
0.41777354
0.46784958
""
0.4685775
0.52514815
0.58798045
""
0.48074114
0.53082007
0.56156206
""
0.49105424
0.32041207
""
""
0.50975466
0.60261869
0.62708819
0.47260991
0.63916826
""
0.51844347
0.43432739
0.61683589
0.51126951
0.533494
0.46557212
0.4369531
0.53092551
0.63497627
0.5397855
0.59736907
0.56287199
0.33887729
""
0.4115743
0.63492209
0.55158794
0.41813955
0.35769427
0.40076858
""
0.37298703
0.46220383
0.63592213
0.4721207
0.27303675
0.49069855
""
0.56055272
""
""
""
0.67320818
0.59982944
""
""
""
""
""
""
""
""
0.42197856
""
0.61613715
""
""
0.56348813
0.45743865
""
""
""
""
""
""
""
0.61329722
""
""
""
""
0.66613185
""
""
""
0.48195234
""
""
""
""
""
""
""
""
""
""
""
0.51740193
""
""
""
""
""
""
""
""
""
""
0.62670225
""
0.64667207
0.61261922
0.60351878
0.59460157
0.59111977
0.57598406
0.62540627
0.57746464
0.5148325
0.63973904
0.48432618
0.36986259
0.61793363
""
0.43865123
""
0.54811162
0.50793505
""
0.5956257
0.55814058
0.59120071
0.53417492
""
""
""
0.55457819
0.44624475
0.55382204
""
""
""
""
""
""
""
""
0.47244677
0.60460925
0.49157774
""
0.57300967
""
""
""
0.49355423
0.52035064
0.57443458
""
""
""
0.56811845
0.46743751
0.52953243
0.47577572
0.41987139
0.60615629
0.48881039
""
0.47158739
0.44715914
0.52999097
0.49331415
0.46559414
0.48408982
0.42700434
0.69693846
0.46808186
0.53175539
0.48478159
0.54553193
""
""
""
""
0.45199829
""
""
""
""
""
""
""
0.58422315
""
0.47284263
0.4097409
""
""
0.5956338
""
""
""
""
""
""
""
""
0.59058481
""
0.4556306
0.42376664
""
0.48046151
0.58894312
""
0.5016185
0.52589613
""
0.42341027
""
0.54698497
""
""
0.73823208
""
0.49523044
""
""
""
""
""
0.44133267
""
""
0.6169908
0.38945594
""
""
""
""
""
""
""
0.64294666
0.63256419
0.59150773
""
0.5733788
""
""
0.55468112
0.46913001
""
""
0.43234119
0.40384039
0.39130378
""
""
""
""
""
0.60158944
0.52016956
""
0.46480897
""
""
""
""
""
""
""
""
0.68797672
""
0.46301728
""
""
0.45431846
""
""
""
""
""
""
""
""
""
""
""
""
""
0.58853894
""
""
""
0.49506104
""
""
""
""
""
""
""
""
""
""
0.52001745
0.53759205
""
""
""
0.45784345
""
""
""
""
""
""
""
""
""
0.61142129
0.30164683
""
""
""
""
""
""
""
""
""
0.50815976
""
""
""
""
""
""
""
0.48842144
""
""
""
""
0.61888355
0.58805186
0.56816322
0.5838272
0.58384073
""
0.53080416
""
""
""
""
""
""
0.6321786
""
""
""
0.51836294
""
""
""
""
""
0.57923025
""
""
""
""
""
""
""
0.5867393
0.54653519
""
""
""
""
""
""
""
""
""
""
""
""
0.39646903
""
""
0.71977079
""
""
""
""
""
""
""
""
0.56238568
""
""
""
""
0.64300454
0.55967742
""
""
0.61133349
""
""
0.66574591
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.57713056
""
""
""
""
""
0.6254403
0.77689135
0.59804708
""
0.69126159
0.75610942
""
""
""
""
""
0.66804922
0.77989316
0.6563853
""
0.64795589
0.78385794
""
""
""
""
""
""
""
""
""
""
0.66210854
""
""
""
""
""
""
""
""
0.60244244
0.6530723
""
0.55657095
""
""
""
""
0.63062477
0.58897954
""
0.7410295
""
""
""
""
""
0.47708598
0.65695274
0.61422545
0.61070299
""
""
0.57993925
0.66298795
""
""
""
""
""
""
0.64679927
""
""
""
""
""
""
""
0.67865622
""
0.52362847
""
0.60604376
""
""
""
""
0.58262008
""
0.66669017
""
""
0.62179291
""
0.65656346
""
""
""
""
""
""
0.71571636
""
0.59978217
""
0.68287337
0.65380931
""
0.6304884
0.55619013
""
""
""
0.62999433
""
""
""
""
""
""
""
""
""
""
0.68504769
""
""
""
""
""
""
0.60099518
""
""
""
""
""
""
""
0.62434047
""
""
0.5258922
""
0.65358621
""
""
""
""
0.38068533
""
""
""
""
""
""
""
""
""
0.66385984
""
""
""
0.40817386
""
""
""
""
""
0.62749857
""
""
""
""
""
0.66185439
""
0.48563772
""
""
""
0.63664216
""
0.73000109
""
""
""
""
""
""
""
""
""
""
""
""
0.53957582
""
""
""
""
""
""
""
0.6234526
""
""
""
""
0.62872541
""
""
""
""
""
0.52089238
0.63651133
""
""
""
""
""
0.55748743
""
""
""
""
""
""
0.52702039
0.4608326
""
""
""
0.50943279
""
""
0.58700216
""
""
""
""
""
""
""
""
""
""
""
0.419965
""
""
""
""
""
""
""
""
""
0.57824075
""
""
""
""
""
""
""
""
""
0.43751797
""
""
""
""
0.49693957
""
""
""
""
0.47377223
0.52895206
""
0.43075255
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.63374996
""
""
""
""
""
0.63869202
""
""
""
0.44102061
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.56160057
""
""
""
0.55099994
""
0.5210371
0.42530808
0.64432442
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.38494965
""
""
""
""
""
""
""
0.67567116
""
""
""
""
""
""
""
""
""
""
0.62110984
""
""
""
""
0.63850385
""
