hs_pooled_male_mean_se
0.005396218
0.0085046422
0.017433284
0.0048161033
0.0061706579
0.015114731
0.0045411787
0.016737137
0.017507283
0.007631083
0.0072657038
0.0037212614
0.018361147
0.01151561
0.0074762958
0.022222444
0.022752944
0.0070816837
0.020385178
0.018163878
0.0061099003
0.0054784259
0.0076321648
0.01077986
0.0037958887
0.020353498
0.0096104015
0.0060889036
0.0037206793
0.013444318
0.011333836
0.0080496175
0.0039138086
0.0048173629
0.013011143
0.0064191381
0.01467611
0.011685411
0.023304055
0.025447017
0.0062466166
0.014755593
0.01925851
0.030680735
0.018058382
0.01496059
0.0037292759
0.0086364206
0.004952495
0.010042919
0.0067323432
0.0062020286
0.0090311207
0.031546474
0.019413294
0.0059250086
0.015394422
0.027216176
0.02256592
0.010271159
0.012815586
0.0048140115
0.019885544
0.012794976
0.012418074
0.013377829
0.023049187
0.015814111
0.014108161
0.012736574
0.017745726
0.013529123
0.012385262
0.0090694809
0.013446899
0.018397968
0.010235212
0.012184169
0.021290084
0.0042615887
0.012062415
0.0098898076
0.013465888
0.0088769151
0.0037449712
0.010910976
0.0096410494
0.0077648833
0.0058568902
0.0078681977
0.0088842185
0.014670212
0.011647968
0.0064451769
0.014420372
0.029170217
0.0092306305
0.0077815466
0.0030120905
0.0061864466
0.0054790946
0.0025218423
0.0039451108
0.0057617775
0.005701229
0.0033865406
0.0060856855
0.0041963519
0.013380658
0.0079370961
0.0084881671
0.0090371538
0.005096118
0.01935954
0.0056837983
0.0047605047
0.0061479942
0.024693467
0.028431464
0.023300627
0.0097408108
0.015011886
0.016790261
0.012006628
0.015116127
0.0069538737
0.0070239953
0.014873737
0.018076187
0.016873354
0.0023801557
0.012561358
0.010252891
0.015549591
0.0091198124
0.012044112
0.0066048247
0.0077919643
0.020641191
0.012318856
0.0071234643
0.0096628778
0.024683803
0.018881332
0.011333693
0.020029234
0.0073268646
0.011788335
0.014419814
0.014704321
0.011324846
0.0043506958
0.0097148558
0.019404395
0.0051624798
0.0059504746
0.018068159
0.0069497908
0.015461245
0.0091937119
0.021488821
0.014708782
0.0064373477
0.0025120999
0.018943934
0.0017428297
0.0083607789
0.0086360471
0.014464717
0.0057273377
0.0016445711
0.0049367105
0.0082790665
0.0042868769
0.0085860891
0.011898565
0.0048770285
0.0030251909
0.0085455049
0.0098832557
0.010611768
0.0096409628
0.0033209501
0.010869772
0.010734676
0.0027003346
0.017050171
0.0088916523
0.0058036004
0.020153947
0.013595449
0.0083037307
0.0036268858
0.017431553
0.012982175
0.0079379398
0.0061285417
0.0056471801
0.0036998542
0.0097409757
0.004543128
0.0065595508
0.0096677579
0.0080206031
0.0058484641
0.0045179678
0.0032358465
0.0094033983
0.0074256328
0.0059635309
0.007896252
0.0054061823
0.012527155
0.016272966
0.004267124
0.0044133728
0.005157338
0.0023468826
0.0077352501
0.0079328045
0.0087519707
0.006954384
0.0082203401
0.010680421
0.0030622818
0.0060613975
0.0055470821
0.0044327327
0.001999262
0.003909437
0.004051738
0.0058409283
0.016230309
0.0067779049
0.017892225
0.010191729
0.015249669
0.0066403314
0.02489654
0.011587329
0.0066120797
0.0095285121
0.0090598948
0.0059071681
0.0079945764
0.011420753
0.0082905134
0.0033438394
0.0085350294
0.0063137361
0.0022430976
0.0054440321
0.0063731726
0.011966385
0.0067396732
0.008839367
0.011319299
0.0035116693
0.0078754481
0.0035713078
0.0067381584
0.0043301648
0.0035347028
0.0034090565
0.0040443945
0.0013145325
0.0031261034
0.0015018006
0.0015892513
0.0050220257
0.0063232197
0.0096498961
0.023464996
0.0068154568
0.017356416
0.011728679
0.0045275278
0.0062112971
0.011199435
0.0075537986
0.0031904576
0.040321309
0.051534455
0.0017581262
0.003568941
0.011575611
0.0048814677
0.001992085
0.009091828
