marr_26_natam_female_mean
""
0.23520149
""
""
""
""
""
0.46602926
""
""
""
""
""
""
""
0.62918121
""
""
""
""
""
""
""
""
0.6767661
""
0.34273928
""
""
""
""
""
""
""
""
0.56453001
0.26096484
""
""
0.62407792
""
""
""
""
0.49254686
""
""
0.35145614
0.438537
""
0.091982655
0.50158793
""
""
""
""
""
""
""
""
""
""
""
""
0.47160935
""
""
0.11155965
""
0.28026456
0.39957574
""
""
0.33222458
0.2455468
""
""
0.18509689
0.28964803
0.13864245
0.30366021
0.21624205
0.28918794
0.30697754
0.19392957
0.2318579
0.21646126
""
0.33698592
0.1734854
""
""
0.15503059
""
""
0.22171594
0.22250821
0.23226096
0.22468981
0.1720406
0.25884417
""
0.23096131
0.19760148
0.22398132
0.23833211
0.17940632
0.15466622
""
0.19032417
0.22609618
""
""
""
0.46226826
""
""
""
""
""
""
""
""
""
""
""
""
0.35165593
""
""
""
""
""
0.65546852
""
""
0.39709103
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.44876713
""
""
0.4729166
""
""
0.34608629
""
""
0.36579245
""
""
""
""
""
0.51388264
""
""
""
0.28201592
""
0.30324298
0.37039664
""
""
0.15889475
0.40742585
0.30123115
0.29248235
0.19869524
0.28345984
0.19480725
0.19617906
0.34103113
0.37693527
0.25092924
0.35739598
0.23880909
0.301644
0.36240029
""
0.16859433
0.26529351
""
""
0.1890678
0.23645948
0.35979754
0.26243839
0.37577727
""
0.253142
0.27577478
""
0.26881388
0.29591569
0.16858569
0.26804113
0.40756589
0.18065903
0.22520015
0.24212332
0.24584995
0.27526063
""
0.33623785
0.28952163
0.20350116
0.32390818
0.32038513
0.39765647
""
0.37569061
""
0.27573082
0.24548501
0.3292731
0.28924754
""
0.25918779
""
""
""
0.17966965
""
""
""
""
""
""
""
""
""
0.15178506
""
0.41002247
""
""
0.38348502
""
""
""
""
""
""
""
""
0.31845805
""
""
""
0.20792195
0.3002381
""
""
""
0.42401272
""
""
0.25397068
""
""
""
""
""
""
""
""
0.35944062
""
""
""
""
""
""
""
""
""
""
0.30403593
""
0.099987254
0.063170239
""
""
0.31345338
0.21947284
""
0.46367303
0.34623978
0.2145917
0.25156805
0.15325889
0.19310468
""
0.46617863
""
0.4588995
0.23350863
""
""
""
0.34613535
""
""
""
""
0.21039085
0.34705275
""
""
""
""
0.44288772
""
""
""
""
0.13012396
""
0.37606367
""
""
""
""
""
0.50732136
0.18207541
0.28102499
""
""
""
0.29449713
0.46861109
""
0.16881286
""
""
0.20350029
""
0.22703364
""
0.20395099
0.22233546
0.25959679
0.256805
""
""
0.19349004
0.41301286
0.38810602
0.10509621
""
""
""
""
0.32191822
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.40187255
""
""
0.4150556
""
""
""
""
0.36109325
""
""
""
""
""
""
""
""
""
""
0.19804731
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.17875844
""
""
""
""
""
""
0.1719353
""
""
""
""
""
""
""
""
0.32980111
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.25832167
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.31944335
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.35875988
""
""
0.22288686
""
0.2556375
""
0.41796049
0.2843793
""
""
""
0.47910184
""
""
""
0.53147632
""
""
""
""
""
""
""
""
""
""
""
""
""
0.40734962
""
""
""
""
""
""
0.2306928
""
""
""
""
""
""
""
""
""
""
""
""
