pos_hours_hisp_female_p25_se
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.12590656
""
""
""
""
""
""
""
0.18062919
""
""
""
0.15664577
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.085514382
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.064063795
0.050206058
0.15146624
0.12100679
""
""
0.013921419
0.062362101
0.16308123
0.020763207
0.056289401
0.050129566
0.11421549
0.03536313
""
""
""
0.073770508
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.14047202
""
""
""
""
""
""
""
""
""
""
""
0.091131456
""
""
""
0.025690211
""
""
0.070096835
""
0.13400899
0.033415847
""
0.14993002
0.017854953
""
0.094066218
0.028233631
""
0.020841144
0.0379172
""
""
0.0049057016
0.041259568
0.073151931
""
0.088309601
0.029871689
""
""
0.025031663
0.069760352
""
0.012871843
0.10209788
""
0.014944758
0.025344206
0.05870143
0.01449541
0.01182462
0.032201793
0.026130138
0.053444117
0.028398564
0.032247409
0.021046048
0.0400979
0.10411799
""
""
0.039730188
0.041144911
0.028583141
0.062535822
0.093219921
""
0.02365846
""
0.019819586
0.045887101
0.072887234
0.030309921
0.10842346
0.047161564
""
""
""
0.081895791
0.2180122
""
""
""
""
""
""
""
""
0.024919715
""
0.069727451
""
""
0.038675711
""
""
""
""
""
""
""
""
0.049640492
""
""
""
0.12765437
0.072418183
0.11606245
""
""
0.070510402
""
""
""
""
0.099236451
0.10429532
""
""
""
""
""
0.039805707
""
""
""
""
""
""
""
""
""
""
0.050558962
""
0.029933957
0.036875587
""
""
0.044714183
0.10444044
""
""
""
0.056897812
0.091741942
0.040320225
0.12861374
""
""
""
0.068728246
0.020364309
""
0.074151352
""
0.1520315
0.042085513
""
""
""
0.056534469
0.11466259
""
""
""
""
""
""
""
""
0.089166418
0.095375217
0.10171094
0.026179429
""
0.059658311
""
""
""
0.080017425
0.040372986
0.063602842
""
""
""
0.038877059
0.090757608
0.073776513
0.01029524
0.085895561
""
0.15530498
0.067732938
0.021355461
0.041962385
0.027327064
0.072212718
0.041716363
0.043700911
""
0.18373169
0.056653425
""
0.070423245
0.058156364
""
""
""
""
0.047556844
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.14094684
""
""
""
""
""
0.10324705
""
0.061891038
""
""
""
""
""
""
""
""
""
""
0.060791641
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.072764486
""
""
""
""
""
""
0.051816668
""
0.074776337
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.12210427
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.11466361
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
