work_29_other_female_p25
0.808097
0.79768103
""
""
""
""
""
0.72235924
""
""
""
""
""
""
""
0.78639811
0.75549155
""
""
""
""
0.69519222
0.78491169
0.80462259
0.6710248
0.75797135
0.73232746
0.60742629
""
""
""
""
""
""
0.75293875
0.49177447
0.75816482
""
0.78682286
0.75959843
0.76537794
0.61496681
""
""
0.78490478
""
""
0.82211852
0.71815401
""
0.74563539
0.71561372
""
""
""
""
0.66390944
0.50699127
0.73667693
""
0.4617461
0.81356478
0.62619543
0.67931247
""
""
""
""
""
0.75761902
0.87839931
""
""
""
0.76527417
""
""
0.81993717
0.81325877
0.55409837
0.75936496
""
""
0.598432
0.67562848
""
""
""
0.86047041
0.658364
""
""
""
""
""
0.50501454
0.59873128
0.76548511
0.71173018
0.81894267
""
""
0.71156096
0.75599861
0.70470905
0.68657881
0.74277949
0.668284
""
0.66553241
0.73575211
""
""
0.89103144
0.76973629
""
""
""
0.61095178
""
""
""
""
""
""
""
0.87146336
0.61228722
0.63735819
""
""
""
""
0.71043003
""
""
0.77247894
""
""
""
0.62128395
""
""
""
""
0.76112121
""
""
""
""
""
""
""
0.67246658
""
""
0.78266042
0.73594278
""
""
""
""
0.58424705
""
""
""
""
""
0.63796097
""
0.76992875
""
""
0.49050945
""
""
0.79754943
""
""
""
0.53978211
""
0.65976566
0.68209255
""
""
0.76643795
""
0.68342614
0.70775241
0.79828358
""
0.74736363
0.66726416
0.80246854
0.72240758
0.67749745
0.6812799
0.71734697
0.67212272
0.69242024
0.6358555
0.72355747
0.67916626
0.76118022
0.54897451
0.75386
0.53906137
0.57605463
0.75185984
""
""
0.72966874
0.77892452
0.60601389
0.74901289
0.66055936
""
0.70538789
0.75928253
0.56277895
0.72576326
0.76627302
0.81086916
0.71602529
0.72095317
0.76191473
0.78129727
0.75613403
0.63448018
0.64435387
""
0.75788832
0.70279974
0.73879927
0.71428996
0.70498312
0.70624536
""
0.69088161
0.56782293
0.78654021
0.66532946
0.66099834
0.78029817
""
0.79415548
""
""
""
0.76925814
0.91738445
""
""
""
""
""
""
""
0.85393405
0.77900839
""
0.58930182
""
0.79294199
0.77970797
0.80525172
0.65714049
""
""
""
""
""
""
0.72382468
""
""
""
0.75831515
0.71479052
""
""
""
0.64770269
""
""
0.70591837
0.76073802
0.35502866
""
""
""
""
""
""
0.78177953
""
""
""
""
""
""
""
""
0.69941121
""
0.75726521
""
0.74673706
0.81716377
0.75047243
0.82162589
0.74521726
0.84101146
0.84215897
0.78195834
0.79363382
0.79072475
0.82545716
0.78614563
0.74318242
""
0.74062288
""
0.74314886
0.76395321
""
0.82026547
0.53762597
0.83372217
0.73168331
0.79043853
""
""
0.73955357
0.75509655
0.73897415
""
0.70249355
""
""
""
""
""
""
0.7523073
0.78357792
0.75297302
""
0.71662748
0.81094134
""
""
0.81725144
0.66916406
0.69790804
0.78540659
""
""
0.78635687
0.64286971
0.66882318
