two_par_hisp_pooled_mean
0.71853775
0.68746537
""
0.86675459
0.50900042
""
0.37687111
0.68185079
0.49719197
0.77345878
0.6553418
""
""
""
""
0.79049164
0.58551705
""
""
0.74579549
""
0.58262706
0.76942533
0.35506019
0.54872191
0.73006135
0.59533787
0.57675654
""
0.46418813
0.81698853
""
""
0.5319013
0.59963191
0.55409408
0.5848555
""
0.62800699
0.52243048
0.72631198
0.59562695
""
0.22502956
0.7450282
""
0.78691095
0.53517002
0.60286492
""
0.61344701
0.60824311
""
""
0.5857597
""
0.60407782
0.71938938
0.72363305
""
0.51632077
0.65172541
0.54449916
0.57288718
""
""
0.63425815
""
""
0.68771321
""
""
""
""
0.8251456
""
""
0.65108502
0.78533876
0.72245252
0.72769022
""
""
0.71397179
""
""
""
""
""
0.83842474
""
0.82831621
0.84349877
""
""
""
0.67038047
0.71034557
0.66997784
0.74484521
0.75819838
0.8674596
0.72463334
0.58707219
0.58660156
0.72584224
0.64365107
0.63553405
0.72283661
0.69547653
0.70485061
0.57133645
0.70925605
0.79028773
0.48159289
0.65730238
0.75428742
""
0.42956838
0.69343466
0.61377609
""
0.89741588
""
0.4444091
0.64915538
0.69261158
0.59213918
0.56800443
0.53033054
""
0.65642881
0.71576715
0.6849727
0.77398384
""
0.63180977
0.54993075
0.68112212
0.31740209
0.58802843
0.57711971
0.69768572
""
0.5992105
0.53088522
0.46663761
""
""
""
0.75145465
0.68039179
0.49723932
0.69457436
0.76167673
""
0.55121863
0.57413763
""
""
0.39669648
""
0.62064362
""
0.41917413
""
0.56065685
0.70441085
0.64787352
""
0.62199342
0.47141457
0.47046363
0.76100171
0.43554011
""
0.44836915
0.37117156
0.53823185
""
0.6361708
0.75049108
0.42339295
0.66126436
""
0.49512866
0.66275096
""
0.73731166
0.69675195
0.75693244
0.68293601
0.68148476
0.70138979
0.77395952
0.5577383
0.67410845
0.64113492
0.74181515
0.70645696
0.5864951
0.60194588
0.70657718
0.70336378
0.62551069
0.59065866
0.62709129
0.79339421
0.63536227
0.6436559
0.62589127
0.7039445
0.61764306
0.6461823
0.74615037
0.64095908
0.72695976
0.84207726
0.66903222
0.61723781
0.68171853
0.69055927
0.63864571
0.56630003
0.63204265
0.68219447
0.65012574
0.67106634
0.62743944
0.60191858
0.69660723
0.85570645
0.75908327
0.70385796
0.64108509
0.67171973
0.64861679
0.64508271
0.92432165
0.5856989
0.74809241
0.66926336
0.63694602
0.63405019
0.599868
0.60445863
0.65162259
0.69249296
0.83708769
0.69641179
0.59385753
0.68696743
0.76188099
""
0.62644863
0.76951402
0.68846893
0.61762935
""
0.72708678
0.52179587
""
