two_par_pooled_female_mean_se
0.0027372031
0.0042175921
0.008109631
0.0024393951
0.0032455809
0.0080088647
0.0022668049
0.0069275689
0.008461454
0.0037076045
0.0034898233
0.0018812761
0.0083832722
0.0055654338
0.0035296653
0.010190245
0.011274849
0.0034825446
0.0088428073
0.0085546141
0.0030892689
0.0027491616
0.0038378651
0.0051301005
0.0019456043
0.0098460773
0.0048435791
0.0029961914
0.0019420004
0.0067751915
0.0060033598
0.0044465014
0.002182435
0.0026966839
0.0066481349
0.0030582247
0.0066738166
0.0055209016
0.011704793
0.01042661
0.003048317
0.00691002
0.0099913357
0.014377395
0.008349576
0.0073865028
0.0019027919
0.0037153508
0.0024308057
0.0049525313
0.0033663947
0.0028124121
0.004350428
0.016012546
0.012743833
0.003094391
0.0081421621
0.013438075
0.013101068
0.0055019869
0.0073790527
0.002723922
0.011304835
0.0064243465
0.0054636314
0.0060910126
0.0092905629
0.0069493651
0.0065492359
0.0059516532
0.0076031238
0.0064022075
0.0055342657
0.004915067
0.0073418901
0.0092775719
0.0051659304
0.0058802566
0.0088536283
0.0020830093
0.0060138036
0.0047712466
0.0061723334
0.0046748519
0.0019121643
0.0054624993
0.0052635903
0.0039745206
0.002847597
0.0038573029
0.004453904
0.0068900199
0.0064523611
0.0030842002
0.0065908465
0.010396963
0.0045633009
0.003378401
0.0015011346
0.0028559349
0.0026479887
0.0012267042
0.0019079119
0.0028025657
0.0026588577
0.0016457426
0.0028967357
0.0019086603
0.0060051596
0.0036416894
0.0042102938
0.0046086363
0.0026183338
0.0090233786
0.00275832
0.0023210926
0.0029279555
0.012011758
0.013051048
0.011466494
0.0047195838
0.0066744792
0.0073477621
0.0055849617
0.0073748305
0.0034101673
0.00351736
0.00710933
0.0084828343
0.0084356489
0.0011908392
0.0060146218
0.0050935219
0.007461491
0.0041229185
0.0059913159
0.0030780199
0.0038549961
0.0096585695
0.0064434176
0.0036919941
0.0046430407
0.012202736
0.0091384295
0.0052289302
0.010206593
0.0043836157
0.0057337764
0.0073265163
0.00734853
0.0055750725
0.0022252388
0.004573131
0.0093067279
0.002517943
0.0029121675
0.0086223911
0.0036000113
0.0081728157
0.0044610803
0.011762972
0.00683547
0.0034327214
0.0014468974
0.010974503
0.0010583326
0.0051018945
0.0048923027
0.0090081301
0.0033428515
0.00097080722
0.0028785993
0.0049851066
0.0025574304
0.005145831
0.0075260843
0.0028017045
0.0016740606
0.004644658
0.006097171
0.0057604276
0.005477671
0.0018146682
0.0054711928
0.0058929329
0.0014423771
0.008452733
0.0043963217
0.0028935687
0.0100147
0.0064827623
0.0038179506
0.0020435241
0.0086277556
0.0066313329
0.0043971785
0.0035273638
0.0033169023
0.0021641126
0.0052431794
0.002466372
0.0030165329
0.0046746889
0.0042238925
0.0032095569
0.0024793481
0.0017376386
0.004575972
0.0037689437
0.0033701854
0.0039025489
0.0030065645
0.0076968851
0.0079833725
0.0023358299
0.0022176893
0.0028780964
0.0013343683
0.0041171443
0.0043146522
0.00548052
0.0042421995
0.0041211662
0.005294905
0.0016708755
0.0032755903
0.0034336532
0.0029128885
0.0012869962
0.0022205936
0.0023871146
0.0032194611
0.008502583
0.0038825234
0.0095483111
0.0053150044
0.0081957094
0.0035211642
0.011652644
0.0048306049
0.0034281248
0.0049902517
0.0046675489
0.0030335197
0.0050667403
0.0055118329
0.0041375863
0.0019333416
0.0050511146
0.0035866317
0.0013426486
0.0033222153
0.0042860876
0.0083955396
0.0037149037
0.0050086607
0.0063311253
0.0020318439
0.0043019727
0.0022037853
0.0041826023
0.0024761555
0.0018234237
0.0019145737
0.0022087535
0.00076562894
0.001842615
0.00095424469
0.00096238381
0.0028033552
0.0033770124
0.005573689
0.013326101
0.0038105955
0.011985055
0.0070866672
0.0024357641
0.0035154358
0.0063603725
0.0040062265
0.0016966132
0.026538441
0.026608275
0.0010101813
0.0017330541
0.0058482871
0.0026552167
0.0011952315
0.0051112091
0.0075770458
0.0087984493
0.010504493
0.0067587974
0.0056192037
0.0073125307
0.0053274892
0.0080487011
0.0040638694
0.0047676223
0.0030793815
0.0011639398
0.0082599744
0.0046108025
0.0034369363
0.0063855061
0.0059445822
0.0053443951
0.0052019008
0.0036971942
0.0086863535
0.0040293536
0.0035330299
0.004457037
0.0036069313
0.0022864498
0.0031375228
0.0064111701
0.0026090657
0.0030896624
0.0037796539
0.0044718371
0.0024831521
0.0036821279
0.0061670286
0.005295462
0.0041655255
0.0033439752
0.0047291867
0.005271039
0.0030407938
0.0063621961
0.0025772827
0.0025022647
0.001618675
0.0052807648
0.00080493244
0.0023987091
0.0050710379
0.0049612531
0.0013709835
0.0099503752
0.0065605948
0.0038932199
0.0030173934
0.0046019391
0.0083181188
0.0058435174
0.0069170296
0.0081804851
0.0072474033
0.0046815109
0.0060115964
0.0050902632
0.011207021
0.0046865428
0.0039675608
0.0098347003
0.004681299
0.0075626299
0.00670016
0.0046211593
0.010524867
0.0034403636
0.029364295
0.015728243
0.0075107794
0.0085205743
0.010729006
0.014721304
0.017790837
0.009961606
0.010037218
0.0045140414
0.016455088
0.013634165
0.029542642
0.013330891
0.015999967
0.020960603
0.0057094293
0.012609842
0.026348265
0.050384361
0.0234726
0.014813079
0.082043394
0.02130091
0.023132117
0.017668279
0.013679394
0.0084996941
0.011520009
0.0092970664
0.007575057
0.01219523
0.003995236
0.0071519562
0.0098693864
0.012827529
0.032480117
0.019078026
0.0069117453
0.0052988688
0.0081902063
0.0091259982
0.0046589565
0.0038348984
0.012225489
0.0078357747
0.022284821
0.0041684373
0.0054752766
0.010497712
0.013262313
0.021164713
0.013885497
0.0071489662
0.0096503524
0.011933343
0.010677375
0.016567193
0.021292349
0.01060133
0.02419246
0.0049983771
0.0061758407
0.0043166466
0.0058487775
0.0059249816
0.0070742904
0.0067215622
0.0049218964
0.0024730826
0.0089542959
0.0076270709
0.0066172052
0.0042149592
0.034648284
0.024237651
0.052125227
0.034208879
0.0064065089
0.0053411704
0.011340641
0.018256433
0.0062000118
0.0058179814
0.0078443037
0.0087604811
0.005979008
0.0040954519
0.0093924562
0.0033078478
0.0077565196
0.0079007689
0.0020963931
0.0082057379
0.011842987
0.038517971
0.018054545
0.014102488
0.0080412542
0.0022436683
0.026446052
0.022534888
0.0046801656
0.01401561
0.016977549
0.018189903
0.018812023
0.014808642
0.011209127
0.015596054
0.023208691
0.0098557351
0.0068736444
0.0080932211
0.014357248
0.0069581107
0.047156833
0.010753118
0.0027881274
0.0013677207
0.0096020345
0.05541759
0.0093118548
0.0078021353
0.0061114174
0.007375617
0.014791753
0.02137552
0.01030595
0.011614594
0.014024924
0.0069618602
0.010244207
0.0097738514
0.0042473767
0.0033957355
0.0026257215
0.0055371523
0.0073844697
0.0072908024
0.0078329621
0.0046225782
0.005105732
0.0015521058
0.0046773655
0.006031645
0.0087854443
0.013023869
0.003566134
0.0067869839
0.0028284991
0.0053078532
0.0036788452
0.0075391699
0.0053990171
0.0036512071
0.0054415641
0.0032758978
0.0067565539
0.0021005899
0.009032907
0.010348327
0.005866556
0.0021673064
0.0066145672
0.023457777
0.0089462837
0.060898811
0.0055917064
0.02910177
0.0060831872
0.0037826886
0.0065709758
0.010126714
0.0039261179
0.0071549662
0.020126369
0.024391606
0.066917345
0.0084838998
0.0085199447
0.012848112
0.016761214
0.01037077
0.013912388
