kir_26_asian_male_n
""
23.0
""
""
""
""
""
46.0
""
""
""
""
""
""
""
31.0
""
""
""
""
""
""
33.0
""
""
""
""
""
""
""
""
""
""
""
41.0
""
217.0
""
20.0
""
57.0
""
""
""
212.0
""
""
""
249.0
""
122.0
29.0
""
""
""
""
""
""
79.0
""
""
""
44.0
""
""
""
""
""
""
670.0
""
""
""
""
95.0
""
""
67.0
""
34.0
88.0
""
""
""
""
""
""
""
""
20.0
""
""
""
""
""
""
""
92.0
37.0
""
""
""
""
2339.0
53.0
""
539.0
55.0
""
40.0
60.0
""
""
""
95.0
""
""
""
""
""
""
""
""
""
""
""
""
42.0
""
""
""
""
""
""
""
""
24.0
""
""
""
""
""
""
""
""
20.0
""
""
""
""
""
""
""
22.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
30.0
""
177.0
""
""
33.0
""
""
228.0
""
""
""
""
""
96.0
""
""
""
9657.0
""
""
242.0
""
""
4611.0
25.0
120.0
2488.0
40.0
99.0
80.0
""
1117.0
213.0
22.0
""
38313.0
103.0
377.0
""
38.0
638.0
""
""
958.0
250.0
35.0
14072.0
360.0
""
3051.0
4891.0
58.0
4146.0
9271.0
7602.0
2663.0
214.0
5454.0
556.0
12981.0
263.0
143.0
""
26.0
2599.0
549.0
943.0
373.0
27.0
""
521.0
22.0
1757.0
386.0
167.0
628.0
""
938.0
""
""
""
265.0
100.0
""
""
""
""
""
""
""
""
586.0
""
191.0
""
""
530.0
""
""
""
""
""
""
""
""
641.0
""
""
""
""
140.0
""
""
""
45.0
""
""
""
""
""
""
""
""
""
""
""
39.0
""
""
""
""
""
""
""
""
""
""
75.0
""
1042.0
837.0
123.0
105.0
645.0
265.0
93.0
48.0
101.0
487.0
76.0
430.0
174.0
""
135.0
""
345.0
1548.0
""
63.0
53.0
197.0
66.0
""
""
""
1027.0
320.0
44.0
""
""
""
""
""
""
""
""
51.0
38.0
903.0
""
39.0
""
""
""
137.0
201.0
158.0
""
""
""
125.0
100.0
54.0
1264.0
34.0
""
217.0
""
1381.0
195.0
768.0
225.0
810.0
275.0
22.0
66.0
107.0
105.0
122.0
473.0
""
""
""
""
221.0
""
""
""
""
""
""
""
20.0
""
73.0
26.0
""
""
77.0
""
""
""
""
""
""
""
""
27.0
""
27.0
33.0
""
172.0
20.0
""
83.0
75.0
""
612.0
""
749.0
""
""
201.0
""
41.0
""
""
""
""
""
1162.0
""
""
30.0
63.0
""
""
""
""
""
""
""
118.0
37.0
67.0
""
822.0
""
""
23.0
""
""
""
1879.0
43.0
100.0
""
""
""
""
""
157.0
90.0
""
28.0
""
""
""
""
""
""
""
""
""
""
65.0
""
""
52.0
""
""
""
""
""
""
""
""
""
""
""
""
""
136.0
""
21.0
""
32.0
""
""
""
""
""
""
""
""
""
""
133.0
65.0
""
""
""
23.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
21.0
""
""
""
""
""
33.0
""
""
""
""
""
""
""
43.0
""
""
""
""
624.0
9694.0
351.0
1050.0
199.0
""
37.0
""
""
""
""
""
""
42.0
""
""
""
43.0
""
""
""
""
""
27.0
""
""
""
""
""
""
""
37.0
""
""
""
""
""
""
""
""
""
""
""
""
""
38.0
""
""
23.0
""
""
""
""
""
""
""
""
190.0
""
""
""
""
""
9053.0
""
""
37.0
""
""
3371.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
30.0
""
""
""
""
""
507.0
45.0
44.0
25.0
1279.0
61.0
""
""
""
""
""
220.0
78.0
27.0
""
88.0
""
""
""
""
""
""
""
""
""
""
""
119.0
""
""
""
""
""
""
""
""
62.0
130.0
""
99.0
""
""
""
""
31.0
35.0
""
48.0
""
""
""
""
""
""
704.0
22.0
260.0
""
""
200.0
43.0
""
""
""
""
""
""
40.0
""
""
""
""
""
""
""
44.0
""
109.0
""
23.0
""
""
""
""
""
""
202.0
22.0
""
56.0
""
34.0
""
""
""
""
""
""
45.0
""
22.0
""
215.0
34.0
""
25.0
476.0
""
""
""
53.0
""
""
""
""
""
""
""
""
""
""
72.0
""
""
""
""
""
""
144.0
""
""
""
""
""
""
""
89.0
""
""
50.0
""
47.0
""
""
""
""
29.0
""
""
""
""
""
""
""
""
""
93.0
""
""
""
62.0
""
""
""
""
""
""
""
""
""
""
""
""
""
25.0
""
""
""
""
""
30.0
""
""
""
""
""
""
""
""
""
""
""
""
21.0
""
""
""
""
""
""
""
111.0
""
""
""
""
100.0
""
""
""
""
""
23.0
21.0
""
""
""
""
""
26.0
""
""
""
""
""
""
468.0
""
""
""
""
118.0
""
""
89.0
""
""
""
""
""
""
""
""
""
""
""
131.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
33.0
""
""
""
""
63.0
""
""
""
""
91.0
46.0
""
49.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
542.0
""
""
""
""
""
36.0
""
""
""
45.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
52.0
""
""
""
70.0
""
600.0
41.0
69.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
134.0
""
""
""
""
""
""
""
37.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
31.0
""
""
""
""
""
20.0
""
""
""
147.0
""
""
""
""
""
""
""
""
""
""
""
""
97.0
""
""
""
""
""
""
""
""
386.0
""
""
31.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
21.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
22.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
65.0
""
""
""
""
""
""
""
""
30.0
""
""
""
""
70.0
94.0
68.0
""
""
""
""
""
""
388.0
""
""
""
""
""
104.0
""
""
777.0
""
94.0
56.0
""
""
""
""
""
""
646.0
48.0
32.0
""
73.0
""
""
""
57.0
26.0
""
""
""
21.0
32.0
58.0
105.0
26.0
""
76.0
""
67.0
44.0
""
""
""
""
""
""
29.0
""
150.0
""
""
31.0
""
""
""
46.0
""
""
""
""
""
71.0
22.0
585.0
1066.0
32.0
""
65.0
38.0
138.0
""
172.0
""
186.0
912.0
""
3670.0
1517.0
""
61.0
""
29.0
69.0
91.0
25.0
340.0
61.0
55.0
297.0
""
711.0
32.0
258.0
126.0
2806.0
""
1156.0
193.0
1325.0
715.0
""
""
52.0
""
""
""
""
""
29.0
""
98.0
""
52.0
""
""
""
""
""
30.0
""
""
""
77.0
""
181.0
""
""
26.0
""
""
""
""
335.0
""
""
""
23.0
38.0
144.0
""
436.0
""
""
21.0
""
24.0
58.0
""
""
809.0
""
""
""
""
""
40.0
""
35.0
""
""
32.0
""
1649.0
""
""
""
""
""
""
228.0
""
""
93.0
42.0
""
""
""
20.0
""
20.0
392.0
1453.0
""
""
417.0
""
""
""
""
