staytract_white_pooled_mean
0.17149229
0.12478605
0.17008053
0.20440236
0.16109054
0.22596808
0.23923393
0.23732674
0.29629028
0.37845492
0.33570972
0.29907998
0.43350121
0.39366078
0.27774501
0.32365152
0.24590456
0.22166948
0.19493183
0.19546928
0.17956024
0.1691605
0.166007
0.27545878
0.32994834
0.35145313
0.32672846
0.30265835
0.26631048
0.26894134
0.14466774
0.18786784
0.27111438
0.30714589
0.24152444
0.16869242
0.2032197
0.18047106
0.17755646
0.29843831
0.25063702
0.35754219
0.2404678
0.19033207
0.20039305
0.23736419
0.37331328
0.31496072
0.32832196
0.24878848
0.18069966
0.19580856
0.41294149
0.38874277
0.39148825
0.41217461
0.36458927
0.36899653
0.35591245
0.41076255
0.39188337
0.39960846
0.34707183
0.31047481
0.33852869
""
0.24443328
0.3998878
0.25108764
0.20444815
0.23179437
0.32144609
0.32891247
0.33185339
0.28114474
0.42030385
0.37975156
0.14154691
0.28206518
0.27059868
0.45180905
0.3149426
0.21887256
0.079531036
0.13337195
0.16269822
0.25047618
0.20633137
0.24352446
0.36388367
0.28027764
0.32462662
0.23713778
0.21439184
0.2841371
0.42557144
0.32910696
0.21995008
0.27913603
0.4217011
0.30904448
0.3464236
0.30929977
0.30553526
0.37033439
""
0.24524967
0.18391149
0.37942582
0.34209713
0.3081021
0.15961981
0.27449462
0.29419929
0.31215671
0.38265303
0.41807801
0.36307397
0.35384387
0.31475598
0.41251117
0.29702079
0.34241447
0.30495358
0.34468007
0.35173893
0.34040835
0.40325004
0.40903053
0.43327194
0.2973946
0.35779276
0.43462217
0.2942723
0.38170427
0.31297347
0.28639185
0.57175696
0.39986184
0.30081117
0.27896973
0.39059836
0.41711786
0.44124851
0.31896523
0.4156734
0.34151757
0.42645684
0.39529985
0.37768552
0.51256377
0.34635702
0.36200941
0.32873598
0.25731391
0.30995339
0.27184692
0.22760218
0.24202462
0.2360467
0.24868366
0.20321248
0.21743692
0.18148628
0.20288444
0.24098003
0.24168998
0.36368343
0.20237839
0.24955793
0.23757
0.26135403
0.20988722
0.25426534
0.30873016
0.31406167
0.35145524
0.31320465
0.34664449
0.34113276
0.35851634
0.31085721
0.30517712
0.2557863
0.28255144
0.29150948
0.220303
0.40537688
0.36695683
0.37898219
0.21675049
0.2269593
0.29122683
0.34583575
0.26027584
0.24001449
0.2290388
0.20127511
0.31511417
0.30788499
0.3913964
0.28588527
0.44502297
0.36566135
0.37241209
0.39960715
0.29702273
0.35827774
0.36189288
0.30716246
0.29257649
0.36396819
0.35884371
0.27486539
0.24704404
0.25364324
0.24248777
0.29519048
0.30958953
0.35798213
0.30291834
0.29439688
0.33751625
0.30110496
0.42027059
0.13374989
0.30445874
0.32217053
0.26388887
0.18232527
0.216023
0.18491825
0.22978552
0.21202631
0.20696537
0.23527008
0.24431637
0.25060663
0.29795381
0.2939035
0.23342057
0.29324499
0.23159644
""
""
0.16802977
0.10961764
0.071656466
0.14198759
0.30245176
0.26622233
0.20307176
""
0.1969739
0.37389579
0.32897198
0.36791307
0.37958518
0.40936205
0.38178983
0.37706423
0.32739413
0.2840541
0.31942311
0.22219238
0.1607085
0.29688582
0.31815404
0.37217179
0.31983602
0.25868237
0.39462134
0.33184162
0.27852497
0.1689367
0.17079601
0.23774683
0.19168232
0.24551435
0.20982306
0.24566409
0.15398657
0.17896061
0.41773438
0.40422592
0.29570451
0.23171759
0.39222017
0.36463794
0.28867868
0.33334491
0.1842183
0.28578228
0.17243733
0.28085291
0.22694966
0.27195069
0.23534919
0.17869987
0.26091582
0.28933582
0.26391533
0.15674932
0.19049169
0.20595908
0.21298146
0.25415519
0.34251615
0.34337401
0.21333094
0.21017604
0.25240082
0.31994867
0.27758431
0.36564615
0.31872234
0.37291822
0.35637125
0.35293886
0.31435055
0.42577183
0.19098733
0.39982605
0.35492918
0.28747195
0.33891064
0.45452014
0.36186665
0.27617946
0.3626599
0.23472163
0.28452048
0.35313931
0.31005293
0.3304891
0.39143589
0.41497016
0.40392429
0.3849875
0.40589076
0.29361349
0.25661844
0.43099004
0.23578088
0.43722215
0.43972233
0.3532469
0.38882953
0.25782299
0.2660605
0.18470633
0.31357974
0.21342702
0.25621501
0.28962001
0.35042247
0.3190352
0.35282847
0.18885629
0.16649705
0.16854572
0.20708653
0.17976151
0.14847273
0.29507187
0.15652797
0.24477023
0.20572796
0.18252583
0.20877421
0.14387736
0.32850227
0.14585115
0.30335593
0.34812313
0.31024891
0.32162198
0.33289817
0.32095155
0.46152645
0.41024151
0.42500651
0.38533878
0.42975077
0.37004939
0.24963215
0.22885059
0.25434545
0.40752017
0.47013387
0.12054188
0.21407463
0.19337422
0.28333578
""
""
0.1429774
0.13638191
""
""
0.1782411
0.15784471
0.092304304
0.117004
0.035214264
0.157561
0.18720272
0.19927022
0.2229619
0.12251382
""
""
""
0.069223709
""
""
0.25571302
0.16055682
0.12610567
0.23071234
0.23269561
0.089586012
""
0.079795897
""
0.22756137
0.086266667
0.14761299
0.13830835
0.2182606
0.098581105
0.26836655
""
""
0.1191215
""
0.087838434
0.11884611
0.14194609
""
""
0.12182651
0.16728438
0.18681747
0.17222939
0.16330405
0.10118975
0.14864427
0.22478801
0.22059345
""
0.12139148
0.13560519
0.4016864
0.14693303
0.18676564
0.25032419
0.25039372
0.14608362
0.11676024
0.1713247
0.11947163
0.13123786
0.1226622
0.14453086
0.16474569
0.22021258
0.1628107
0.12796995
0.15514487
0.15397549
0.26857564
0.25832689
0.15581957
0.20026501
0.16136496
0.17661561
0.18498348
0.17701773
0.16911885
0.21502896
0.11856606
0.17023252
0.14578576
0.18779977
0.30798447
0.31200209
0.31977361
0.36729538
0.28464505
0.27842474
0.24403577
0.28485924
0.24604991
0.15343133
0.13382365
0.20338698
0.18412966
0.2266566
0.23032464
0.25244945
0.24668212
0.22478171
0.32735911
0.38996851
0.15091048
0.14491104
0.15835921
0.12069081
0.22420339
0.30409282
0.14157979
0.13878389
0.16797763
0.21915565
0.11464475
0.12085307
0.16154763
0.17109236
0.14857285
0.20781131
0.1369541
0.14659667
0.11401147
0.11083147
0.12553583
0.14406522
""
""
0.16927867
0.21201354
0.14999974
0.18576248
0.20979057
0.20111942
0.18943751
0.27045703
0.26054013
0.31069082
0.22995977
0.15961689
0.26945582
0.15216276
0.25953087
0.36410403
0.14179327
0.16569178
0.12681252
0.097119473
0.15109591
0.11234569
0.1995634
0.13312207
0.48368314
0.39440253
0.35371771
0.14158639
0.3269344
""
0.21416897
0.18608038
0.22484541
0.22859871
0.2158614
0.16326576
0.1769242
0.15998012
0.32336763
0.40825722
0.35230675
0.18356378
0.27990085
0.33399421
0.26175901
0.26317751
0.37027287
0.37877288
0.40941554
0.35757276
0.34194079
0.3884908
0.30405352
0.40082991
0.340783
0.3240734
0.286356
0.35647076
0.16415232
0.13833818
0.13471636
0.1553811
0.11957146
0.02673956
0.11869284
""
""
0.14061901
0.17504054
0.12502444
0.2075596
0.24423818
0.21220124
0.17488821
0.20565927
0.29767951
0.43321121
0.29056346
0.26001418
0.27232951
0.25191784
0.24108772
0.22883216
0.28678542
0.18983524
0.28040713
0.45390245
0.31946048
0.32984275
0.31245443
0.29256672
0.26128119
0.16966704
0.19826157
0.21164598
0.23252073
0.29233098
0.20277154
0.20934512
0.2605353
0.24357806
0.31354767
0.24602813
""
0.2928842
0.35977986
0.35255247
""
""
""
""
""
""
""
""
0.15407261
""
""
0.18028657
0.21883768
0.29826784
0.23131596
0.23038183
0.23254304
0.19844584
0.20030665
0.086676791
0.1655293
0.21269365
0.16903737
0.18849483
0.17142743
""
0.093165107
0.069719791
0.2163606
0.22808672
0.083000004
0.1184602
0.15761094
0.13228358
0.057055268
0.09768936
0.20579837
0.24224846
0.16161554
0.17212975
0.1997913
0.16803116
0.17212008
0.18340105
0.16504331
0.13212173
0.098485827
0.14876148
0.20409676
0.19332904
0.084527485
0.12033644
0.12783387
0.25953627
0.15017526
0.33732739
0.26994759
0.31295529
0.3379283
0.31271315
0.28798077
0.20236468
0.17198697
0.18757764
0.18692966
0.1472992
0.16666162
0.21163711
0.25815263
0.24586195
0.2559264
0.18338314
0.30517855
0.11392096
0.10708525
0.14586976
0.14727102
0.13353638
0.12668115
0.15979439
0.14902507
0.31113881
0.3438575
0.23995779
0.31793585
0.2631174
0.32274044
0.39094958
0.22531067
0.38204294
0.39972281
0.3595095
0.34739295
0.35448408
0.33820227
0.35232145
0.31980008
0.29696485
0.37463945
0.33572766
0.33670312
0.26091436
0.27788493
0.34083599
0.29359719
0.21905768
0.29560578
0.2175197
0.28202584
0.19923067
0.22798984
0.23222031
0.34613129
0.23859911
0.26635134
0.16458492
""
""
""
""
""
""
""
0.15338647
0.11713853
0.11592706
0.18608531
0.11947134
""
""
""
0.15330675
""
""
0.21140136
0.21943223
0.21141556
0.12903884
0.18325897
0.17981659
0.29709995
""
0.18292552
0.21410838
0.15699983
0.24680892
0.26314378
0.22799735
0.17860763
0.19705631
0.13959064
0.20677954
0.17066728
0.11716601
0.13347457
0.12378433
0.15467216
0.15179311
0.15279037
0.13969412
0.21928649
0.19859338
0.15098694
0.16951744
0.20509107
0.15582031
""
0.17215215
0.14832239
0.15126114
0.12710622
0.15781917
0.10804737
0.1485451
0.19722378
0.12067813
0.14740664
0.14281707
0.27075353
""
""
""
""
0.17137055
0.1373152
0.13812242
0.21990709
0.21171997
0.22902155
0.23565313
0.28405988
0.31097627
0.31047285
0.27886298
0.29630414
0.37813044
0.29671654
0.21648853
0.22272494
0.27336344
0.32896417
0.32852769
0.24195151
0.26065019
0.21303621
0.24645744
0.1587964
0.20942821
0.33929509
0.3074334
0.32166383
0.30664343
0.31532907
0.27321625
0.17692986
0.23538765
0.28841597
0.22128619
0.23639001
0.23566133
0.19492704
0.22404452
0.30862907
0.24529046
0.34525329
0.27568138
""
""
""
""
0.31167331
0.10272729
0.19652158
0.19328053
0.36059284
0.48555535
0.16964431
0.12823531
0.1646727
0.16752653
0.15158123
""
0.15940283
0.083929271
0.12638107
0.2499841
""
0.17540881
0.15516877
0.075537093
0.12162684
0.20899236
0.18062913
0.16571558
0.1591467
0.20048559
0.30407444
""
""
""
0.1907012
0.16064617
0.10434248
0.091459177
0.12461494
0.10974198
0.17357606
0.1681677
0.10193579
0.090615727
0.19680692
0.23649612
0.092777975
0.13513568
0.12814911
0.11404779
0.14532901
0.11430599
0.13432515
0.10564055
0.11850478
0.25609133
0.20440762
0.14838775
0.14935522
0.18333739
0.24071972
0.10618041
0.066574134
0.016807338
0.10435201
0.086487852
0.10988567
0.1330757
0.20691608
0.29453585
0.25652266
0.32945582
""
0.23381457
0.26720035
0.15263304
0.17029835
0.20801985
0.18036993
0.17398092
0.22667068
0.25140116
0.18874097
0.15331092
0.23436621
0.21216066
0.13565217
0.17983188
0.16712397
0.17500423
0.18599154
0.34404999
0.2125414
0.25036737
0.19455309
0.25694826
0.27114439
0.32648763
0.29960939
0.35149819
0.35142151
0.30340537
0.13939209
0.30656582
0.17504831
0.42766026
0.32435018
0.33196661
0.2332052
0.2643925
0.36500731
0.26220772
0.29605541
0.20193729
0.24543706
0.21908481
0.42067465
0.29531905
0.46628678
