kfr_imm_asian_male_p25_se
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.075132363
""
""
""
""
""
""
""
0.073559918
""
""
""
0.044123638
""
0.091575548
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.034428004
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.020468993
""
""
0.039660882
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.07884495
""
""
""
""
""
0.051233161
""
""
""
""
""
""
""
""
""
0.0092703775
""
""
0.04201081
""
""
0.014821513
""
""
0.017376939
""
""
""
""
0.02268596
0.079115592
""
""
0.004114395
""
0.044340711
""
""
0.029564485
""
""
0.025138151
0.065047599
""
0.0061141569
0.062843412
""
0.016655501
0.011022479
""
0.014104652
0.0090875058
0.0092809238
0.015826359
0.088526823
0.013636665
0.038936406
0.0089345025
0.078929052
0.064775743
""
""
0.021429962
0.033750735
0.023420421
0.036022242
""
""
0.031893466
""
0.024086488
0.044029072
0.04356597
0.033836152
""
0.031008998
""
""
""
0.068023749
""
""
""
""
""
""
""
""
""
0.03986251
""
0.10616991
""
""
0.04364302
""
""
""
""
""
""
""
""
0.042665731
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.032533061
0.03214724
0.10789668
""
0.043241136
0.062395599
""
""
""
0.045789484
""
0.035061695
0.073704399
""
0.058971498
""
0.053825419
0.021754364
""
""
""
0.089274816
""
""
""
""
0.027779736
0.0446136
""
""
""
""
""
""
""
""
""
""
""
0.030852528
""
""
""
""
""
""
0.090896294
0.068823993
""
""
""
""
""
""
0.022240888
""
""
0.055352442
""
0.02084114
0.063630559
0.035954449
0.057047609
0.035191759
0.058649722
""
""
0.08307831
""
""
0.039315321
""
""
""
""
0.05779177
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.072220609
""
""
""
""
""
0.029197913
""
0.036257897
""
""
0.088004179
""
""
""
""
""
""
""
0.023198308
""
""
""
""
""
""
""
""
""
""
""
0.08143767
""
""
""
0.034754619
""
""
""
""
""
""
0.018014548
""
""
""
""
""
""
""
0.070393167
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.074583597
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.084070362
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.04865212
0.0091817304
0.053334363
0.034275986
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.064007096
""
""
""
""
