marr_26_other_female_p75_se
0.057537768
0.084486134
0.19621122
0.037613429
0.045683276
0.12029701
0.029651722
0.15488839
0.2027577
0.067439899
0.057799548
0.023950618
0.12457138
0.092668302
0.053632859
""
0.14691943
0.058961041
0.25807035
0.12807384
0.051479284
0.027805725
0.056843352
0.094685301
0.023261987
0.21128598
0.057558794
0.033449788
0.018939717
0.088582709
0.095900565
0.07256864
0.024012854
0.026068682
0.10420139
0.041001756
0.20360801
0.11522391
""
""
0.052074462
0.19445151
""
""
0.15860976
0.096293025
0.025280578
0.063099325
0.038347192
0.067568563
0.044139639
0.04547682
0.076601647
""
""
0.04224224
0.1499846
0.1677517
""
0.088138953
0.12129233
0.037392221
""
0.12634854
0.14771479
0.11662655
""
""
0.20220703
0.27990016
0.17708753
0.1430124
0.14005184
0.078153446
0.17990297
""
0.13888456
0.14001746
0.20730251
0.028757241
0.13148981
0.053229094
0.19799086
0.090160824
0.026577992
0.095679589
0.08659827
0.040802129
0.036606077
0.06548661
0.08822003
0.1344263
0.14286588
0.049432971
0.13874823
0.19152123
0.086114809
0.059252169
0.017115174
0.043335009
0.035628546
0.014285361
0.023881195
0.04210104
0.030574379
0.018182473
0.035236709
0.022398023
0.090048239
0.052126955
0.052446984
0.060136706
0.032976795
0.17695954
0.036509067
0.038378257
0.03416872
0.14886607
""
""
0.074736074
0.11524292
0.096753307
0.06241053
0.12950155
0.040686745
0.048996687
0.15144517
0.16911064
0.18648529
0.013416917
0.11139967
0.074792139
0.13660868
0.064461932
0.097032316
0.045967083
0.042813268
0.16732226
0.1048815
0.050476406
0.05352452
""
0.12345346
0.082323939
""
0.056651115
0.10868637
0.15452333
0.14845665
0.12821195
0.037541494
0.081993788
0.2039459
0.026333898
0.050025955
0.13574006
0.050619822
0.1094525
0.093672611
""
""
0.033288259
0.014884307
0.23900752
0.0083361799
0.075101532
0.10954687
0.066474117
0.0519039
0.010935906
0.033631008
0.068168879
0.038072105
0.096242778
0.13818955
0.036958382
0.022665398
0.082599849
0.093519047
0.10994375
0.13562362
0.023465477
0.089237437
0.0819178
0.021098632
0.33631006
0.096742265
0.039651547
""
0.10630312
0.047680285
0.027665777
0.14846139
0.17381017
0.075748213
0.064867668
0.063197933
0.030694975
0.11860061
0.03494969
0.05178909
0.099852465
0.064709313
0.047294449
0.03544981
0.022783967
0.08084812
0.065099455
0.057750501
0.060679622
0.055172585
""
0.17682031
0.028692128
0.040777318
0.035498541
0.016990408
0.084923431
0.046596017
0.094040655
0.080702297
0.063323058
0.085899524
0.019370154
0.057670124
0.065582171
0.066355281
0.02027189
0.037702657
0.040989377
0.049451943
""
0.070344232
0.16669229
0.085815556
0.19621675
0.061784115
""
0.16753583
0.069100812
0.073257826
0.075317159
0.046578389
0.10019693
0.085843407
0.051288426
0.025760815
0.081685901
0.048370067
0.019333838
0.043958403
0.07521379
""
0.053985741
0.083506659
0.11081064
0.023960579
0.073622078
0.037351307
0.081346571
0.030777073
0.029084733
0.026549194
0.02106062
0.0070483424
0.021370223
0.0089743873
0.0096577173
0.031423166
0.037375055
0.072575204
0.1181165
0.066105217
0.26187351
0.127427
0.034152612
0.053526469
0.10484621
0.060737401
0.012753491
""
""
0.0096557736
0.02476448
0.071591988
0.028423654
0.011747867
0.065388262
0.1344388
0.16063437
""
0.10759024
0.11204063
0.10456739
0.13022535
""
0.106516
0.094425417
0.060435466
0.012855362
0.13923247
0.077434748
0.057337712
0.15712617
0.094099395
0.12681019
0.11072946
0.081171907
""
0.072479561
0.054428469
0.10499062
0.066012986
0.047905277
0.04684462
0.11308871
0.051061019
0.067747094
0.074072257
0.11837693
0.032389812
0.096868627
0.10721171
0.13940261
0.063096225
0.048631519
0.081915662
0.084974885
0.034187261
0.13129635
0.039737288
0.03273911
0.019756882
0.076688334
0.0093018357
0.034159012
0.061577097
0.098767668
0.017107734
0.22415859
0.120079
0.059403017
0.051424526
0.086567283
0.14626375
0.15194079
0.12090154
0.2401548
0.17823941
0.097624719
0.10848847
0.080480464
0.1832979
0.10520587
0.076743752
""
0.090384193
0.11958046
0.11740752
0.082834996
""
0.048110325
""
""
0.1142822
0.16877137
""
""
""
""
""
0.10833874
""
""
""
""
""
0.15681045
0.075576954
""
""
""
""
""
""
0.17740843
""
""
""
0.20886953
0.13101417
0.13171177
0.158996
""
0.06151361
0.18063043
""
0.19395405
""
""
0.11893662
0.077317052
""
0.2076112
0.079389215
0.073973022
""
0.1421047
""
0.10718107
0.10396674
""
""
""
""
0.16370034
""
""
""
""
""
0.18581665
""
0.12642451
0.16961908
0.17325978
0.14157201
0.14379856
""
0.10698332
0.098463602
0.040281262
""
""
0.12962846
0.0516279
0.13206626
""
""
""
0.11122643
0.067430124
""
""
0.15291418
0.17233339
""
""
0.12304796
0.066874579
0.17282823
0.046790134
0.17896228
0.14885154
0.028836424
0.17686303
""
""
""
""
0.097871743
0.022131842
""
""
0.062137473
0.28802401
""
""
""
""
""
""
""
""
0.17633189
""
""
0.091093369
""
0.18818185
0.03971605
0.01412461
""
""
0.13986991
0.10678275
0.088642731
""
""
""
""
""
""
0.089147091
0.23723307
""
0.045892578
0.037282247
0.032132972
0.10241864
0.0935435
0.12521763
0.15614645
0.047480393
0.055284299
0.018105753
0.064405248
0.10369166
""
""
0.052470766
0.11969567
0.049824756
0.095004112
0.045692701
0.097608209
0.10232623
0.0359524
0.03994514
0.041419212
0.063523591
0.017249459
0.064292505
0.1946692
0.065597959
0.029838271
0.076880306
""
0.17285454
""
0.097207822
""
0.11591232
0.058749836
0.082215957
""
0.061973669
0.15196048
""
""
""
0.20916343
0.11522815
""
""
0.15937968
""
0.13208175
""
0.10801201
0.22748813
""
0.021676898
0.16167505
0.018489134
0.10213834
0.14529186
""
0.058989629
0.19356051
""
""
""
""
0.17830499
0.057586286
0.045722719
0.083897598
0.059129007
0.012870784
0.052088492
0.08734522
0.12639625
0.079422332
""
""
""
0.11470082
""
0.1802285
""
""
0.059385873
""
""
0.057677221
""
""
0.18427825
0.13590549
0.20666932
0.065989867
0.14157479
0.027445585
0.018617049
0.014521259
0.074312501
0.051504511
0.060370062
0.070119768
0.035976857
