spouse_rk_white_pooled_mean
0.59897357
0.60666633
0.58613592
0.57951158
0.56084025
0.59061986
0.60137439
0.57637602
0.56701547
0.55769163
0.5650211
0.59147316
0.61788875
0.5387606
0.54820424
0.59852684
0.57595104
0.57846111
0.54286104
0.59208578
0.56403679
0.56422085
0.57354987
0.60949898
0.5504213
0.59167922
0.6040799
0.56744874
0.57778466
0.57531917
0.55898714
0.58560348
0.58656663
0.58413965
0.59730554
0.55520463
0.63862979
0.55741209
0.58480906
0.55574036
0.62722749
0.57496721
0.61803156
0.54446381
0.605416
0.61683881
0.56429362
0.56547022
0.61484021
0.60459089
0.6394704
0.58948344
0.57587045
0.59012413
0.59631276
0.55319691
0.55051321
0.56237864
0.64378333
0.59746754
0.57894385
0.59749705
0.62038606
0.57979095
0.57153273
0.64061522
0.54867637
""
""
0.64844394
0.63269871
""
0.71273965
""
0.62604994
0.64250636
""
0.65831101
0.62346786
0.63276285
0.60452175
""
""
0.60567302
0.63237381
0.53611308
""
0.53801137
0.59346694
0.61571234
""
0.64997983
0.57488614
0.51038498
""
0.60267568
0.55541456
0.57759941
0.60603434
0.58704215
0.53818536
0.54511416
0.54986954
0.61951238
0.58047086
0.57006669
0.61348045
0.57537943
0.55336058
0.57878828
0.59678876
0.60911673
0.58744264
0.5640412
0.59356976
0.56588537
0.58814365
0.56213212
0.55361223
0.58971524
0.60443836
0.54305321
0.57388854
0.58467102
0.62716007
0.60042518
0.59171802
0.56751859
0.60891455
0.59456778
0.60942596
0.61007828
0.57520461
0.60568428
0.57436794
0.54255354
0.59204584
0.59744173
0.56580526
0.54537243
0.56630123
0.54248947
0.56460059
0.55180842
0.56908518
0.60230011
0.56199688
0.59518123
0.54613501
0.6107614
0.57799655
0.55617821
0.55925882
0.59869081
0.56543994
0.53032798
0.56943899
0.59402353
0.57532692
0.52441317
0.57958239
0.52316809
0.60744452
0.57516718
0.58607137
0.56503212
0.54028022
0.53201711
0.58811456
0.53726578
0.62649846
0.55216658
0.56331664
0.59556282
0.54481179
0.54207397
0.59887075
0.55164897
0.52728981
0.54118937
0.62330806
0.54151523
0.60042948
0.5820297
0.55951309
0.54790962
0.67871481
0.48163638
0.60402751
0.60995281
0.60975236
0.64351964
0.68549061
0.58257216
0.62845296
0.62444246
0.5965423
0.60096121
0.61134136
0.62626225
0.60727894
0.60733157
0.59317636
0.58115649
0.65669549
0.58119994
0.71760106
0.5730688
0.60539043
0.61380988
0.61414605
0.61676747
0.65068895
0.66214854
0.61157292
0.66669869
0.64211279
0.60433078
0.60462391
0.62937158
0.63042873
0.60985988
0.64609551
0.72407687
0.62655443
0.62912446
0.72805834
0.64915651
0.69172502
0.664379
0.59267199
0.55804724
0.5809803
0.63164932
0.66048312
0.6171155
0.6025427
0.57306248
0.57044542
0.60227293
0.59429961
0.65473115
0.64789993
0.57392597
0.61719471
0.56935507
0.66167402
0.61709547
0.56684655
0.55403954
0.65518939
0.64790881
0.60613292
