pos_hours_pooled_male_p75
0.94781548
0.94595927
0.94724458
0.96868449
0.93229198
0.976973
0.92935008
0.94015211
0.90646648
0.83825409
0.89691329
0.96979189
0.93792194
0.91774535
1.0126035
0.94366467
0.88167036
1.0400052
""
1.0353874
1.0882267
0.96325278
0.89958799
0.87646681
0.96393585
0.93787616
0.93424058
0.95275205
0.8540405
0.99075449
0.96761656
1.0956028
0.96272629
0.98492682
0.9272455
0.95954001
0.92114902
0.77948391
0.92523009
0.88522381
0.90382004
0.94876301
0.93050212
0.79994065
0.93672282
0.98646784
0.97313166
0.92199695
0.90170646
0.86825198
0.90761042
0.89765829
0.86340851
0.9129982
1.026178
0.95707291
0.90295058
0.91203558
0.93716592
0.9315505
0.90493661
0.96009088
0.91927898
0.85540378
0.97192204
0.78413928
0.89950264
""
""
0.9297725
0.94515264
""
""
1.0574583
0.95152426
""
""
0.94982034
0.97877353
0.88119686
0.96978337
0.83429563
""
0.94417745
0.73992968
0.89841253
0.90556598
""
0.89660692
0.88683122
""
""
""
""
""
0.78788662
0.71483696
0.93882924
0.90510243
0.91758794
1.0266438
1.0692502
0.77115661
0.9033584
0.92873365
0.88835329
0.91593331
0.85952741
0.96944845
0.95773023
0.90433335
0.73129725
0.91620463
0.94792742
0.94664639
1.0203191
0.99841446
""
1.0217305
0.88291293
0.95546532
0.95387715
0.97410476
1.0299703
0.837735
0.92285699
0.87234145
0.96233284
0.88401246
0.85603565
0.98778617
0.87193429
1.0092247
0.9407602
0.88900471
0.97070426
0.97273499
0.96230286
0.97837001
0.74825537
0.95022988
0.95693702
0.85254055
1.0054644
0.90993303
0.93540448
0.93970174
1.0183988
1.0081593
0.90847057
1.0683498
0.78740412
0.93501908
0.9137615
0.85815662
0.78533357
0.87796474
0.95950156
0.79546797
0.96042955
0.80076569
0.99762052
0.91643715
0.7876758
0.74953437
1.0402781
1.0217876
0.88476861
1.0082247
0.77582228
0.94589841
0.82971644
0.68707484
0.94189841
0.95519656
0.88393956
0.93870157
0.85679036
0.73932344
1.0423901
0.92738312
0.98201329
0.95222723
0.92708641
1.0116965
0.9079408
0.88464743
""
0.90820742
0.90393251
0.8704139
1.0741701
0.89498687
0.80077338
0.917961
0.87897396
0.95952278
0.8771686
0.81796926
0.92968309
0.89824724
0.89238596
0.85593563
1.0100796
0.87329072
0.87604761
0.93598396
0.89801699
0.88521761
0.84939277
0.99322474
""
0.90756869
0.91339648
0.87476325
0.90081692
0.90658712
0.84807259
0.88738686
0.87913448
0.9116022
0.86708075
0.89598095
0.90227979
0.89059108
0.91589093
0.92022067
0.88942623
0.89160955
0.92793393
0.91877866
""
0.94058555
0.9063794
0.91719502
0.89400673
0.93635029
0.81511337
""
0.87643462
0.9462741
0.91412961
0.91698575
0.83097231
0.914267
0.88357854
0.92674136
""
0.98966008
0.8600226
