has_mom_white_male_mean
0.90754759
0.92879164
0.93785644
0.95913708
0.96504742
0.89509475
0.93345243
0.9541558
0.96207982
0.9485929
0.94329691
0.914554
0.92989266
0.95423245
0.9330458
0.91754818
0.94680429
0.95639622
0.95344526
0.91834199
0.9592604
0.93358219
0.94949675
0.94544041
0.93159336
0.91704035
0.92811817
0.88309282
0.96396559
0.92471409
0.95238352
0.95385242
0.95755893
0.93470269
0.94766921
0.93501413
0.97677529
0.93895179
0.90007204
0.93022162
0.93632698
0.92907846
0.96359056
0.96909642
0.92068827
0.85302579
0.9717899
0.95380044
0.96482652
0.89336252
0.92188126
0.96059185
0.92863691
0.89399773
0.90359771
0.95623714
0.91703206
0.95299107
0.92215633
0.96141106
0.9134165
0.9511649
0.94642425
0.96762264
0.94487411
""
0.82248378
0.78822052
0.9369604
0.97112668
0.88690162
0.96110427
0.9280349
0.87633848
0.9618144
0.84221089
0.81672585
0.98108256
0.95608735
0.9182446
0.84149897
0.90732229
0.92841005
0.88509113
0.95036495
0.94167221
0.94206399
0.9503516
0.94619083
0.93752414
0.92451459
0.91590798
0.90848953
0.94787931
0.93668228
0.91553169
0.80921829
0.96123207
0.92919856
0.95147586
0.95894289
0.92353302
0.95132774
0.92853963
0.91755182
""
0.87502921
0.93811017
0.86883068
0.94855642
0.93712997
0.77715373
0.89263058
0.94204533
0.90709156
0.96286416
0.91327924
0.9322179
0.92231804
0.95741582
0.94720984
0.92590737
0.95408791
0.93475103
0.92677891
0.93885434
0.94699943
0.94469517
0.88751733
0.91496801
""
0.91767764
0.91681468
0.97397125
0.92024225
0.95468903
0.90495586
0.98920161
0.9297179
0.9544825
0.91047347
0.98109376
0.93636566
0.92623276
0.91216648
0.95996922
0.93531495
0.90300202
0.9556036
0.93532687
0.93914539
0.94309455
0.93533492
0.96133012
0.93134391
0.90149564
0.84334689
0.94686973
0.95414394
0.94405198
0.9115445
0.94725668
0.96321499
0.91634369
0.95441175
0.92580247
0.94359064
0.98881572
0.98981047
0.92354155
0.90710431
0.94022048
0.94802344
0.92623252
0.93030494
0.9404217
0.95339042
0.9325074
0.93269682
0.91923034
0.95179176
0.94209683
0.97469014
0.89932644
0.85800713
0.87471461
0.97411335
0.88506806
0.94280779
0.95566559
0.93396336
0.91892153
0.88387835
0.94678426
0.95034426
0.94416159
0.92005277
0.93673593
0.93469769
0.96794355
0.88693064
0.91831625
0.92567551
0.91024059
0.92785794
0.85111642
0.96528405
0.94029361
0.91307074
0.95000458
0.89309722
0.91241711
0.90561622
0.93424237
0.92663229
0.95158607
0.92324656
0.91100734
0.91225588
0.91471511
0.91883498
0.90714771
0.93175018
0.97343558
0.92959261
0.95159656
0.96282816
0.97495681
0.96212393
0.95101231
0.88572609
0.88327628
0.91509235
0.93442518
0.88042283
0.93764025
0.87785393
0.9331916
0.93265998
0.92322397
0.95154631
0.95217663
0.95033985
""
""
0.93722701
0.9217748
0.88455135
0.86815202
""
0.95837963
0.99221659
""
0.88120228
0.92103857
0.93827975
0.97080714
0.95521158
0.96294039
0.95126283
0.90486604
0.9586069
0.89395207
0.92162597
0.9636938
0.96109694
0.88919538
0.97726518
0.96015978
0.92192835
0.94048619
0.90955794
0.94641978
0.95053941
0.94413382
0.94444788
0.94342375
0.96228653
0.93511575
0.96209419
0.9517718
0.96818483
0.96288604
0.92600596
0.9547025
0.95601743
0.94361526
0.94744068
0.89469051
0.92527151
0.84660119
0.94258553
0.84672785
0.69989967
0.91506678
0.88780105
0.9155677
0.91157776
0.81978846
0.90570909
0.90243804
0.97104889
0.95412004
0.69835591
0.92464054
0.8607561
0.93644333
0.94444633
0.95514768
0.92291909
0.94607812
0.92623329
0.96942621
0.93906009
0.9213109
0.93990833
0.92427802
0.89937162
0.96705943
0.93033272
0.89949363
0.88762331
0.91777629
0.89565998
0.95175129
0.95261121
0.91043186
0.96981746
0.95669299
0.9504804
0.9570713
0.98206234
0.92960989
0.93171251
0.9713133
0.9508152
0.92298353
0.95019799
0.91699487
0.93105423
0.94671679
0.89770514
""
0.81007451
0.83463961
0.96429116
0.88485193
0.84875345
0.96784335
0.8855536
""
0.92338252
0.9668293
0.86500549
0.93641061
0.92347687
0.84640646
0.92872143
0.96608317
0.97163296
0.98123491
0.9653067
0.96761054
0.9143973
0.81190616
0.94586319
0.93032938
0.93051261
0.93814987
0.94480407
0.88526815
0.89442998
0.91831577
0.88446581
0.93382448
0.85256511
0.92906737
0.91519302
0.91828829
0.91965431
0.93787694
0.96004641
0.93669468
0.97050691
0.92510504
0.90362436
0.92249268
0.96100342
0.94884086
0.94908953
0.92776519
0.88290524
0.80987149
""
""
""
0.67207903
""
""
""
0.89372206
0.9460001
0.85935956
0.96298367
0.84546661
""
0.92146444
0.94592565
0.70982909
0.86463857
""
""
""
""
""
""
""
0.89354372
0.80382103
0.84451038
0.90369046
""
""
""
""
0.72180164
0.88720089
0.92835391
0.96301043
0.85320812
0.74201977
0.88955778
""
""
0.89577484
""
0.9187156
0.83304417
0.95744449
""
""
0.90875626
0.92881995
0.93112719
0.94585907
0.92475909
0.95498353
0.96989399
0.93136704
0.92986953
""
0.91537791
0.90114933
""
0.86880797
0.90364301
0.87488347
0.83461004
""
0.96822751
0.96014202
0.97257888
0.94594163
0.98295993
0.94472337
0.96340716
0.98996681
0.93623596
0.97711575
0.97602659
0.92441779
0.95926869
0.92276728
0.93033248
0.93019462
0.96123701
0.97876018
0.95591086
0.96582627
0.9565832
0.95832008
0.96628535
0.96704954
0.96723932
0.92148918
0.95722473
0.94398898
0.95236516
0.93370646
0.95604944
0.94804364
0.93976319
0.95245183
0.92946744
0.96224231
0.90362012
0.96073544
0.90020537
0.80265564
0.9358691
0.93790632
0.94369006
0.90147865
0.90780455
0.94948357
0.9432404
0.95065212
0.91072208
0.90064681
0.94647831
0.8706876
0.89112973
0.93564844
0.9850691
0.94588083
0.95105314
0.94008845
0.98173684
0.97152895
0.96998793
0.92216635
0.96870506
0.97694439
0.8233031
0.90888876
0.82389766
0.97352809
""
""
0.96835035
0.82945639
0.95257223
0.69277823
0.90595186
0.94756979
0.94992435
0.93476295
0.93828452
0.91416347
0.95045805
0.90887862
0.93469387
0.9692297
0.88841885
0.95660686
0.94020295
0.95006001
0.96902323
0.86619341
0.94412971
0.92786163
0.95761621
0.94963592
0.91319513
0.95905095
0.90322036
0.79030865
0.91099977
""
0.96695966
0.95200336
0.88177991
0.91844511
0.96597779
0.95703208
0.97692055
0.95780301
0.94241756
0.920165
0.92381233
0.96730608
0.94060081
0.96046329
0.96525258
0.95723206
0.93614143
0.95230162
0.91575122
0.99406165
0.88218462
0.94172102
0.91095018
0.9438743
0.8992669
0.90050781
0.952254
0.88219041
0.99238151
0.95826375
0.9496581
0.94101226
0.91773832
""
0.84114403
""
""
0.98278654
0.96045238
0.97566003
0.88159972
0.96574479
0.95499969
0.78430676
0.90462619
0.90889174
0.86471635
0.93836659
0.94547367
0.8459177
0.9161216
0.93482864
0.8965261
0.94079649
0.9801724
0.92459035
0.91540158
0.89547831
0.94778639
0.96587133
0.93994606
0.95548302
0.94980168
0.92285675
0.92032576
0.97560227
0.94721967
0.95183331
0.98411691
0.95891541
0.88059211
0.95406359
0.82217556
""
0.91180712
0.92544746
0.88309437
""
""
""
""
""
""
""
""
""
""
""
0.95841271
0.78953743
0.85360092
0.89900619
0.94654161
0.89072657
0.98208702
1.0024981
0.96910363
0.89374644
0.9375912
0.93163168
0.88732868
0.93876004
""
0.92695385
0.92621136
0.96679717
0.88470811
0.88174373
0.95478868
0.93784171
0.96582955
0.99211401
0.96730673
0.92387325
0.92319727
0.91541868
0.88528216
0.9114247
0.96048999
0.95830238
0.95011282
0.90173823
0.95034397
0.97793269
0.94788247
0.94253159
0.96217054
0.97641772
0.91439605
0.95115894
0.88970196
0.94812083
0.92102849
0.89546251
0.95210624
0.94049639
0.90510213
0.92734605
0.90890819
0.89988625
0.89583021
0.94924057
0.85846668
0.95450866
0.92591721
0.94659358
0.89219946
0.94333947
0.94560736
0.90921366
0.9589532
0.94550556
0.91458738
0.95298684
0.90052593
0.91459244
0.97049367
0.96915048
0.95565522
0.91316134
0.83736235
0.91943765
1.0039947
0.93643349
0.98482686
0.97167897
0.93157959
0.9975664
0.93774509
0.97546661
0.96848798
0.94803286
0.93505406
0.93419552
0.92972189
0.94410729
0.94070464
0.9371298
0.9380815
0.9228515
0.92939132
0.92390478
0.9250868
0.91478515
0.92379564
0.92687726
0.96263903
0.91537827
0.93658781
0.92909384
0.93881106
0.92773956
0.85717201
""
""
""
""
""
""
""
0.91163784
0.91081303
0.86995912
0.98347414
0.87041718
""
""
""
""
""
""
0.90675205
0.93114012
0.95266855
0.87396222
0.84423846
0.91239715
0.93629354
""
0.85838777
0.93243957
0.89153874
0.96913028
0.79978079
0.8808921
0.88797963
0.94364804
0.97442758
0.91607994
0.88468242
0.84413975
0.94108516
0.95665669
0.94736248
0.90310585
0.89651793
0.98512864
0.94280386
0.9393062
0.92714065
0.93958658
0.97685474
0.81533712
""
0.96492714
0.91498739
0.97275227
0.93325311
0.97559333
0.95268196
0.97604245
0.96572757
0.95098871
0.96826202
0.97760737
0.94546688
""
""
""
""
0.8761434
0.88791478
0.82134551
0.92040271
0.85571939
0.90860718
0.93178004
0.94767118
0.94543201
0.9581812
0.92873156
0.93815607
0.93285972
0.93096828
0.89175773
0.95623928
0.92405182
0.86407787
0.96309298
0.97994202
0.92673635
0.90508699
0.91263205
0.95585001
0.94657785
0.93317741
