working_hisp_pooled_p25
0.8380965
0.70622164
""
0.68136007
0.701478
""
0.52294868
0.77912766
0.73917252
0.89006931
0.78500605
""
""
""
""
0.87423652
0.75613379
""
""
0.67783999
""
0.62449259
0.74452621
0.64337105
0.61987621
0.79412782
0.79996639
0.79594624
""
0.76832986
0.8260777
""
""
0.6165241
0.76205277
0.83743829
0.68510133
""
0.81235057
0.74784631
0.67194945
0.58661258
""
0.89106083
0.70092028
""
0.7551322
0.67230034
0.73633415
""
0.7608912
0.73091668
""
""
0.82728124
""
0.73309141
0.63882488
0.67953748
""
0.76525795
0.73149788
0.69411367
0.73417175
""
""
0.69434083
""
""
0.76671028
""
""
""
""
0.76833808
""
""
0.74334466
0.81485391
0.83811843
0.67134738
""
""
0.61744583
""
""
""
""
""
0.82249349
""
0.59950566
0.72181392
""
""
""
0.70182556
0.75257826
0.7509793
0.70991027
0.78962237
0.73688138
0.77470565
0.74391747
0.74775612
0.74545962
0.75785083
0.75077134
0.74596578
0.74233991
0.77508122
0.80443829
0.75936961
0.72897094
0.7615146
0.52783185
0.78861123
""
0.74006897
0.73168737
0.86288244
""
0.73823941
""
0.8033101
0.67980951
0.65437782
0.72266155
0.81416333
0.8594135
""
0.72124767
0.74024254
0.70974034
0.8568759
""
0.70738524
0.41582313
0.76321495
0.6870845
0.76852399
0.87324774
0.76020277
""
0.75515473
0.78670305
0.7332018
""
""
""
0.42261213
0.67378128
0.77492827
0.58511001
0.78205383
""
0.71217769
0.78324854
""
""
0.67740619
""
0.66613549
""
0.69434279
""
0.82380843
0.80900174
0.77924943
""
0.70459831
0.97326916
0.75226104
0.76136249
0.73602438
""
0.71917951
0.80447084
0.63474905
""
0.70009202
0.83072084
0.70942813
0.77075291
""
0.82994825
0.75055319
""
0.78288686
0.73562694
0.75740552
0.77381426
0.74002314
0.70833379
0.73967278
0.74173683
0.77556616
0.71219224
0.76145297
0.77665263
0.76791197
0.74787843
0.71532607
0.70229244
0.76494539
0.76699603
0.76140493
0.71676666
0.69560486
0.73902678
0.80776596
0.92222905
0.77121782
0.77122605
0.66852802
0.76528358
0.73831284
0.64906871
0.73795402
0.73006016
0.775828
0.74022937
0.75528657
0.77567518
0.75209516
0.75709009
0.77438551
0.77177554
0.76131535
0.7655468
0.74183095
0.83763647
0.70071226
0.76271355
0.73511237
0.73976111
0.75650305
0.7430861
0.53615475
0.75718695
0.73470992
0.7780571
0.77099895
0.7593568
0.76987755
0.75043178
0.76057422
0.72557145
0.80104136
0.7906273
0.77057081
0.79333496
0.76234651
""
0.87736619
0.7184512
0.761482
0.75712156
""
0.75591022
0.75409174
""
0.78337252
0.7237125
0.75536186
0.73611969
0.71637613
0.71119785
0.54985619
""
0.74465901
""
0.69219357
""
0.75647372
""
0.75475073
0.68844885
0.79797071
0.78556716
0.76171345
0.8527447
0.8601554
0.7746439
""
0.81815624
0.78367013
0.75266612
0.78081858
0.74580908
0.94688219
0.77269411
0.59933192
0.75605106
0.79536682
0.74807
0.77407873
0.78011262
0.786915
0.77426404
""
""
0.89072651
0.68495315
0.75256443
0.90419954
0.75999576
0.73683256
0.78207994
0.78602302
0.75684214
0.79518592
0.77626824
0.76758599
0.80037063
0.79640657
0.7988376
0.75768185
0.7656303
0.77754575
0.78002876
0.72123092
0.76912385
0.73048794
0.75391972
0.75926888
0.58906317
0.73973942
0.80249596
0.75373644
0.77279925
0.65852827
0.77231622
0.75857854
0.7555992
0.75101548
0.78628403
""
0.6995331
0.39405477
0.71344566
0.79010361
0.72251326
0.76868504
0.77325815
0.73971212
0.78149289
0.75813884
0.85238743
0.74040014
0.79010546
0.85977602
0.62716025
0.7805984
0.77225816
0.75788528
0.78925914
""
0.72596204
0.76741236
0.7874372
0.75657642
0.76522005
0.72898114
0.6355266
0.78251612
0.76258743
0.77237087
0.7841422
0.76142865
0.75318855
0.74644077
0.76155031
0.6774655
0.76030868
0.76649517
0.73258978
0.75887865
0.76146966
0.75374079
0.75587124
0.91366696
0.73909461
0.76185501
0.74622601
0.65064257
0.86213481
0.75926805
0.56927711
0.77861786
""
0.84582591
0.8330301
0.65460253
0.80443668
0.75161213
0.85008067
0.75613278
""
""
0.90822041
0.71723759
0.60459346
0.79461187
0.92908013
""
0.73254323
0.64884114
0.67316478
0.74735153
""
0.76054442
0.78108436
0.85159248
0.71490657
0.70547253
""
0.73431247
""
0.71755248
0.9000904
0.72301358
0.7871502
0.79931563
0.72644734
0.78892875
0.75320941
""
0.86144912
0.69528019
0.68626875
0.70781302
0.60893774
0.73111582
0.71129674
""
0.60425586
0.75073946
0.81425029
0.75615358
0.55714923
0.83497071
0.76844782
0.71212387
0.68244582
0.57649332
0.71144331
0.64784384
""
0.71931809
0.80144596
0.72837245
0.73838866
0.69498885
0.73967546
0.74137598
""
0.47202903
0.54562831
0.78171325
0.58028197
0.67318213
0.67782223
0.85235363
0.70540434
0.68060392
