stayhome_asian_female_mean
0.11495215
0.11691852
""
0.15463419
0.178409
""
0.21824896
""
""
0.2446356
0.19738789
0.1848903
""
0.11818212
0.13179868
""
""
0.13107319
""
""
0.15024178
0.2014281
0.24452379
0.04358073
0.21009444
""
0.14390045
0.12444183
0.18416287
""
0.078166217
0.079490185
0.20594639
0.15746453
0.19358996
0.19534823
""
0.25347236
""
""
0.13850184
""
""
""
""
""
0.15651862
0.16980469
0.17527092
0.15866682
0.12169973
0.21729435
0.15129079
""
""
0.17945464
""
""
""
0.20741917
""
0.15335903
""
""
""
""
""
""
""
""
0.20917642
0.22512262
0.021239437
0.070029229
""
""
""
""
""
0.18447922
""
0.19133489
""
0.10832839
0.19556108
0.095729463
0.083758451
0.13871822
0.080874324
0.15156935
0.049264379
""
0.068050697
0.1902194
""
""
0.16577457
0.11603308
0.19403794
0.1298136
0.12724276
0.21634944
0.16895574
0.17897223
0.17397466
0.20188008
0.19724801
0.16773565
-0.0010523975
0.20365025
0.15235329
0.12964363
0.14816096
""
0.12733269
0.12889095
0.098918661
""
""
""
0.18469188
""
0.04280515
0.19272128
""
0.15294713
0.14785872
0.12457537
0.10598016
0.056516394
0.22114496
0.16814223
0.1428321
0.19942312
0.1938872
0.1877538
0.095237069
0.19897912
""
0.14315686
0.14659575
0.1350736
""
0.085885815
0.12680689
""
0.15668714
0.1567179
""
""
""
0.11651953
0.074657008
""
0.15884423
0.17810895
""
0.12870751
""
0.14334735
""
""
0.13082528
0.2024318
""
0.22547637
0.11401209
0.032483302
""
0.076945245
0.15693536
0.097730078
0.10195221
0.11468777
0.0074763121
""
0.15231104
0.13569459
0.054010764
""
""
0.13134833
0.11019009
""
0.080021478
0.14721727
""
""
0.12552699
""
""
0.13533728
0.16707741
""
""
0.090549245
0.1362129
0.089295574
0.14986362
-0.0033444918
0.13167067
0.15184847
0.062830791
0.085940033
0.10248664
0.063397467
0.14630644
0.061283682
0.081892379
0.11214874
0.054496709
0.15887335
""
""
0.15520862
0.13697869
0.16500472
0.13182651
0.066265844
0.13980731
0.15788244
0.10222811
0.14103635
0.13660359
0.18307251
0.053518895
0.10930097
0.027537439
0.11709253
0.13473313
0.14572565
0.12097345
""
0.085092664
""
0.012379832
""
0.092098922
""
""
0.022429433
0.082096264
0.13023673
0.11434324
0.088345572
0.19339533
0.17319545
0.13993862
0.078433208
0.11066911
0.14671899
0.14715655
0.149363
""
0.10334799
0.12299154
0.043237913
0.14176576
0.19671474
0.16939917
0.03749378
0.14739059
0.18260722
0.16114189
0.1616475
0.26417291
0.20421179
0.22779599
0.19149464
0.1697748
0.10961752
0.18076243
""
0.078478359
""
""
0.16096681
0.1718505
""
0.13018222
0.20024568
""
""
0.21463415
0.20967521
0.21444221
0.15754978
0.18102951
0.034842439
""
""
""
""
0.1213702
0.03371191
0.0035876331
""
0.12825246
0.089767493
0.1452276
0.15722549
""
0.083890103
0.17972329
0.019790441
0.053890415
0.080202974
0.078329667
0.088361561
""
0.098978139
0.088150695
0.044808693
0.07401143
0.10449682
0.10492409
0.096018605
0.087818071
0.072536752
0.10816802
0.10695989
0.12558614
0.089664787
0.24863471
""
0.085262455
0.14755082
0.047738109
0.12442341
0.13255221
0.1509106
0.10493549
0.093228415
0.1350397
0.14111832
0.20443456
0.18112943
0.095107548
""
0.14754702
""
0.21773204
0.13237704
0.10629413
0.18517803
""
""
""
""
""
0.10585948
0.09350279
0.097041093
""
0.16858228
0.13919237
""
0.2309873
""
""
""
""
0.058897506
""
""
""
""
""
""
""
""
""
0.14146328
""
""
""
""
""
""
0.065801673
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.11893111
""
""
""
""
""
""
0.083022721
""
""
0.10099655
0.1205934
""
""
""
0.032443725
0.24618188
""
""
""
""
""
""
""
""
""
""
""
""
0.060632139
0.11985171
""
0.15025616
""
""
0.19672035
0.046781607
0.14840169
""
""
""
0.11941735
""
""
""
""
""
0.083862603
""
""
""
""
0.27751237
""
0.18694602
0.15226212
""
0.21313728
""
""
0.13277842
""
""
""
""
""
""
0.14400518
""
""
0.10751592
""
""
""
""
""
""
""
""
""
""
""
""
0.18471867
""
""
0.096270956
0.21955387
""
""
0.14291926
""
""
""
""
""
""
""
""
0.14158335
""
""
0.19789726
0.16617163
0.1529237
0.07001444
0.18287732
""
0.24753827
0.015515147
0.19715843
0.16623235
0.24273485
0.084272385
""
""
0.16285859
""
0.072323509
0.10831292
0.084888428
""
0.10761975
0.18439582
0.045123499
0.24450192
0.14739412
0.12330762
""
""
0.20701408
0.17946823
0.055935089
""
""
""
0.16277924
""
""
0.34041923
0.16974147
""
0.19817334
""
""
""
""
""
0.15021674
""
""
0.17095484
""
""
""
0.11287674
""
""
0.20097633
""
0.17777145
""
""
""
0.13792717
""
""
""
