kfr_imm_black_male_mean
""
""
""
""
""
""
0.42682919
""
""
""
""
0.37194991
""
""
""
""
""
""
""
""
""
0.33336213
""
""
0.42121676
""
""
0.36440817
0.39602664
""
""
""
0.42137524
0.38816592
""
""
""
""
""
""
0.43242329
""
""
""
""
""
0.43770784
""
0.46857858
""
""
""
""
""
""
""
""
""
""
""
""
0.50619727
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.38767448
""
""
""
""
0.35615879
""
""
0.30302235
0.38099468
""
""
""
""
""
""
""
""
""
0.37033692
0.38024771
0.39378589
0.37935323
0.39369488
0.36521465
0.35259679
0.38278955
0.43320975
0.39675799
""
0.35077143
0.37820822
""
0.32130957
""
0.3806062
0.37745151
0.40271205
""
""
""
""
""
""
""
""
0.35719305
0.40204641
""
""
""
0.39421314
""
""
""
""
""
""
0.30504152
""
""
0.37982339
""
""
""
""
""
""
""
""
""
""
""
""
""
0.35347542
""
""
""
""
""
""
""
""
0.49963564
""
0.49080482
""
""
""
""
0.4641265
""
""
""
""
""
""
""
""
""
""
""
0.41968337
""
""
0.49749172
""
""
""
""
""
""
0.36004704
""
""
""
""
""
0.41789269
""
0.42846811
""
""
""
""
""
0.44974244
""
""
""
""
""
""
""
0.44362435
""
""
0.3835991
""
""
""
""
""
""
0.45715913
""
""
""
0.47510737
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.43325412
""
""
0.4338758
""
""
""
""
""
""
0.47336718
""
0.39835134
""
0.46458134
0.41760716
0.41344768
0.5052532
0.4226101
0.4323872
0.45538291
0.43053332
0.45456553
0.42723808
""
""
""
""
""
""
""
""
""
0.47149858
""
""
0.46500656
0.39781091
""
0.53334016
0.4592222
""
""
""
""
""
""
""
""
""
""
""
""
0.42399842
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.29454237
""
0.42622036
""
""
""
0.46758193
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.39510164
""
""
""
""
""
""
0.32922766
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.39675611
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.44211394
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.48903713
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.49895534
""
0.47155374
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.45523274
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.39780104
0.45581928
0.43686181
""
""
""
""
""
""
""
""
""
""
0.44432291
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.39298415
""
""
""
""
""
""
""
""
""
0.42382488
""
0.42657173
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.39243385
""
0.38753277
""
0.40933028
0.47898901
""
""
""
""
""
0.42507726
0.42147419
""
""
0.4425891
""
""
0.42065534
""
""
""
""
""
""
""
0.45242435
""
""
""
""
""
""
""
""
""
""
""
""
""
0.43096569
