comcoll_hisp_male_p1
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
-0.0652887
""
""
""
""
""
""
""
0.17258583
""
""
""
0.053091247
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.11213059
""
""
""
""
0.30833486
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.15238316
0.1546452
0.13271181
0.00055528124
0.15564306
""
0.089882486
0.11348264
0.063113719
0.069038935
0.020234885
0.24598286
0.20154916
0.13475323
""
""
""
-0.049561579
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.33856592
""
""
""
""
""
0.052328955
""
""
""
""
""
0.19185132
""
""
""
0.10753939
""
""
0.08897078
""
-0.043759823
0.13555197
""
0.2546477
0.09226568
0.093634807
0.3014977
0.14041607
""
0.087939113
0.092763409
0.090394743
""
0.13859282
0.085094847
0.23198584
""
-0.0027264699
0.10363594
""
""
0.10806952
0.11395857
0.11156254
0.13248773
0.20018141
""
0.091595694
0.11252116
0.13154446
0.12230912
0.1478702
0.14085567
0.11314761
0.095966786
0.17910703
0.092968069
0.11099459
0.084427767
0.12927856
""
""
0.14309065
0.084692352
0.063163973
-0.059603721
0.079320125
""
0.11568303
0.1793718
0.13689245
0.12791091
0.13023981
0.07540454
0.12067107
0.059023883
""
""
""
-0.0054466603
0.28238267
""
""
""
""
""
""
""
-0.14931242
0.054333694
""
0.0460793
""
""
0.092642851
0.07701429
""
""
""
""
""
""
""
0.08373598
""
""
""
-0.058121603
0.14596999
0.17584971
""
""
0.40753227
""
""
""
-0.11127435
0.08423505
-0.087867752
""
""
""
""
""
0.02038127
""
0.52751315
""
""
""
""
""
""
""
""
0.10332914
""
0.17010641
0.07810723
0.1417022
-0.064783402
0.14638503
0.083998345
""
0.28621909
0.10707
0.015726991
0.10941722
0.072197102
0.66482037
""
0.358529
""
0.28820473
0.29265857
""
-0.099529125
-0.068095788
0.17341478
0.25852787
""
""
""
0.1030322
0.11118619
""
""
""
""
""
""
""
""
-0.063788585
0.2812255
0.28814498
0.15325403
""
0.24533038
""
""
""
0.086452067
0.12309999
0.34625274
""
""
""
0.01089575
-0.033507876
0.21497965
0.25665945
0.24547897
""
0.23098558
-0.029108282
0.20084573
0.18683657
0.20623343
0.043240089
0.1526861
0.13300945
""
-0.030000769
0.10737226
0.14113131
0.0016021199
0.26497048
""
""
""
""
0.22296216
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.11986979
""
""
0.18500079
0.17786829
""
0.1580115
""
0.077499792
""
""
-0.11560731
""
""
""
""
""
""
""
0.25882989
""
""
""
""
""
""
""
""
""
""
""
0.27829179
""
""
""
0.045844771
""
""
""
""
""
""
0.19206591
""
0.018958751
""
""
""
""
""
""
0.055277552
""
""
""
""
""
""
""
""
""
""
""
""
0.44017985
""
""
""
""
""
""
""
""
""
""
""
""
""
""
