kir_asian_female_p100
""
0.49005181
""
""
""
""
""
0.83336294
""
""
""
""
""
""
""
0.5304969
""
""
""
""
""
""
0.81681889
""
""
""
""
0.85644221
""
""
""
""
""
""
0.60499424
""
0.73773891
""
""
""
0.69110036
0.61778915
""
""
0.7378372
""
""
""
0.6655699
""
0.65525442
0.71721947
""
""
""
""
""
""
0.59260559
""
0.66840303
""
0.79441458
""
""
""
""
""
""
0.64426386
""
""
""
""
0.47000581
""
""
0.51301104
""
1.1022575
0.69340789
""
""
0.4566896
""
""
""
""
""
""
""
""
""
""
""
""
""
0.75332421
0.57310921
0.33838975
""
""
""
0.68100244
0.74559355
""
0.71610379
0.65337586
""
0.47382334
0.79596925
""
""
""
0.58662152
""
""
""
""
""
""
""
""
""
""
""
""
1.0764922
""
""
""
""
""
0.68620431
""
""
0.58710217
""
""
""
""
""
""
""
""
0.66976786
""
""
""
""
""
""
""
0.46320757
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.47796452
""
0.72207433
""
""
0.45637724
""
""
0.70969027
""
""
""
""
""
0.76631677
0.25612244
""
""
0.73659664
""
""
0.80979115
""
""
0.7285043
0.55558962
0.6499052
0.69855082
0.72296441
0.73340565
0.65787733
""
0.71356326
0.58458006
0.79909468
""
0.71536732
0.67814082
0.6473617
""
0.63054943
0.7491287
""
""
0.6226002
0.63843834
0.69203895
0.70507753
0.67552805
""
0.69264519
0.71614635
0.67550385
0.71993697
0.69567835
0.75931144
0.71437323
0.636226
0.74718469
0.68843627
0.73879898
0.65397638
0.52729356
""
0.93428898
0.69109809
0.63714081
0.67147046
0.64215982
0.6833657
""
0.7533139
0.53225011
0.66189939
0.71436638
0.56772727
0.64169055
""
0.71479505
""
""
""
0.71451676
0.55002809
""
""
""
""
""
""
""
""
0.70014614
""
0.6353175
""
""
0.55603677
0.75467354
""
""
""
""
""
""
""
0.62105179
""
""
""
""
0.56969506
""
""
""
0.61767697
""
""
""
""
""
""
""
""
""
""
""
0.78409696
""
""
""
""
""
""
""
""
""
""
0.5750891
""
0.73276114
0.74739528
0.69151002
0.64724714
0.71347708
0.72943312
0.61119735
0.43863848
0.72356099
0.74263775
0.72145355
0.71185088
0.72588944
""
0.65326178
""
0.70164955
0.74764311
""
0.81846058
0.55769169
0.5462625
0.77118134
""
""
""
0.71984959
0.71156615
0.46049079
""
""
""
""
""
""
""
""
0.86103517
0.73193252
0.72147363
""
0.45593208
""
""
""
0.64691186
0.71816659
0.65570384
""
""
""
0.75721115
0.62699288
0.62885535
0.69192654
0.57882428
0.82464147
0.65167487
""
0.69221866
0.73865044
0.69035792
0.70927411
0.71927953
0.75516242
0.26131043
0.57201862
0.70055813
0.31482702
0.69289887
0.67279994
""
""
""
""
0.70244056
""
""
""
""
""
""
""
0.53540343
""
0.78041244
0.66762573
""
""
0.71758449
""
""
""
""
""
""
""
""
1.0599149
""
0.72255576
0.66728562
""
0.74268055
0.26604211
""
0.54356766
0.98910517
""
0.6805914
""
0.74612945
""
""
0.68146533
""
0.50797057
""
""
""
""
""
0.76182461
""
""
0.735129
0.79090714
""
""
""
""
""
""
""
0.59271789
0.59892893
0.67507285
""
0.72108757
""
""
0.57844186
0.53297263
""
""
0.75165683
0.61300147
0.66676253
""
""
""
""
""
0.71327662
0.70205086
""
0.26185003
""
""
""
""
""
""
""
""
0.8591671
""
0.69058716
""
""
0.62195235
""
""
""
""
""
""
""
""
""
""
""
""
""
0.75379944
""
""
""
0.48560533
""
""
""
""
""
""
""
""
""
""
0.70582914
0.67954892
""
""
""
0.2083793
""
""
""
""
""
""
""
""
""
0.95641726
1.4271295
""
""
""
""
""
""
""
""
""
0.75849152
""
""
""
""
""
""
""
1.024964
""
""
""
""
0.7155894
0.72813696
0.75327408
0.70354015
0.49376062
""
1.1382877
""
""
""
""
""
""
0.72519296
""
""
""
0.65539086
""
""
""
""
""
0.20372882
""
""
""
""
""
""
""
0.13549218
0.60308695
""
""
""
""
""
""
""
""
""
""
""
""
1.0631514
""
""
0.82171249
""
""
""
""
""
""
""
""
0.68286407
""
""
""
""
0.62277174
0.74669069
""
""
0.69093394
""
""
0.75160927
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.39675546
""
""
""
""
""
0.69006306
0.84423095
0.77098268
""
0.75758606
0.73041892
""
""
""
""
""
0.70775795
0.78697491
0.68785506
""
0.63870627
0.81872427
""
""
""
""
""
""
""
""
""
""
0.73384017
""
""
""
""
""
""
""
""
0.65711772
0.70347887
""
0.8539964
""
""
""
""
0.86254334
0.48231864
""
0.66730344
""
""
""
""
""
0.22896171
0.70769173
0.41725782
0.71748257
""
""
0.72530699
0.4667145
""
""
""
""
""
""
0.53435743
""
""
""
""
""
""
""
0.69035596
""
0.69988376
""
0.42479712
""
""
""
""
0.69969147
""
0.66346383
""
""
0.67890865
""
0.51393855
""
""
""
""
""
""
0.58154368
""
0.30267066
""
0.71392852
0.65002984
""
0.69313413
0.69107968
""
""
""
0.79162806
""
""
""
""
""
""
""
""
""
""
0.74043167
""
""
""
""
""
""
0.72694045
""
""
""
""
""
""
""
0.75966758
""
""
0.87421727
""
0.71054721
""
""
""
""
0.98918009
""
""
""
""
""
""
""
""
""
0.51458949
""
""
""
0.61086684
""
""
""
""
""
0.77564746
""
""
""
""
""
0.73391324
""
0.72981501
""
""
""
0.83194333
""
0.49687347
""
""
""
""
""
""
""
""
""
""
""
""
0.82052505
""
""
""
""
""
""
""
0.62378603
""
""
""
""
0.56058013
""
""
""
""
""
0.64691645
0.78826106
""
""
""
""
""
0.57917118
""
""
""
""
""
""
0.62397569
0.32162163
""
""
""
0.81367022
""
""
0.65215433
""
""
""
""
""
""
""
""
""
""
""
0.86224949
""
""
""
""
""
""
""
""
""
0.67627496
""
""
""
""
""
""
""
""
""
0.18208387
""
""
""
""
0.61339599
""
""
""
""
0.82126373
0.79169816
""
0.50297236
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.71401453
""
""
""
""
""
0.70772809
""
""
""
0.60807735
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.60891992
""
""
""
