stayhome_natam_male_n
29.0
""
""
49.0
42.0
""
122.0
""
""
21.0
33.0
167.0
""
""
22.0
""
97.0
26.0
""
43.0
63.0
1239.0
82.0
""
145.0
25.0
46.0
60.0
153.0
""
""
24.0
107.0
85.0
35.0
69.0
""
""
""
""
61.0
""
""
""
""
""
189.0
269.0
67.0
44.0
67.0
55.0
24.0
""
""
67.0
""
34.0
""
""
""
82.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
90.0
""
""
""
26.0
134.0
""
""
35.0
283.0
84.0
26.0
""
""
44.0
""
""
""
27.0
176.0
76.0
58.0
183.0
104.0
65.0
70.0
174.0
42.0
132.0
20.0
35.0
25.0
26.0
68.0
""
89.0
55.0
39.0
""
""
""
20.0
""
""
""
""
31.0
22.0
""
""
""
225.0
""
""
""
21.0
""
39.0
31.0
""
""
46.0
35.0
""
""
""
""
42.0
177.0
""
""
""
90.0
""
""
182.0
140.0
36.0
35.0
""
""
""
""
54.0
213.0
""
394.0
106.0
36.0
290.0
45.0
545.0
76.0
77.0
92.0
""
24.0
92.0
218.0
61.0
88.0
24.0
""
75.0
""
""
100.0
""
""
22.0
""
""
32.0
69.0
""
""
""
""
""
71.0
""
74.0
40.0
""
36.0
46.0
55.0
90.0
""
24.0
24.0
20.0
27.0
""
""
51.0
38.0
34.0
126.0
""
""
""
""
26.0
""
116.0
22.0
""
""
81.0
37.0
38.0
25.0
""
""
""
""
""
""
""
""
""
""
""
24.0
""
""
20.0
124.0
""
""
246.0
25.0
56.0
""
45.0
35.0
""
52.0
""
""
""
22.0
49.0
50.0
44.0
420.0
29.0
162.0
227.0
28.0
53.0
""
""
46.0
""
""
56.0
34.0
""
24.0
126.0
""
""
221.0
77.0
""
22.0
203.0
""
68.0
54.0
""
47.0
68.0
24.0
""
""
""
""
67.0
567.0
26.0
106.0
33.0
""
""
""
49.0
""
""
""
20.0
""
22.0
188.0
198.0
150.0
66.0
53.0
46.0
""
71.0
""
""
""
""
23.0
""
""
36.0
""
38.0
72.0
264.0
""
343.0
44.0
29.0
""
192.0
""
""
25.0
29.0
""
""
20.0
22.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
199.0
""
""
""
""
""
""
""
""
""
78.0
""
""
""
65.0
""
108.0
31.0
""
""
""
""
""
""
38.0
""
""
""
""
37.0
24.0
50.0
""
101.0
""
""
57.0
25.0
""
58.0
185.0
""
""
43.0
67.0
""
""
""
""
""
""
""
""
23.0
23.0
""
""
23.0
38.0
""
58.0
""
21.0
""
""
""
""
""
""
""
53.0
""
""
""
244.0
46.0
""
""
32.0
33.0
32.0
""
63.0
""
""
""
""
""
70.0
25.0
66.0
""
""
125.0
""
""
""
""
""
""
145.0
""
""
35.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
90.0
401.0
""
""
""
""
""
""
""
""
""
""
""
""
34.0
""
35.0
159.0
224.0
21.0
50.0
23.0
""
339.0
25.0
322.0
28.0
23.0
""
""
40.0
""
98.0
26.0
288.0
""
35.0
665.0
992.0
410.0
136.0
2567.0
228.0
""
100.0
140.0
59.0
""
""
""
21.0
""
20.0
42.0
""
""
51.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
131.0
""
187.0
""
""
""
35.0
""
""
""
""
""
""
46.0
61.0
""
47.0
438.0
87.0
""
""
23.0
""
""
""
""
""
""
""
""
34.0
""
""
50.0
""
""
""
""
""
23.0
""
58.0
332.0
527.0
48.0
72.0
42.0
31.0
279.0
35.0
""
282.0
76.0
183.0
1745.0
282.0
192.0
27.0
213.0
""
613.0
""
""
85.0
92.0
58.0
29.0
91.0
50.0
71.0
285.0
67.0
""
238.0
76.0
91.0
86.0
""
""
""
46.0
83.0
""
""
36.0
122.0
""
""
25.0
28.0
26.0
""
""
132.0
68.0
""
""
""
""
60.0
""
""
""
112.0
""
""
""
776.0
25.0
1408.0
62.0
451.0
30.0
""
951.0
608.0
115.0
1402.0
""
""
""
110.0
""
""
63.0
""
""
""
""
84.0
338.0
46.0
96.0
""
""
""
26.0
""
25.0
98.0
""
""
112.0
94.0
78.0
43.0
92.0
160.0
175.0
355.0
146.0
516.0
276.0
50.0
""
""
223.0
151.0
436.0
317.0
""
49.0
393.0
79.0
98.0
1438.0
56.0
""
""
32.0
209.0
72.0
125.0
436.0
26.0
344.0
47.0
182.0
128.0
""
""
78.0
""
""
""
114.0
66.0
1077.0
