kir_top20_white_female_p75_se
0.010031958
0.0067315451
0.02046518
0.019005284
0.010733622
0.1043981
0.025870204
0.0084381895
0.017326655
0.02690552
0.013485428
0.027413314
0.018545249
0.033534393
0.027529109
0.013572846
0.011699703
0.047438536
0.031455688
0.02226435
0.026191561
0.011288319
0.01083292
0.018858351
0.015266283
0.009309561
0.020529814
0.010534801
0.027151486
0.019911889
0.023583716
0.10611507
0.036622573
0.020612122
0.0088871485
0.014558356
0.0032915275
0.035870094
0.0089314226
0.013634479
0.0080892183
0.0096119214
0.052550882
0.058382027
0.0047975499
0.021108253
0.025587259
0.011287604
0.004699816
0.019339593
0.005771386
0.0067921276
0.060685676
0.023308972
0.022406457
0.030615
0.017266622
0.010374604
0.0049998383
0.092364326
0.010569213
0.016103124
0.0065066982
0.013073259
0.024690287
0.032370221
0.026350714
""
""
0.0050180028
0.065116592
""
0.084556505
""
0.0082878424
0.13310049
0.068847276
0.014379296
0.014161158
0.022689657
0.025697574
""
""
0.012899371
0.06848488
0.077918321
""
0.12945539
0.075480007
0.025815535
""
0.048033156
0.044460543
0.072794065
""
0.10787064
0.035630956
0.010053758
0.0086995261
0.016346207
0.014804039
0.031151282
0.043678697
0.0016568117
0.0092676431
0.013793009
0.0035664844
0.0085905939
0.036665875
0.0080415998
0.0099367946
0.028415553
0.017848071
0.019598076
0.0075867232
0.019645037
0.046135712
0.062065843
0.027812488
0.038325474
0.029462483
0.030504905
0.024747381
0.027470656
0.019595129
0.023615954
0.011354698
0.01022921
0.014241797
0.029505543
0.034556605
0.037634153
0.027613517
0.0084573925
0.026865605
0.039064728
0.011394595
0.02152149
0.017288122
0.027684467
0.02327133
0.034899544
0.01616011
0.04838245
0.032456685
0.011091349
0.032391336
0.083461031
0.033024777
0.066716217
0.042567827
0.035275716
0.02874138
0.010164807
0.043281354
0.051199876
0.013403744
0.015755011
0.033253428
0.057948232
0.058467377
0.049503047
0.023711862
0.045136608
0.030357061
0.048312318
0.028035911
0.022767892
0.012086042
0.057444751
0.0046178862
0.03170659
0.034463704
0.008688895
0.038449906
0.083162613
0.0086577777
0.037998345
0.037503578
0.040629666
0.013935557
0.021998856
0.0076156491
0.01218574
0.060827289
0.029845664
0.0036612661
0.092448555
0.014244155
0.0074416869
0.014781057
0.026671795
0.0035761849
0.016328221
0.0061928346
0.0044482858
0.019001793
0.0091310032
0.015025068
0.025956394
0.0039547477
0.010428691
0.015272074
0.015252651
0.0019153961
0.010174605
0.0069313892
0.021855494
0.011844612
0.0078004906
0.047806401
0.05014623
0.0063026724
0.0080784494
0.008646532
0.0023977119
0.004735902
0.024070162
0.0027382621
0.002912923
0.013334294
0.0025682093
0.0021211607
0.0076598492
0.0043357811
0.0057451352
0.0050412891
0.0053913468
0.0031974176
0.0072981627
0.0073315301
0.07982944
0.018251404
0.0046128589
0.0041806432
0.0045777373
0.010013049
0.013855446
0.052036148
0.0064477823
0.012106625
0.0033860898
0.0077701872
0.014086084
0.0045625623
0.027899483
0.0032305499
0.032925569
0.087772131
0.036875214
0.0048209932
0.0088809906
0.024301307
0.10986286
0.027778633
0.048597194
""
0.095257141
0.036374383
0.019989472
0.004834434
0.26249343
0.0046937698
0.022105746
0.013983383
0.0029652778
0.014238953
0.011819229
0.049140655
0.069441453
0.028114408
""
0.039247509
0.10887241
0.0030044615
0.1243953
0.043489315
0.033053238
0.013208012
0.0043525533
0.04407924
0.075245939
0.026038399
0.0071136574
""
0.012613616
0.022155233
0.014169408
0.019822089
0.023356892
0.048521049
0.018033614
0.0504709
0.031445146
0.033484899
0.008796148
0.026342142
0.035664488
0.029978147
0.11383733
0.21977952
0.075584523
0.064942606
0.034843717
0.013883413
0.048064362
0.0056870203
0.034554396
0.0035691808
0.003505304
0.0055658803
0.0073507647
0.0036681071
0.004799034
0.0072945352
0.0073255915
0.0081640109
0.0038994921
0.0079265293
0.0097419564
0.00670776
