hours_wk_asian_female_p75
""
""
""
28.158548
""
""
29.649559
""
""
""
""
36.102383
""
""
""
""
""
""
""
""
""
25.407337
""
""
29.480604
""
""
""
31.174089
""
""
""
31.922798
33.773369
""
38.332573
""
""
""
""
""
""
""
""
""
""
34.046062
""
31.143551
""
""
""
""
""
""
""
""
""
""
""
""
22.463097
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
44.218319
""
""
""
""
37.342163
""
""
""
37.504169
""
""
""
""
39.430603
""
""
""
""
31.017656
38.053005
""
32.832916
36.662483
30.677311
30.960436
31.101082
""
25.154514
""
""
""
""
27.36212
""
27.198339
38.647881
28.60247
""
""
""
""
""
""
""
""
""
""
""
""
""
34.70731
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
38.583855
""
""
36.947174
""
""
""
""
""
""
""
""
33.530243
""
33.676491
""
""
""
""
31.256348
30.830744
""
""
""
""
""
34.183701
""
""
""
""
36.919296
""
""
33.24477
""
""
""
""
""
""
34.158298
""
""
""
""
""
28.70974
""
34.09761
""
""
""
""
31.625946
34.143288
""
""
""
""
""
""
""
36.041431
""
""
34.633892
""
""
""
""
""
""
36.86779
""
""
""
33.576855
19.845274
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
34.579018
""
""
34.261265
""
""
""
""
""
""
31.995539
""
36.975342
""
39.025558
39.691414
35.467682
33.28672
32.155609
31.763273
33.636009
33.21627
37.480179
35.415218
""
""
""
""
""
35.957882
""
""
""
34.114197
""
""
34.181953
35.275291
""
26.246283
31.67001
""
""
""
""
""
""
""
""
""
""
""
""
32.003578
""
""
39.556717
""
""
""
""
""
""
""
""
""
""
36.434834
""
""
25.902784
36.179321
""
""
30.619705
""
""
""
""
""
""
""
""
""
29.205997
23.92392
29.047295
""
32.106117
27.032646
""
""
31.869989
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
30.360071
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
27.155531
""
""
""
""
""
""
35.401535
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
32.051746
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
31.852009
""
""
""
""
""
""
34.227661
""
""
""
""
""
""
""
""
""
""
""
28.709187
""
""
""
33.361435
""
""
""
31.442339
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
36.649876
""
32.506702
""
""
""
""
""
""
""
""
""
""
""
""
""
38.463497
35.556232
27.700298
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
29.333153
33.276466
""
""
""
""
""
""
""
""
""
""
34.624504
""
""
""
""
""
29.826023
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
33.033302
36.188904
29.320393
""
""
""
""
""
41.642159
""
34.349152
""
34.225254
""
""
""
""
""
""
36.54464
""
""
25.4209
""
""
""
""
""
""
""
33.616505
28.467155
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
23.739454
28.296957
31.629263
28.32534
31.966614
34.200081
""
""
""
31.368423
30.718117
32.576653
29.976343
""
""
31.925156
""
32.996765
31.739149
""
""
""
""
29.010307
""
""
31.310183
""
34.81374
""
""
""
""
""
""
""
""
""
""
""
30.73036
