kfr_native_other_pooled_p100
""
0.70587063
""
""
""
""
""
0.44282463
""
""
""
""
""
""
""
1.0451196
1.0633235
""
""
""
""
""
1.0756105
""
0.56949306
""
""
0.19252235
""
""
""
""
""
""
0.70333463
1.5188702
0.75435615
""
""
0.5880084
0.50396311
""
""
""
0.77361155
""
""
0.64520234
0.73803145
""
0.50556695
0.77009863
""
""
""
""
""
""
""
""
""
""
0.24325049
""
""
""
""
""
""
0.54439604
0.32297856
""
""
""
0.49538308
""
""
0.55614978
0.62530738
0.76428509
""
""
""
0.41193497
""
""
""
""
""
0.31337625
""
""
""
""
""
0.89975345
0.40634358
0.69528025
0.60106337
""
""
""
""
0.63853091
0.77620912
0.50925487
0.61401683
0.7880519
""
0.58125401
0.64074546
""
""
""
0.60515136
""
""
""
""
""
""
""
""
""
""
""
0.81590629
0.71406507
""
""
""
""
""
0.69179899
""
""
""
""
""
""
""
""
""
""
""
0.83009958
""
""
""
""
""
""
""
0.38748965
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.54440719
""
""
""
""
""
0.51059216
""
""
""
""
""
0.59246933
0.61730134
""
""
0.71289855
""
0.5455668
0.65398687
""
""
0.69490844
""
0.72750115
0.7631669
""
0.63403398
0.66037709
""
0.67378765
0.75738448
0.71077394
0.64526248
0.65986329
0.6194306
0.62568259
""
0.6522966
0.48469251
""
""
0.79940706
0.69446647
0.5997138
0.69232661
0.74542511
""
0.57513553
0.66480827
0.50909942
0.66617882
0.68031365
0.68029904
0.77138025
0.63825083
0.69699407
0.69479293
0.67508197
0.67418498
0.6084761
""
0.65582436
0.68577087
0.71040702
0.69635737
0.77441424
1.0418972
""
0.53623044
0.45976225
0.7033264
0.7709443
0.72893006
0.57230955
""
0.70709532
""
""
""
0.7725876
0.64449453
""
""
""
""
""
""
""
""
0.68072283
""
0.68467289
""
""
0.66263759
""
""
""
""
""
""
""
""
0.62419486
""
""
""
0.70342517
0.81768644
""
""
""
0.77087128
""
""
""
""
""
""
""
""
""
""
""
0.84432006
""
""
""
""
""
""
""
""
0.49316818
""
0.67460346
""
0.67759269
0.5794242
0.77065223
0.51527828
0.68601358
0.69108623
0.72750694
0.58885437
0.64173228
0.70028466
0.65210646
0.67618179
0.64018583
""
0.69422925
""
0.87007403
0.65571219
""
0.70064539
0.90613896
0.62012142
0.9181847
""
""
""
0.63393176
0.85547656
""
""
""
""
""
""
""
""
""
0.93847507
""
0.5711695
""
0.86296344
""
""
""
0.8111977
0.65456855
0.66647732
""
""
""
0.56117821
0.48090819
0.83649957
0.58939976
0.20870663
""
0.50740987
""
0.5730077
0.75344872
0.69987696
0.46260977
0.4389495
0.63565505
""
0.49078345
0.71751362
0.48220092
0.6106261
0.5856604
""
""
""
""
0.64487249
""
0.69879615
""
""
""
""
""
""
""
""
1.4063929
""
""
0.75979197
""
""
""
""
""
""
""
""
""
""
0.6527909
""
""
0.76563388
0.22117795
""
0.50320166
0.53865916
""
0.74954206
""
0.69574785
""
