has_dad_asian_female_mean_se
0.027454106
0.045653131
""
0.016654484
0.020024583
0.068091698
0.013798386
""
""
0.019102374
0.025863647
0.0083282739
""
0.02563758
0.01713049
""
""
0.025728675
""
""
0.030632986
0.014686308
0.030233258
0.026629224
0.0082759075
""
0.029231975
0.020169627
0.0062763421
0.085448094
0.059804678
0.031783447
0.009010925
0.010102318
0.078895546
0.016585305
""
0.052914713
""
""
0.022497812
""
""
""
""
0.082224205
0.0066041229
0.016419146
0.011994669
0.036995925
0.020674381
0.017465986
0.030403353
""
""
0.024440132
0.07455828
""
""
0.067960031
0.057702176
0.021346049
""
0.069671094
""
0.0062383669
""
""
""
""
0.038288873
0.074312724
0.047409095
0.053359643
""
""
0.068904467
""
""
0.013565879
0.094849512
0.04043461
""
0.070191652
0.010847621
0.055281091
0.063826613
0.019717826
0.011939847
0.044668943
0.046687946
""
0.078810319
0.015535748
""
""
0.055566907
0.022832815
0.0073418771
0.015259244
0.015347554
0.0062574008
0.010098999
0.021692619
0.012673254
0.0064572524
0.015679389
0.0087508271
0.07463
0.022860002
0.017434129
0.02715789
0.016416585
""
0.014909936
0.018693727
0.0096566221
""
""
""
0.031099727
0.060686104
0.064194687
0.023506183
0.086590141
0.02210089
0.021999834
0.063936703
0.05540235
0.059099466
0.0044004074
0.053190947
0.026763985
0.07584814
0.029668398
0.074054018
0.024707926
0.023690514
""
0.020012055
0.018278318
0.027558489
""
0.060909119
0.026628433
""
0.029601043
0.081240602
0.063544668
0.072534055
""
0.017189523
0.028190332
""
0.011727984
0.021218821
""
0.022115301
""
0.032247785
""
""
0.019419136
0.0048666457
""
0.0027893025
0.068978868
0.065722935
""
0.027949458
0.0040599019
0.01349721
0.056415711
0.019206868
0.032301188
0.013137423
0.019002704
0.010434858
0.044104151
0.041006107
-0.010498693
0.071968645
0.011549469
0.072940491
0.099737704
0.0087914141
""
0.05389031
0.014869122
""
0.069459416
0.019592233
0.013478914
""
""
0.044333387
0.031133596
0.036055222
0.014420896
0.044968929
0.01670813
0.022493541
0.044257715
0.041243024
0.034222364
0.014989141
0.010753217
0.019588005
0.041791227
0.025378024
0.027411053
0.023529872
""
""
0.013558193
0.022276014
0.021969341
0.007215505
0.027172387
0.053188227
0.076810904
0.042768631
0.048341569
0.038596924
0.0084920786
0.02930627
0.022717144
0.027331201
0.0090920739
0.021639217
0.020708863
0.022666093
""
0.027472164
""
0.010672732
""
0.02579442
""
0.057817601
0.016942866
0.035779137
0.0047321459
0.024035646
0.038964316
0.03941974
0.022015037
0.012128497
0.020338045
0.01995589
0.0071730334
0.017260315
0.033876877
""
0.02504581
0.014387595
0.041527353
0.010191868
0.028798522
0.01393326
0.032919411
0.010850739
0.010356045
0.011588856
0.010775833
0.0017011132
0.005872508
0.0021132268
0.0033547492
0.011257184
0.017924389
0.03750255
""
0.045509469
""
""
0.022162892
0.031966291
""
0.038161125
0.0088556632
""
""
0.0038989331
0.011823682
0.043191835
0.015425053
0.0052416967
0.031612407
""
""
""
0.082122736
0.045869865
0.040020995
0.014235499
""
0.028185559
0.03613656
0.025776656
0.0044024158
""
0.023089696
0.015084847
0.048372213
0.039672107
0.021769475
0.045989897
0.029772518
""
0.022015695
0.020734498
0.026504535
0.014678566
0.014142465
0.020042907
-0.00058061798
0.013111693
0.018230515
0.022362404
0.059020516
0.014146108
0.037100144
0.045529772
0.042676356
0.018148508
0.016802471
0.03458238
0.051866204
0.021287013
0.057455577
0.019673171
0.018842796
0.0076514049
0.017584726
0.0023139373
0.015714895
0.019110942
-0.000759007
0.0078408131
""
0.084236488
0.029937336
0.032278799
0.048640255
""
""
""
""
""
0.049356811
0.056791399
0.063011974
""
0.038167045
0.031132365
""
0.022379462
""
0.055789001
0.082642399
""
0.029617017
""
""
""
""
""
""
""
""
""
0.07667423
""
""
""
""
""
""
0.034190152
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.032106351
""
""
""
""
""
""
0.04598454
""
""
0.040532429
0.024799373
""
""
""
0.024004536
0.053860441
""
""
""
""
""
""
""
""
""
""
""
""
0.035521414
0.038871303
0.068852134
0.037819844
""
""
0.044351742
0.039805897
0.012001586
""
""
""
0.036218252
""
""
""
""
""
0.055563778
""
""
""
""
0.087959893
""
0.045244392
0.02890894
""
0.01888608
""
""
0.012723921
""
""
""
""
""
""
0.013850917
""
""
0.047055785
""
""
""
""
""
""
""
""
""
""
""
""
0.018640226
""
""
0.017489638
0.0059727277
""
""
0.054511856
""
""
""
""
""
""
""
""
0.040902425
""
""
0.026112625
0.021771677
0.013036839
0.032379948
0.05379615
""
0.060594365
0.028575977
0.048054904
0.0087829009
0.042335339
0.056902289
""
""
0.022997038
""
0.020555746
0.064209573
0.031654175
""
0.036464136
0.016260033
0.02260593
0.02588287
0.059558075
0.01188793
""
""
0.041843738
0.016046366
0.030651277
""
""
""
0.057113022
""
""
0.02810741
0.042261619
""
0.020992042
""
""
""
""
""
0.029095028
""
""
0.041946527
""
""
0.0038448621
0.017076138
""
""
0.0085580228
""
0.0094440449
""
0.052782279
""
0.030195123
""
""
""
""
""
0.064909399
0.021126097
0.01758757
0.014761623
0.016619006
0.0028600488
0.011276223
0.032946322
0.068489723
0.028720021
""
""
""
""
""
""
""
""
0.034850571
""
""
0.029834973
""
""
""
""
""
0.029976493
""
0.012251527
0.0061647897
0.0040572747
0.064166419
0.022278851
0.040263176
0.025709596
0.019725399
0.053129442
""
-0.0037583504
""
0.081406809
0.0092985351
""
0.034818809
0.021527067
""
""
0.013709493
""
""
""
""
""
0.036862712
0.030351996
""
0.05950975
""
""
""
0.026491892
""
""
0.053550813
""
""
""
""
""
""
""
""
0.029681806
""
""
""
""
""
""
""
0.086111262
0.033365976
""
""
""
""
0.0030532719
0.016522063
0.0098201055
""
0.034237869
""
""
""
0.015809285
""
0.0062902961
""
0.011121244
0.041762032
""
0.051416483
0.042331409
""
0.050640848
0.011508944
0.059001207
""
0.017848998
0.030517045
""
0.049932647
""
""
""
""
0.018721791
0.0089904703
0.035923928
0.019705065
""
""
""
""
""
0.042427223
0.028068574
""
""
0.022278698
0.036519863
0.036177769
0.04419848
0.035655905
0.006417641
0.0098939342
0.0048323274
0.0084957443
0.0033070033
0.0025666661
0.049955755
""
""
0.013740979
0.011253199
0.0018850899
0.0064885663
""
""
0.0030617618
0.021139586
0.0113878
0.0013274067
0.073847301
0.026214147
0.055502929
0.047076471
0.014912105
0.043822877
