pos_hours_other_pooled_mean_se
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.055254828
""
""
""
""
""
""
""
0.061555605
""
""
""
0.077202819
""
0.082438596
""
""
""
""
""
""
""
0.078514308
""
""
""
""
""
""
""
""
""
""
0.028354164
""
""
""
""
0.052815791
""
""
""
""
""
""
""
""
0.06637045
""
""
""
""
""
""
""
""
""
""
""
""
""
0.072379827
""
""
""
""
""
0.017728012
""
""
0.036982197
""
""
0.076947123
""
""
""
""
0.04701009
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.048953779
""
""
""
""
""
0.060724091
""
""
""
""
""
0.0715921
""
""
""
0.016209615
""
""
0.032658551
""
""
0.021098366
""
0.067284219
0.037248071
""
0.068088576
""
""
0.039258566
""
""
""
0.0087196389
""
0.03761949
""
""
0.06689436
""
""
0.032456972
0.062047724
0.11953644
0.016368372
0.042925879
""
0.020778509
0.018896846
""
0.019071566
0.013856481
0.026544981
0.03143128
0.04519764
0.019014556
0.037648141
0.015176785
0.066337027
0.069013461
""
""
0.02835306
0.027936423
0.036353353
0.071311802
""
""
0.057117306
""
0.028486319
0.055025361
0.073241852
0.035095919
""
0.03088196
""
""
""
0.033587079
""
""
""
""
""
""
""
""
""
0.042489149
""
0.08360137
""
""
0.029039402
""
""
""
""
""
""
""
""
0.034770668
""
""
""
""
0.054565761
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.051261935
""
0.030767202
0.046384256
""
""
0.038879618
0.053580254
""
""
0.086241826
0.045382928
0.056904517
0.038831249
""
""
0.060885668
""
0.058747798
0.030472429
""
""
""
0.084864177
""
""
""
""
0.044610623
0.065586679
""
""
""
""
""
""
""
""
""
""
""
0.032207567
""
""
""
""
""
""
0.055241078
""
""
""
""
0.040575191
""
""
0.030460289
""
""
0.043841716
""
0.023901172
0.089606777
0.03081112
0.058113545
0.038519278
0.07980793
""
""
0.077148922
0.098281696
0.052590109
0.061331023
""
""
""
""
0.077999242
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.055723492
""
""
""
""
""
0.047750015
""
0.041554142
""
""
""
""
""
""
""
""
""
""
0.043634854
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.0457347
""
""
""
""
""
""
0.04682719
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.072172992
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.048522469
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.074410193
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.020229189
0.0077057374
0.028724907
0.022400649
0.076468341
""
""
""
""
""
""
""
""
""
""
""
""
0.090892263
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
