kfr_imm_black_female_mean
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.48182794
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.48420396
""
""
0.42082512
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.54631841
""
""
""
""
""
0.51959068
""
""
0.45791194
""
""
""
""
""
""
""
""
0.47122759
""
""
""
""
""
""
""
""
""
""
0.55608732
""
""
0.4455322
0.47324765
""
0.47886059
0.50390941
0.56362319
""
""
0.62390405
""
0.562711
""
""
""
""
0.45219445
""
""
""
""
""
""
""
""
""
""
""
""
0.58392853
""
""
""
""
""
""
""
""
""
""
""
""
""
0.39291918
""
""
""
""
0.47246185
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.52384204
0.4897359
""
""
0.52001679
""
""
""
""
0.59577847
""
0.50249738
0.34476835
""
""
""
0.46107534
0.45129272
""
0.51010746
""
""
0.37132704
""
""
""
0.42482391
""
""
""
""
""
""
""
""
""
""
""
""
0.41930121
""
""
""
""
""
""
0.46599343
0.50346375
""
""
""
0.48539931
0.46798524
""
0.43214247
""
""
""
""
0.4103485
0.43853849
0.41796482
""
0.4936547
0.37007761
""
""
0.43791232
""
0.48062098
0.40590668
""
""
""
""
0.4109318
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.41160038
""
0.54699355
""
""
""
""
""
""
""
""
""
""
0.46869835
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.37188849
""
""
""
""
""
""
0.46988651
""
""
""
""
""
""
""
0.33284414
""
""
""
""
""
""
""
""
""
""
""
""
""
0.47776526
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.4320001
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.46696207
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.59247744
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.48146257
""
""
""
""
""
0.64111835
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.50690991
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
