lpov_nbh_white_male_n
2189.0
5556.0
603.0
617.0
2051.0
84.0
587.0
4273.0
1012.0
817.0
1410.0
303.0
643.0
463.0
538.0
1672.0
1964.0
286.0
223.0
1324.0
388.0
3218.0
1928.0
819.0
2153.0
2658.0
1073.0
3640.0
659.0
1067.0
959.0
94.0
214.0
535.0
3258.0
1905.0
17334.0
491.0
3235.0
1251.0
2953.0
2540.0
121.0
147.0
8723.0
464.0
1014.0
3348.0
11110.0
542.0
5833.0
4638.0
130.0
418.0
689.0
672.0
1533.0
2665.0
6531.0
74.0
2466.0
1386.0
4528.0
2341.0
374.0
148.0
976.0
""
""
9849.0
35.0
""
53.0
""
3401.0
26.0
29.0
1144.0
1401.0
406.0
381.0
""
""
1884.0
49.0
40.0
""
46.0
98.0
335.0
""
127.0
169.0
39.0
""
41.0
260.0
3184.0
3173.0
1278.0
782.0
229.0
276.0
85430.0
5821.0
1637.0
20904.0
4136.0
230.0
5750.0
2501.0
623.0
678.0
1519.0
6478.0
1536.0
333.0
137.0
955.0
272.0
732.0
776.0
1080.0
314.0
717.0
803.0
3073.0
2487.0
1421.0
666.0
227.0
379.0
631.0
3480.0
733.0
482.0
3365.0
691.0
1724.0
712.0
1300.0
412.0
1765.0
345.0
550.0
2023.0
923.0
170.0
738.0
180.0
342.0
394.0
947.0
2804.0
573.0
497.0
1462.0
1578.0
276.0
298.0
319.0
395.0
834.0
383.0
441.0
365.0
996.0
856.0
2273.0
257.0
11312.0
845.0
530.0
4087.0
398.0
275.0
4852.0
508.0
625.0
430.0
1514.0
744.0
5708.0
2811.0
208.0
697.0
23051.0
24.0
1159.0
6846.0
1079.0
374.0
23743.0
978.0
6544.0
14458.0
832.0
4119.0
1291.0
596.0
16660.0
2791.0
1466.0
1002.0
99044.0
2870.0
6298.0
640.0
2717.0
4759.0
284.0
165.0
6552.0
3758.0
3914.0
54728.0
10528.0
496.0
34892.0
31855.0
1371.0
37266.0
56490.0
5696.0
13294.0
7784.0
11710.0
8556.0
28750.0
6177.0
7003.0
77.0
1668.0
10664.0
14011.0
12937.0
2693.0
2282.0
210.0
7578.0
2017.0
20212.0
4152.0
2251.0
12399.0
437.0
22258.0
270.0
163.0
191.0
9332.0
2505.0
610.0
40.0
301.0
123.0
28.0
114.0
166.0
1152.0
10847.0
""
8794.0
449.0
1144.0
22393.0
1877.0
1868.0
157.0
108.0
415.0
""
193.0
33.0
24053.0
58.0
342.0
239.0
1758.0
10845.0
404.0
186.0
923.0
5537.0
""
850.0
888.0
1529.0
1090.0
610.0
135.0
731.0
213.0
284.0
530.0
3837.0
359.0
411.0
317.0
103.0
""
70.0
133.0
170.0
1110.0
272.0
6686.0
530.0
22352.0
24387.0
7347.0
5579.0
23158.0
9741.0
5486.0
4481.0
4441.0
15132.0
4864.0
