par_rank_pooled_pooled_mean
0.48597968
0.4377985
0.36522114
0.52415192
0.54945427
0.44794208
0.51849073
0.46488941
0.44254991
0.49663785
0.50299001
0.54210109
0.47082627
0.47090536
0.51909024
0.45750043
0.43208617
0.5208894
0.43325791
0.37373018
0.41763464
0.44455373
0.49536973
0.45354146
0.58485001
0.37512928
0.44098592
0.4745616
0.50549024
0.45491794
0.43453825
0.5330599
0.56651795
0.52607894
0.38423479
0.45185748
0.38621989
0.42236301
0.31992793
0.3178421
0.44822732
0.35521379
0.41843662
0.39928433
0.3848955
0.40740791
0.46316668
0.4722867
0.49915078
0.42512438
0.48905173
0.46056187
0.4115321
0.30428296
0.4580332
0.43569726
0.44573408
0.43128961
0.4749966
0.40947235
0.44038332
0.49895784
0.39435792
0.44286022
0.40161127
0.45141867
0.34760451
0.4153313
0.39372298
0.38127303
0.36291412
0.37192482
0.33405131
0.47416836
0.41955999
0.44795707
0.45138809
0.43246642
0.43717989
0.47680017
0.36633137
0.49239513
0.41997403
0.52667606
0.55343962
0.48742634
0.47360805
0.47007856
0.5477097
0.44681466
0.48157027
0.43898365
0.45351934
0.50859332
0.42185178
0.42659503
0.47021887
0.46664989
0.48934346
0.45054954
0.50194705
0.42903978
0.4941448
0.49340734
0.52248222
0.48592559
0.46079367
0.51302844
0.41100976
0.43939692
0.48929715
0.42402646
0.49519017
0.37553957
0.47817066
0.51962537
0.50154865
0.39903814
0.3935934
0.37599745
0.41176236
0.40376595
0.47025436
0.42755038
0.41239908
0.48902082
0.49330777
0.40019935
0.44249421
0.4242332
0.55660039
0.43844181
0.50726247
0.43019098
0.49332237
0.42075202
0.4755654
0.44088814
0.39995807
0.47190401
0.47558847
0.45894927
0.38021138
0.415519
0.41102725
0.38138869
0.46469468
0.41292036
0.40382814
0.40006733
0.44279826
0.51893079
0.44445959
0.37013483
0.48542133
0.45900801
0.41999683
0.45711887
0.38731742
0.46658945
0.44581014
0.43106171
0.62623411
0.57896894
0.46969569
0.61874771
0.56648546
0.54394525
0.49208501
0.57600856
0.61373097
0.61716425
0.52380347
0.57147634
0.49554408
0.50750983
0.57662481
0.59379464
0.54818648
0.53108197
0.50135547
0.48970643
0.55407554
0.47520238
0.51934904
0.58434618
0.43222913
0.57666749
0.54298162
0.43178761
0.47904596
0.48068288
0.5549646
0.50735146
0.49584013
0.50689256
0.54343408
0.55945975
0.58650279
0.57319593
0.55188733
0.54364169
0.57111138
0.58514965
0.54476339
0.5910567
0.59127897
0.55850554
0.53562814
0.56688493
0.52540123
0.57562941
0.48250869
0.50286615
0.58716053
0.53109229
0.56566304
0.56673962
0.5136348
0.46531573
0.52666277
0.50910324
0.45615673
0.47245756
0.55990064
0.51734084
0.5344466
0.50119621
0.57724315
0.51624739
0.53384906
0.54525989
0.42726266
0.51461047
0.43637151
0.47636417
0.42168042
0.54013336
0.39739764
0.42764693
0.48337331
0.52419454
0.52364433
0.54369807
0.4802787
0.55911624
0.56083691
0.57495886
0.50032717
0.56036979
0.60425401
0.53765243
0.49818969
0.57076675
0.50433952
0.52341491
0.50470501
0.6128543
0.51946318
0.54125345
0.50805807
0.60185516
0.58254647
0.58910096
0.62186348
0.50491065
0.66729534
0.63032621
0.59071308
0.60854626
0.4968105
0.53508192
0.40777496
0.51096672
0.43145737
0.47387776
0.55404699
0.59083784
0.49526989
0.5616138
0.59263057
0.66804641
0.62504393
0.639911
0.6318323
0.56876969
0.58257139
0.65327126
0.57233316
0.5198037
0.53055811
0.48597732
0.5478546
0.50084013
0.54211628
0.57859701
0.54780644
0.58351535
0.6080417
0.59692645
0.66257524
