teenbrth_white_female_mean_se
0.0088020181
0.0049193967
0.015191436
0.016577728
0.0091241421
0.041893851
0.016404606
0.0063299779
0.0148576
0.01653577
0.012091742
0.021886444
0.015758354
0.021190513
0.019355344
0.0093718916
0.009552218
0.021645134
0.029294671
0.012025342
0.021302016
0.0071464265
0.0092657199
0.013104519
0.0088435141
0.0076463437
0.013692423
0.0068938346
0.018002454
0.011658551
0.014153796
0.03537336
0.025141349
0.016552426
0.0067818365
0.0097668907
0.0024912714
0.018957572
0.0065492112
0.012293565
0.0066093979
0.0081135724
0.03712903
0.039526269
0.0038338201
0.018041397
0.014360593
0.0074220384
0.0037182479
0.017751573
0.0046317549
0.0058822823
0.035134509
0.01852998
0.017006034
0.018215457
0.012076928
0.0084686158
0.0037152059
0.042985059
0.0088088568
0.01147482
0.0055773198
0.0086427322
0.021515593
0.032251775
0.013680179
""
""
0.0032518713
0.047779579
""
0.036502428
""
0.006061255
0.061205257
0.042416904
0.00937331
0.0095698284
0.016819682
0.018275043
""
""
0.0081963558
0.046981264
0.068472132
""
0.035484053
0.036513079
0.016097486
""
0.028411962
0.031966053
0.066896215
""
0.028737267
0.02401148
0.006739242
0.0055396883
0.011983578
0.015123729
0.025995992
0.024210976
0.0011885217
0.0056092548
0.0098470161
0.0024259274
0.0066605839
0.024556352
0.0051028351
0.0077696126
0.015431819
0.01617088
0.010327607
0.0050766827
0.011002288
0.023524009
0.038971435
0.013728889
0.024526766
0.016723985
0.0161315
0.013292446
0.022735318
0.013094367
0.015147796
0.0073437802
0.0088977646
0.010726464
0.01709176
0.031027377
0.019973665
0.016424945
0.0066358997
0.01654339
0.018983636
0.0072697164
0.015710458
0.010363185
0.016953768
0.012244269
0.021975148
0.010465302
0.021899793
0.017806096
0.0090743126
0.014899112
0.036385495
0.016212316
0.032183796
0.023996057
0.021196796
0.014537017
0.0080424417
0.018148229
0.020036209
0.010646962
0.011438246
0.02458106
0.026613276
0.021385383
0.022096323
0.015196216
0.022615589
0.020433277
0.021654867
0.014692022
0.017185044
0.0084538953
0.02524884
0.0033674468
0.014887438
0.018877802
0.0062646358
0.024476591
0.02561952
0.0058934428
0.019574335
0.016942954
0.020838466
0.0097247753
0.016412064
0.0051527652
0.0078628706
0.033617403
0.017250406
0.0017168052
0.052497789
0.0086769238
0.0040125675
0.010349216
0.015526427
0.0016515987
0.012380285
0.0035511609
0.0028099401
0.012223061
0.0051520383
0.011418834
0.014909294
0.0030287562
0.007174409
0.0095239747
0.012780434
0.00082615513
0.0069963955
0.002032601
0.014540554
0.0066846209
0.0052609695
0.021417513
0.02839506
0.0036227121
0.004354924
0.0047636926
0.0010406243
0.0027413485
0.014425949
0.001847545
0.0018361405
0.0085138204
0.0018330812
0.0011582606
0.0025253459
0.0030169263
