jail_white_male_n
17358.0
7700.0
1727.0
22469.0
12417.0
1906.0
24852.0
2554.0
1786.0
9243.0
11361.0
34624.0
1738.0
4475.0
10990.0
1192.0
934.0
10826.0
1471.0
1451.0
11998.0
12080.0
8688.0
3910.0
30041.0
889.0
4500.0
12471.0
28032.0
2498.0
2923.0
6353.0
23779.0
14404.0
1778.0
13825.0
2585.0
3702.0
525.0
576.0
10845.0
2136.0
1175.0
586.0
1378.0
1480.0
28389.0
7959.0
18832.0
4853.0
9802.0
14568.0
6062.0
398.0
752.0
11556.0
1755.0
610.0
577.0
3350.0
2221.0
18026.0
953.0
3017.0
4049.0
3538.0
1072.0
2069.0
2676.0
3629.0
1368.0
2188.0
1755.0
5276.0
2467.0
1477.0
5080.0
3840.0
1492.0
23610.0
2620.0
5673.0
3113.0
6116.0
36715.0
4753.0
4923.0
7157.0
14874.0
8791.0
6799.0
2845.0
3362.0
14677.0
3153.0
1230.0
6366.0
12163.0
56936.0
15022.0
20060.0
41518.0
32023.0
16599.0
18032.0
39699.0
15909.0
31871.0
3618.0
10170.0
7181.0
4777.0
15339.0
957.0
14369.0
24244.0
12227.0
735.0
733.0
771.0
5388.0
2779.0
2326.0
2625.0
2152.0
9208.0
8799.0
2262.0
1476.0
1579.0
73906.0
3633.0
4865.0
2347.0
7896.0
3630.0
13421.0
6272.0
971.0
2562.0
9135.0
6133.0
747.0
1368.0
3360.0
815.0
6295.0
3322.0
1881.0
1833.0
4294.0
24685.0
5092.0
751.0
19642.0
13851.0
1514.0
8526.0
1965.0
5113.0
671.0
2085.0
8424.0
56706.0
1021.0
87794.0
4644.0
4763.0
1554.0
12258.0
137845.0
15126.0
5243.0
20105.0
5095.0
2206.0
17449.0
44905.0
5990.0
3242.0
3718.0
4377.0
41555.0
4841.0
4249.0
64909.0
1740.0
6005.0
16016.0
1274.0
2913.0
7075.0
33978.0
1923.0
2687.0
6553.0
10494.0
11175.0
28893.0
4173.0
22493.0
14921.0
5420.0
7418.0
14299.0
21056.0
46244.0
6350.0
9404.0
11960.0
9265.0
14588.0
2118.0
2122.0
20781.0
26155.0
15722.0
74912.0
7221.0
7469.0
4254.0
6561.0
8282.0
4547.0
49672.0
12877.0
9529.0
14156.0
74505.0
26733.0
23221.0
12794.0
1646.0
7486.0
1284.0
4007.0
1609.0
9743.0
798.0
4433.0
10730.0
5190.0
5814.0
13653.0
4888.0
4090.0
7325.0
35609.0
5240.0
10466.0
68956.0
12005.0
7516.0
1676.0
8609.0
5271.0
3558.0
30678.0
6561.0
25279.0
7960.0
19573.0
36993.0
34800.0
22453.0
138594.0
31803.0
105786.0
131417.0
15718.0
11144.0
4248.0
641.0
8981.0
889.0
2307.0
22253.0
9751.0
3110.0
7973.0
41553.0
217.0
161.0
114293.0
39837.0
3862.0
17961.0
82311.0
5250.0
1893.0
1531.0
1068.0
2514.0
3937.0
2550.0
3202.0
1422.0
6714.0
4795.0
11511.0
92906.0
2072.0
5784.0
9706.0
3028.0
3545.0
3228.0
4606.0
8960.0
1430.0
7072.0
9879.0
5947.0
8187.0
22136.0
12024.0
2575.0
16186.0
12164.0
8632.0
5365.0
20007.0
7334.0
3669.0
4200.0
7380.0
12166.0
5572.0
5177.0
14461.0
3143.0
19720.0
21122.0
50169.0
4684.0
162236.0
21993.0
3933.0
5554.0
73188.0
1471.0
3166.0
9613.0
14669.0
5822.0
1918.0
3430.0
2576.0
1864.0
2247.0
5428.0
3759.0
4775.0
1040.0
5754.0
8083.0
1220.0
6336.0
2557.0
2908.0
6425.0
867.0
11265.0
110.0
532.0
2412.0
1945.0
933.0
580.0
429.0
1267.0
1204.0
5112.0
96.0
263.0
109.0
644.0
297.0
207.0
3269.0
555.0
74.0
45.0
145.0
340.0
25.0
197.0
182.0
322.0
518.0
1300.0
751.0
1147.0
1570.0
724.0
8126.0
1870.0
857.0
703.0
54.0
305.0
2105.0
3968.0
1169.0
1261.0
4671.0
7808.0
675.0
1711.0
124.0
5444.0
3487.0
593.0
389.0
251.0
464.0
2013.0
1211.0
913.0
595.0
289.0
215.0
931.0
108.0
3837.0
2441.0
3076.0
2717.0
2882.0
2373.0
2386.0
4545.0
21309.0
1617.0
1723.0
2387.0
6707.0
34.0
82.0
27.0
34.0
2700.0
4292.0
813.0
294.0
2560.0
2903.0
1760.0
1137.0
3403.0
7487.0
929.0
11269.0
1777.0
2115.0
30145.0
1633.0
663.0
70.0
284.0
522.0
1741.0
21125.0
163.0
141.0
4359.0
516.0
378.0
343.0
258.0
479.0
764.0
373.0
157.0
878.0
2101.0
1985.0
523.0
2403.0
83.0
995.0
15288.0
65214.0
917.0
39.0
1313.0
2061.0
3371.0
1826.0
440.0
251.0
942.0
485.0
531.0
2751.0
1027.0
882.0
5280.0
10961.0
17869.0
3300.0
2087.0
2313.0
1859.0
5599.0
4274.0
55211.0
6236.0
3472.0
1337.0
807.0
10240.0
2924.0
16368.0
4933.0
9485.0
2127.0
4439.0
9390.0
3156.0
11515.0
2641.0
26339.0
1278.0
1024.0
3723.0
8008.0
1965.0
181.0
784.0
21.0
2848.0
46.0
2196.0
7258.0
2155.0
623.0
7402.0
2008.0
239.0
167.0
22.0
1021.0
1389.0
572.0
379.0
949.0
586.0
607.0
891.0
3841.0
1113.0
359.0
26771.0
1454.0
28196.0
631.0
1774.0
26.0
7783.0
648.0
196.0
141.0
63.0
129.0
444.0
3469.0
8370.0
4225.0
8794.0
84157.0
12800.0
4171.0
2163.0
3045.0
544.0
161.0
453.0
454.0
94.0
1290.0
575.0
765.0
6289.0
242.0
344.0
4998.0
943.0
174.0
656.0
1772.0
1637.0
6844.0
2348.0
8265.0
49972.0
72140.0
5549.0
11663.0
8310.0
6122.0
5170.0
1559.0
215.0
3210.0
1966.0
2267.0
33361.0
1818.0
5246.0
5923.0
2422.0
""
10547.0
136.0
""
""
37.0
20.0
313.0
1004.0
352.0
409.0
40.0
34.0
""
2946.0
724.0
585.0
3846.0
543.0
1678.0
658.0
1302.0
1669.0
573.0
25.0
166.0
6074.0
42.0
394.0
3028.0
2850.0
2105.0
294.0
706.0
4149.0
4895.0
2339.0
557.0
3628.0
43.0
7838.0
346.0
1091.0
435.0
2599.0
200.0
120.0
894.0
13852.0
193.0
75134.0
846.0
20198.0
6841.0
367.0
4339.0
7680.0
934.0
2035.0
1015.0
4599.0
1736.0
18137.0
2280.0
267.0
6171.0
2148.0
392.0
1187.0
