hs_pooled_male_mean
0.80930716
0.82119447
0.77145714
0.80421358
0.76907021
0.68457878
0.72019637
0.78223497
0.78130853
0.74528098
0.79123724
0.72755688
0.79987097
0.74691951
0.70390302
0.85384232
0.82173008
0.7431407
0.67300224
0.80217957
0.75140351
0.79789627
0.81470454
0.76743597
0.7609244
0.8389492
0.74785942
0.79320621
0.82905823
0.78894538
0.82254761
0.6290741
0.68483841
0.76480079
0.82519013
0.8362748
0.80286014
0.80832136
0.81965357
0.78372365
0.83886743
0.78797776
0.77641827
0.74149114
0.82541788
0.84290475
0.80638117
0.77945596
0.77672154
0.84026724
0.78401822
0.79559469
0.71336484
0.70247453
0.73089266
0.77861136
0.75820458
0.76677287
0.86928707
0.76912081
0.75952411
0.79112446
0.75476235
0.79266924
0.87726706
0.80361044
0.82360452
0.75558829
0.7908169
0.86334896
0.71650988
""
""
0.81777716
0.86733598
""
""
0.94909787
0.90732616
0.81352258
0.88801968
0.76866871
""
0.85436213
0.71898568
0.77842093
0.68389666
""
0.81962419
0.94905591
""
0.73083782
0.74445355
""
""
0.84029865
0.77848995
0.85743648
0.84577596
0.77929425
0.8039397
0.83989865
0.75029731
0.81743401
0.78512859
0.83082098
0.81847739
0.74251419
0.76913071
0.81200743
0.78955793
0.8734327
0.88189894
0.8599416
0.82330406
0.87809896
0.83678132
0.83666652
0.84795862
0.81867558
0.91994917
0.83503234
0.85951841
0.84868991
0.8530941
0.81852597
0.861359
0.85751212
0.75931078
0.79342741
0.76028478
0.76333433
0.83531821
0.87704247
0.85910058
0.82797092
0.85943687
0.88654238
0.85028511
0.77613437
0.8573277
0.77907097
0.83917469
0.89204371
0.8573373
0.79703546
0.78032482
0.84816915
0.8187412
0.79930025
0.78074849
0.82698548
0.82805222
0.86024737
0.77819467
0.86300421
0.83657986
0.79694802
0.7758618
0.83379126
0.81221628
0.80071342
0.80962449
0.83850461
0.79595596
0.80466759
0.81049633
0.79324067
0.83987516
0.77733636
0.83828521
0.8524906
0.78056115
0.86107314
0.84315711
0.86348426
0.84679341
0.78947872
0.82982188
0.8811481
0.82653576
0.84375018
0.83154577
0.84699023
0.72392738
0.8249104
0.86153573
""
0.88132137
0.86458665
0.82544053
0.88589001
0.87928659
0.84481865
0.91055226
0.79472345
0.84155554
0.85619384
0.76941872
0.85977685
0.81060618
0.77846551
0.84338832
0.8881278
0.8238098
0.77626204
0.91937655
0.81927294
0.86104113
0.8227095
0.83969688
0.99028474
0.78775865
0.83458662
0.87650657
0.86651689
0.89567041
0.87496543
0.8244794
0.85436547
0.84725744
0.82833439
0.85363203
0.89105171
0.82158244
0.86710984
0.89462876
0.84478247
0.87623793
0.8376503
0.87862319
0.91936803
0.87119615
0.86291671
0.85941243
0.83779007
0.81806278
0.82985985
0.87210554
0.80208725
0.84429997
0.86385471
0.86550117
0.79976737
0.79491973
0.85941207
0.87992692
0.68756229
0.87264299
0.79715365
0.87447375
0.8758505
0.82945043
""
0.76711285
0.84488493
0.96543491
0.87706321
0.77602565
0.84057564
0.77109325
""
0.91947109
0.8787775
0.86128229
0.85890406
0.8369537
0.85370153
0.85850787
0.86245412
0.8924132
""
0.82894951
""
0.86947429
0.8315466
0.9412623
0.74442154
0.84767807
0.88154709
0.84342587
0.87469649
0.86527783
0.84209615
""
0.84128171
0.78070092
0.84629679
0.78789312
0.85675347
0.66041315
0.9041639
0.87308937
0.80382085
0.76497048
0.80738157
0.89835209
0.78599304
0.9391672
0.70128065
""
""
0.82582456
0.99696517
0.86410081
0.84019673
0.81839913
0.81287891
0.90433824
0.88651496
0.91207588
0.91027027
0.88981646
0.88336188
0.91353643
0.84114277
0.77575344
0.84384394
0.82354641
0.77147126
0.83615291
0.70445633
0.82235527
0.79621142
0.82031929
0.82372147
0.7896173
0.80586421
0.84227437
0.8250646
0.82320255
0.76679391
0.78938293
0.73816568
0.77923232
0.81149882
0.87399149
0.69180316
0.72848272
0.8452844
0.73536104
0.8015976
0.71864539
0.73155713
0.77377224
0.81488669
0.7964952
0.81462449
0.83978289
0.78350174
0.81736767
0.69794714
0.94247878
0.78969866
0.81848949
0.83498675
0.70154649
0.79826838
0.71549213
0.78965014
0.78402549
0.83753651
0.80039757
0.8838473
0.82729071
0.86181879
0.69830275
0.8068803
0.81801903
0.8169663
0.8105315
0.81981093
0.76996732
0.76697057
0.8496995
0.76461905
0.82821673
0.83452773
0.85464263
0.73712689
0.79584795
0.75792754
0.87607819
0.81646353
0.8995648
0.79705209
0.78086269
0.76997
0.67744273
0.76154721
0.66225362
0.73298943
0.73004502
0.74998122
0.73614115
0.77299941
0.80309629
0.76558858
0.82439548
0.69904041
0.67180771
0.85055482
0.80777007
0.75582439
0.813362
0.70065552
0.8429541
0.75811648
0.74222839
0.82464337
0.77717859
0.79953092
0.82152623
0.75362837
0.84225339
0.79598862
0.74567509
0.76077187
0.57640511
0.87108821
0.77826399
0.75387084
0.85455179
0.78200823
0.77677369
0.74178207
0.74188679
0.74583679
0.78678346
0.7925027
0.79803032
0.82595581
0.79885632
