kfr_top01_white_male_p50
-0.00036791389
0.0028813379
0.0017170744
0.0003960554
-6.5275352e-05
-0.0013332345
-0.00034990456
0.0011767917
0.0012774878
0.0045910487
0.00090603676
-0.00043485357
-0.0022479098
0.0032661578
0.00036355187
0.0011183919
0.0030669272
-0.00069925858
-0.0016433441
0.0045471815
-0.00045966532
0.0026579811
0.0017845387
0.0050444631
0.0022781414
0.00025140549
0.00096906826
0.0018712336
0.0022607646
0.0019509502
0.0018442963
0.015537819
0.00019498209
-3.1817763e-05
0.00081004639
0.0037070427
0.0029008929
0.0012711651
0.0029023301
0.0024801169
0.0032042898
0.0009072728
0.0076961792
0.0019435779
0.0022792409
0.0045454055
0.0023082811
0.0026468702
0.0024417329
0.0023122639
0.0047896267
0.002467501
-0.0029624407
-0.00049536116
0.0015857699
0.00050278066
0.0010395144
0.0011913317
0.0058626775
0.0063460269
0.0011140726
0.0010666045
-0.00037803664
0.0014874911
0.0078533003
0.0011196415
0.0014735492
""
""
0.003935236
-0.0087222597
""
-0.01073973
""
0.0057082996
0.0069776871
0.0086382637
0.0052329726
0.0045759953
0.00023124398
0.0022418506
""
""
0.0019050946
0.0075391554
-0.0012350178
""
-0.0024498717
0.0016724623
0.00036118049
""
0.0043490096
0.00017647572
-0.010077206
""
0.027068168
0.015090734
0.0018029626
0.00062755542
0.0019951186
0.00084291876
0.019754566
-0.00056550867
0.0039510983
0.0037987186
0.010479929
0.0042110784
0.0014016464
0.00011972991
0.0026336834
0.0026166548
0.0024080114
0.0028674528
0.0051088105
0.0029439724
0.0046524848
0.0066978792
0.027936921
0.00081083417
-0.0012120422
0.0010287709
-0.00019576812
0.00073008414
-2.562082e-05
0.010066018
0.0047185891
0.0087450035
0.0034687722
0.0023423298
0.0037029129
0.00020356597
0.0014461365
-0.00099430291
0.0025361646
0.0071740928
0.013034618
0.002693126
0.00051160174
0.0027126311
3.3922854e-05
0.0011005661
0.0063351472
0.0041881367
-8.4210595e-05
0.0050445814
0.0011361202
0.0026972152
0.010698144
0.0072542424
-0.00011365579
0.0068536336
-0.0013214817
0.0035109133
0.0012970568
0.0059280507
1.7008984e-05
0.0015002801
0.0047389977
0.0032292407
0.0018297067
0.0031254245
-0.0013897065
0.0025775256
0.0014321426
-0.00032821312
0.015107458
0.0027530463
0.0084680142
0.0023817415
-0.00032807497
0.0048787161
0.006355904
0.0063138017
0.0035540194
0.00079470227
0.033213347
0.004196913
-0.0001705054
9.6732163e-07
0.0078332312
0.0032421774
0.0064849746
0.0033165636
0.0035621792
0.0078755869
0.00045584101
0.0072306781
0.004864559
0.0091607925
0.0049251872
0.0019303036
0.012790103
0.0073993574
0.0030192279
0.0067440397
0.0036951513
0.0042563071
0.0039361524
-0.0022675938
0.0073108454
0.0023580708
0.0018677542
0.0032001527
4.4211996e-05
0.009137312
0.0027388674
0.018416738
0.0053586666
0.0060586329
0.0033624999
-0.00013846079
0.00077133701
0.0047774706
0.0038207774
0.0096608577
0.0086094579
0.0037647777
0.0052905027
0.0023613942
0.0039964179
0.0075051067
0.0022091675
0.005404071
0.017430086
0.0021980857
0.0050744181
0.012288613
0.0044948673
0.010149078
0.010147819
0.0010361397
-0.0015741775
0.0033749091
0.0031217765
0.0055438094
0.0028750394
0.0016100062
0.0013135026
-0.0023686267
0.0029317394
0.011035953
0.005602608
0.0058298493
0.00288316
0.0015327511
0.00022199654
0.006398885
0.0079239067
0.0074336194
-0.00042917993
0.0082139252
0.0012773464
0.00087505375
-0.0004541958
0.0081574684
-0.0019280949
-0.0032833945
0.0031111324
-0.00028226667
0.010119454
0.0048182211
""
0.0061472692
0.015761787
0.0043061492
