stayhome_pooled_male_p1
0.20855221
0.21959695
0.20927982
0.21325311
0.211493
0.24153493
0.22446024
0.19175816
0.17022797
0.24211907
0.21510577
0.25293723
0.16231461
0.18108751
0.22476152
0.19437279
0.25630453
0.20256323
0.1995403
0.24213612
0.2371259
0.23347646
0.20965731
0.24080884
0.23135504
0.22153801
0.21256354
0.19978687
0.22636804
0.20662275
0.22347021
0.20156787
0.26010206
0.2133199
0.23873655
0.2157391
0.2062465
0.22227679
0.23810087
0.21670245
0.25285003
0.17948949
0.22261611
0.22406843
0.20089145
0.18490648
0.21959695
0.22303298
0.2408642
0.21119066
0.19675073
0.20792413
0.18511565
0.11191375
0.1942641
0.20348039
0.19311593
0.15434083
0.19513814
0.17429668
0.18767658
0.20830968
0.16606335
0.16582625
0.24547142
0.20168813
0.22167324
0.24667819
0.16449219
0.219993
0.1832487
0.21041311
0.16831599
0.19813879
0.21469763
0.16092452
0.23568565
0.17526966
0.17530899
0.26911953
0.19111976
0.18178217
0.15901341
0.20149298
0.22805744
0.18720214
0.16793294
0.17920852
0.19833316
0.19625598
0.20125566
0.16633484
0.18255703
0.22807926
0.20814177
0.18859152
0.21307564
0.20782092
0.22076647
0.19599386
0.20005079
0.29088289
0.23834233
0.20493615
0.18936956
0.24395195
0.2054636
0.22496696
0.1788853
0.19547908
0.2126862
0.23320788
0.25669336
0.24127813
0.24275213
0.23103136
0.23581861
0.23673171
0.20377347
0.22800559
0.20691113
0.21454623
0.23170844
0.18706501
0.22590013
0.26527792
0.21501477
0.20186095
0.25861451
0.24171716
0.26226562
0.262081
0.26585355
0.21518739
0.22977419
0.22788893
0.22342244
0.24147694
0.2232269
0.2677488
0.21868031
0.20543057
0.21919949
0.20867948
0.21061079
0.2456011
0.20654781
0.23584929
0.23285449
0.21659955
0.18762177
0.24153669
0.22507238
0.17563002
0.2031019
0.2342288
0.22028773
0.23300007
0.23012072
0.21577497
0.2204379
0.23482136
0.23454362
0.26786408
0.20042084
0.29550108
0.14433339
0.14486583
0.10365777
0.14674179
0.21195559
0.1560671
0.10088889
0.14713332
0.12779202
0.1354979
0.15470368
0.17679998
0.15395509
0.11973163
0.1422293
0.1227003
0.16776332
0.16217577
0.19071743
0.19961749
0.19184586
0.1724385
0.21512289
0.19274172
0.17373715
0.15410121
0.23564652
0.18037428
0.20656534
0.16196705
0.13635607
0.14842798
0.16020761
0.13005012
0.17983308
0.15266488
0.15065144
0.15037788
0.16812211
0.1527226
0.19209968
0.18709198
0.15561533
0.1607407
0.15023673
0.17841776
0.13932487
0.1632003
0.20771497
0.16114919
0.16728079
0.19995208
0.17483443
0.1641252
0.19683386
0.17428066
0.18529299
0.15756539
0.18800594
0.16124532
0.15006819
0.17227657
0.20155182
0.17633036
0.16719781
0.2188374
0.19649863
0.20943117
0.18992481
0.24681348
0.16984825
0.21179007
0.11220285
0.23726749
0.20626694
0.21431392
0.17910033
0.19830088
0.19385614
0.20589967
0.24286576
0.18645522
0.12888731
0.16961522
0.19546892
0.13740334
0.11442075
0.14090981
0.14598331
0.13481356
0.16895689
0.18683256
0.15153894
0.19912963
0.16182774
0.21909113
0.17891695
0.18607956
0.21413653
0.28155103
0.24169897
0.28217036
0.25884417
0.26903522
0.23711197
0.21778083
0.22796863
0.15878904
0.18385385
0.16662326
0.16090195
0.17901507
0.14207152
0.15340063
0.24256772
0.027158147
0.10730443
0.25243419
0.18195026
0.15812965
0.21575905
0.2515589
0.171286
0.12135457
0.15201923
0.12888294
0.12360808
0.13430282
0.11282784
0.10668496
0.062786467
0.10881607
0.15419576
0.12881668
0.18447241
0.1145807
0.13526307
0.1240939
0.11760428
0.10529198
0.078752585
0.099364854
0.12754813
0.10247612
0.11241203
0.13084558
0.11470278
0.14034805
0.15531918
0.14547309
0.13275185
0.13198029
0.13053362
0.13283262
0.105611
0.14863183
