kir_imm_black_female_p75
""
""
""
""
""
""
0.64216763
""
""
""
""
0.49145034
""
""
""
""
""
""
""
""
""
0.51134968
""
""
0.54547477
""
""
0.4014785
0.59439033
""
""
""
0.57130629
0.55045283
""
""
""
""
""
""
0.38852996
""
""
""
""
""
0.5899325
""
0.62322706
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.62276638
""
""
""
""
0.59546667
""
""
""
0.56468648
""
""
""
""
""
""
""
""
""
0.57047915
0.31956607
0.54745644
0.5670197
0.52463233
0.40848088
0.57327747
0.50894058
0.36207801
0.50292557
""
0.63145828
0.28478858
""
0.6991474
""
0.52528924
0.45018417
0.54300386
""
""
""
""
""
""
0.27922454
""
0.40200251
0.53272456
""
""
""
0.55904591
""
""
""
""
""
""
0.52185762
""
""
0.48926139
""
""
""
""
""
""
""
""
""
""
""
""
""
0.49492386
""
""
""
""
""
""
""
""
0.58461905
""
0.6338172
""
""
""
""
0.59479016
0.5300802
""
""
""
""
""
0.48161396
""
""
""
""
0.51304758
""
""
0.62815487
""
""
""
""
""
""
0.56877571
""
""
""
""
""
0.49182925
""
0.48160195
""
""
""
""
""
0.55139524
""
""
""
""
""
""
""
0.35827893
""
""
0.54648846
""
""
""
""
""
""
0.603751
""
""
""
0.62572271
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.38927808
""
""
0.5944913
""
""
""
""
""
""
0.61092633
""
0.59117001
""
0.57572073
0.58458334
0.37981096
0.57763058
0.59926385
0.60045582
0.6092906
0.58918297
0.67792583
0.56274694
""
""
""
""
""
""
""
""
""
0.7453348
""
""
0.59979582
0.94407099
""
0.55607009
0.58613998
""
""
""
""
""
""
""
""
""
""
""
""
0.63145256
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.6490258
""
0.56259692
""
""
""
0.6303249
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.49223462
""
""
""
""
""
""
0.49722546
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.66579962
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.6132347
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.47698388
""
""
""
0.50673777
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.57724887
""
0.6036256
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.63984013
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.53261214
0.55022675
0.57161218
""
""
""
""
0.60974783
""
""
""
""
""
0.68108737
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.64703912
""
""
""
""
""
""
""
""
""
0.52768803
""
0.44255397
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.56113577
""
0.52996433
0.61739916
""
""
""
""
""
0.57408893
0.47472733
""
""
0.51023817
""
""
0.55410725
""
""
""
""
""
""
""
0.65961891
""
""
""
""
""
""
""
""
""
""
""
""
""
0.47707731
