wgflx_rk_other_male_p75_se
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.044659451
""
""
""
""
0.089127772
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.035425473
""
""
0.067004509
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.023221422
""
""
0.085198939
""
""
0.029215479
""
""
0.066134579
""
0.084134065
""
""
0.066950701
""
""
""
0.016850419
""
0.080580629
""
""
""
""
""
0.05702481
""
""
0.022013418
0.063085809
""
0.038111594
0.031063965
""
0.031094179
0.021191187
0.040300786
0.050162807
""
0.031598616
0.053130835
0.024069622
""
""
""
""
0.039582495
0.065775894
0.063061498
""
""
""
0.093838058
""
0.042134888
""
""
0.069348797
""
0.047702994
""
""
""
""
""
""
""
""
""
""
""
""
""
0.070972055
""
""
""
""
0.048019301
""
""
""
""
""
""
""
""
0.052085061
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.059090011
0.078529008
""
""
0.053242702
""
""
""
""
0.085069992
""
0.12957618
""
""
""
""
0.090493113
0.055771276
""
""
""
""
""
""
""
""
0.073567875
""
""
""
""
""
""
""
""
""
""
""
""
0.060859047
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.061895642
""
""
0.090969212
""
0.058093779
""
0.082696013
""
0.059649505
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.066460617
""
""
""
""
""
""
""
""
""
""
0.069923557
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.069345839
""
""
""
""
""
""
0.064135462
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.035572976
0.013063356
0.054933373
0.038576491
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.031384766
""
""
""
""
""
0.048499461
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.055262275
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
