staycz_white_female_mean
0.72982991
0.67987144
0.63906848
0.72043759
0.59050536
0.55776072
0.64446485
0.63992953
0.62105882
0.66106141
0.67348886
0.66156626
0.54789132
0.63194144
0.63040829
0.58268678
0.55721009
0.61657536
0.5820446
0.58849484
0.66356093
0.55460972
0.62135357
0.54948235
0.63015193
0.53660643
0.58516568
0.56209886
0.61136162
0.52504373
0.58237284
0.60962969
0.66643327
0.52884096
0.52544218
0.66514874
0.63314879
0.60706359
0.5066722
0.44220975
0.64529163
0.568627
0.6290493
0.62585574
0.4755674
0.46233121
0.67495173
0.71648294
0.7259565
0.6531657
0.68503904
0.75002927
0.64425576
0.45494035
0.45020568
0.65576345
0.54539669
0.51121843
0.49966282
0.52918869
0.51547194
0.68735957
0.47064003
0.57199669
0.72353053
0.66933674
0.62296784
0.62587142
0.64889491
0.70882499
0.51085734
0.55446362
0.42425632
0.60783935
0.61331856
0.70535338
0.66785175
0.6895507
0.64539689
0.65290219
0.51045847
0.68234605
0.66883761
0.63735735
0.72663212
0.63913429
0.62356687
0.59847498
0.68335462
0.68306786
0.67699701
0.67045623
0.66509473
0.70445752
0.62580717
0.57610428
0.6957044
0.69922644
0.6641078
0.61872947
0.57099485
0.52764302
0.56368518
0.56876522
0.56340492
0.59533715
0.56294781
0.67711031
0.60103977
0.56101626
0.52085435
0.5672031
0.62998027
0.53761274
0.65919334
0.71238458
0.62477744
0.46831185
0.54169917
0.50097865
0.63238525
0.65787113
0.53573668
0.52874696
0.59285867
0.5784241
0.60825968
0.62035137
0.51348346
0.56272554
0.62375146
0.60693938
0.52839601
0.61376804
0.65508515
0.5962351
0.64217257
0.57814395
0.46457982
0.51654416
0.58291435
0.57920837
0.54171044
0.5327729
0.54304487
0.44585395
0.61695522
0.61859214
0.52061301
0.50922292
0.64951867
0.70301914
0.61478078
0.45124611
0.59891796
0.69109064
0.51749235
0.58479953
0.58433485
0.59696639
0.42341951
0.61423272
0.52464342
0.65753084
0.50505692
0.54513514
0.51953399
0.4680112
0.47457108
0.57152611
0.6985575
0.5286665
0.50506347
0.57511234
0.51336282
0.45733047
0.57170135
0.6972689
0.54437554
0.49511424
0.48627716
0.44981167
0.64261872
0.60137427
0.58163828
0.73821598
0.61974472
0.60817319
0.68588048
0.6734972
0.63794827
0.63387978
0.77288198
0.58846307
0.66560847
0.69531429
0.55488527
0.57177889
0.62542319
0.5307588
0.59140569
0.58393258
0.52635443
0.57818675
0.61000097
0.65665871
0.72342515
0.63604975
0.6184237
0.57014066
0.63745862
0.68317395
0.55219078
0.56433827
0.59814477
0.63830423
0.57841301
0.65464365
0.63828486
0.63497609
0.55389804
0.58766204
0.69515985
0.59894258
0.71614587
0.60184801
0.57444358
0.61379206
0.71936268
0.59496087
0.60299528
0.6262182
0.56102371
0.6661849
0.5709672
0.59568638
0.54851276
0.65699995
0.52707696
0.63227099
0.6823836
0.63033849
0.62803674
0.688721
0.6341489
0.54937929
0.55048293
0.6260429
0.48517773
0.54958868
0.69818234
0.54586327
0.52636892
0.50490993
0.58025551
0.61917537
0.57195038
0.65935707
0.60318899
0.62708765
0.59881943
0.60926449
0.65958083
0.67105097
0.56488293
0.71999294
0.60730392
0.61097938
0.72574478
0.63075846
0.67197186
0.58211619
0.51118058
0.58526409
0.48429373
0.53505063
0.64344484
0.5948478
0.49962607
0.49588284
0.69846815
0.386318
0.41576126
0.70411742
0.63226449
0.50751501
0.60481137
0.65494406
0.56051493
0.39414608
0.48246935
0.39915481
0.41094893
0.458689
0.45261329
0.41007325
0.29607791
0.48091933
0.46118397
0.54049873
0.72320628
0.45905662
0.50916213
0.52073479
0.45871004
0.42999589
0.36205178
0.45883027
0.51993912
0.3641288
0.5026046
0.58813649
0.50625801
0.53948516
0.6101988
0.59665525
0.44925058
0.54920644
0.5372138
0.53804636
0.45398927
0.58984405
0.49733883
0.54069471
0.54297513
0.5385493
0.56041151
0.53437126
0.52046561
0.58891118
0.46203682
0.6154471
0.58561897
0.65165257
0.56321853
0.70406872
0.58942145
0.49965745
0.65942132
0.73138881
0.46619606
0.53594023
0.59898138
0.64628822
0.60304195
0.52366263
0.52399951
0.5337531
0.53236496
0.53653258
0.6592316
0.5921905
0.63901728
0.51712137
0.58061838
0.63247585
0.58219922
0.65315515
0.60664445
0.53567684
0.70169157
0.3904224
0.57778585
0.38489273
0.4296039
0.50673425
0.49371719
0.46375045
0.44419354
0.42444858
0.44284832
0.46857113
0.54717988
0.18332672
0.25169837
0.20655103
0.32562295
0.2353839
0.16712934
0.47721419
0.25965998
0.1940375
0.20327172
0.29896149
0.26060992
0.18128374
0.23902379
0.28087366
0.30305448
0.31870714
0.42948884
0.34488973
0.43913224
0.37500069
0.29350093
0.59300268
0.41649976
0.30518028
0.27424246
0.18938746
0.30527174
0.44482481
0.44332537
0.28393432
0.43284005
0.43404683
0.56191623
0.302214
0.36402339
0.24327567
0.43552181
0.39590532
0.25134078
0.29700905
0.25542232
0.26239166
0.35855696
0.35270676
0.33228096
0.21437742
0.29717886
0.21220726
0.36462039
0.22267354
0.40412048
0.35983935
0.4272373
0.34097883
0.36628908
0.37378606
0.32416135
0.43456551
0.65940344
0.41946325
0.35395917
0.33121654
0.51944846
0.24201776
0.26723617
0.12211055
0.12835397
0.45527315
0.49725562
0.34638342
0.24155137
0.37742978
0.37088817
0.3689709
0.29566216
0.43261039
0.50227731
0.3154366
0.58298534
0.39807335
0.40792209
0.69845968
0.4356015
0.28949159
0.13893065
0.30171013
0.3151677
0.455006
0.51790518
0.32059383
0.36407024
0.54836559
0.37881979
0.38107917
0.24043444
0.29005173
0.32856572
0.31260023
0.33623406
0.22301167
0.35435951
0.42477572
0.36410329
0.35439408
0.42964461
0.30575565
0.35753903
0.5582366
0.66892964
0.3332485
0.28295389
0.34353149
0.38200191
0.46084985
0.41776547
0.3090063
0.19703411
0.33056456
0.24071948
0.32612801
0.43602362
0.36086643
0.39781669
0.42415813
0.5617314
0.65091574
0.42563316
0.44446284
0.48818073
0.40817365
0.49891326
0.48589596
0.70845413
0.60967231
0.54594147
0.41975278
0.44316229
0.61980301
0.52732486
0.67115295
0.51343477
0.62306219
0.50167876
0.62190491
0.63199121
0.55107552
0.69408709
0.46007708
0.66179502
0.47613078
0.49246433
0.51818675
0.42596447
0.40926465
0.39689395
0.34344235
""
0.49176347
0.37767571
0.44820356
0.55264413
0.41909915
0.30949464
0.59180218
0.44473186
0.3353605
0.35171649
""
0.32123402
0.3824982
0.32988417
0.2722252
0.31434068
0.33334893
0.32526541
0.35044661
0.53768289
0.42767474
0.43930322
0.63210934
0.47794309
0.59733117
0.40644467
0.41453609
0.24594913
0.51893002
0.3796159
0.30096108
0.31449944
0.35875228
0.33039033
0.45019794
0.43835601
0.48163602
0.50149882
0.55031145
0.66050464
0.63359481
0.53434086
0.54212523
0.48307288
0.35749748
0.55533838
0.31270552
0.3212027
0.45786878
0.40459895
0.38474181
0.43449754
0.50900728
0.46077436
0.3262749
0.53943998
0.45199603
0.38554245
0.4775151
0.44061947
0.47873774
0.56243616
0.49875599
0.52559638
0.63490117
0.62972665
0.56928134
0.57621062
0.58053273
0.60268658
0.50914651
0.40103608
0.41574234
0.57010174
0.53425604
0.52710265
0.71898162
0.53635865
0.59858125
0.5958392
0.50706333
""
0.55239654
0.19826047
""
""
0.22887526
0.1142542
0.36602986
0.4518362
0.32931119
0.41600692
0.24941073
0.27244991
""
0.46790347
0.38355368
0.33290616
0.46392304
0.3170982
0.43165144
0.32313022
0.43393192
0.45309719
0.40931672
""
0.21260218
0.5542565
0.30113861
0.26642126
0.4720313
0.46414572
0.4813453
0.35621068
0.32844621
0.49367547
0.50414187
0.49906525
0.4087835
0.5447166
0.20791708
0.39226973
0.46288025
0.45012477
0.35128704
0.32370603
0.41310841
0.26499617
0.39681467
0.56276321
0.32395852
0.70101213
0.43510512
0.56333137
0.56593144
0.32609421
0.49179354
0.45844814
0.41774285
0.39552343
0.39518327
0.51495647
0.38357601
0.65940458
0.42764235
0.26437458
0.53226721
0.41930953
0.44281453
0.41107312
0.18385614
0.5985204
0.71001977
0.50528312
0.54474008
0.36913154
0.37548876
0.41271013
0.54983389
0.30063534
0.46025774
0.4282147
0.34444994
0.29060146
0.53523159
0.51636368
0.55829513
0.42668855
0.48747805
0.57445091
0.60835314
0.63194513
0.56443393
0.63113159
0.51031393
0.4492172
0.3963089
0.37056768
0.61722553
0.57446378
0.5975796
0.61700279
0.23821437
0.39592093
0.58731741
0.47050005
0.51565313
0.67847508
0.5292086
0.35629201
0.44471952
0.51053184
0.62191635
0.36133134
0.5217402
0.68321228
0.43543658
0.5916186
0.44160447
0.52729315
0.574655
0.42085791
0.33092672
0.5426026
0.20393249
0.31179693
0.38404268
0.58092958
0.46490839
0.7232492
