kir_top20_white_female_mean
0.092422888
0.1300268
0.10860235
0.058891505
0.061931804
0.10892498
0.12179272
0.086779349
0.090335891
0.068815663
0.071809523
0.099785514
0.12238912
0.065943025
0.077374108
0.11727538
0.085188396
0.10210192
0.05897449
0.090077609
0.058261413
0.080624834
0.07747715
0.14233114
0.071861275
0.09888798
0.099644274
0.098830298
0.081503615
0.081288941
0.061040919
0.20529379
0.10768583
0.073582113
0.1144882
0.07664872
0.15577807
0.12407678
0.10676204
0.070056215
0.14665878
0.096393295
0.14913957
0.073359862
0.14481236
0.13384117
0.079452142
0.090613894
0.11529056
0.10719311
0.15014811
0.10645832
0.11199352
0.065751448
0.11049929
0.11293786
0.076325431
0.081544414
0.16345856
0.2189675
0.086267844
0.096723162
0.12043693
0.082116149
0.045872211
0.095975123
0.072968744
""
""
0.20752046
0.15456465
""
0.28954306
""
0.17015415
0.30095866
0.10758387
0.2232563
0.16354281
0.17077278
0.18286829
""
""
0.16931392
0.2142029
0.058456935
""
0.23201472
0.12565941
0.11524836
""
0.11197175
0.1362572
0.084364213
""
0.11986801
0.13222021
0.12980969
0.14247343
0.10645546
0.076512568
0.11295919
0.13487269
0.17141615
0.1216694
0.12270428
0.15644813
0.10140712
0.15987174
0.132956
0.12396905
0.15438356
0.09911415
0.097296543
0.14447327
0.087690823
0.10695826
0.096362308
0.093767911
0.12326791
0.093272999
0.068768159
0.064793527
0.098855913
0.14802137
0.10002901
0.125982
0.066800542
0.13345328
0.12228777
0.10360075
0.16055433
0.11973453
0.11711159
0.093363337
0.074763998
0.10661122
0.11161198
0.083161145
0.11890399
0.092169717
0.09148591
0.09489537
0.057665572
0.088208944
0.10183164
0.07682889
0.12521379
0.076427907
0.14042987
0.068002053
0.10973801
0.085455969
0.10100277
0.10713878
0.053246681
0.08868555
0.095844112
0.086019225
0.072827823
0.12027422
0.069386721
0.11467752
0.077613376
0.089400046
0.080471188
0.067241296
0.05176688
0.096684113
0.10789325
0.15550853
0.086150393
0.11505634
0.10578139
0.043282401
0.082897358
0.11557124
0.10300612
0.076975197
0.079777196
0.13753222
0.067173943
0.125251
0.099910557
0.08128877
0.092338808
0.28622332
0.24590912
0.16539223
0.15063842
0.13523085
0.16125034
0.28726611
0.09467867
0.20919232
0.17785184
0.11457981
0.14816111
0.20131908
0.20877945
0.14877595
0.15046346
0.14786361
0.13293469
0.25972763
0.14624462
0.35642609
0.11147074
0.13455425
0.16225037
0.18823411
0.16915065
0.22117998
0.2308652
0.1750149
0.25341102
0.20652132
0.15549958
0.16319889
0.19472049
0.20468093
0.16470152
0.21900788
0.36900106
0.18067697
0.18224418
0.35138386
0.21763085
0.31736916
0.24603745
0.13332686
0.12547931
0.14976957
0.19075808
0.22261031
0.15907191
0.1404825
0.10880224
0.1148156
0.16072066
0.14354607
0.22549619
0.22257765
0.098025344
0.13710266
0.14413792
0.23057902
0.13181727
0.085363574
0.054757997
0.21614526
0.176962
0.13117529
0.18769147
0.17161673
0.088920884
""
0.078210026
0.068914644
0.11522637
0.1964723
0.17726958
0.2348378
0.19824566
0.17998648
0.14267364
0.093258105
0.16498092
0.21896943
0.10792207
0.14112063
""
0.089571506
0.073972866
0.19467318
0.22568257
0.18584704
0.1561919
0.17603892
0.16905563
0.16734889
0.17699406
0.16157021
0.10897885
""
0.087944023
0.09605027
0.094180062
0.13529879
0.12434686
0.14144564
0.1651867
0.19281225
0.29397342
0.10939715
0.13976833
0.1271883
0.14615491
0.20018904
0.17420708
0.097627439
