kir_24_pooled_male_p75_se
0.044332605
0.059689842
0.037347969
0.028754734
0.024478924
0.042143963
0.042517301
0.042116508
0.027648516
0.039535996
0.054001313
0.060714733
0.053084612
0.061744303
0.034561537
0.046087299
0.038235724
0.065407053
0.025637267
0.02629469
0.025756022
0.027080832
0.030603042
0.047599766
0.03816111
0.043583378
0.054091193
0.050289363
0.032308314
0.046748653
0.030496353
0.035829615
0.045097601
0.037450016
0.043923762
0.040561534
0.059253216
0.039741077
0.094627954
0.04039292
0.04058909
0.040075611
0.045517452
0.046800762
0.091259047
0.093834355
0.079591088
0.060256511
0.064327747
0.064767398
0.064173214
0.043951388
0.070947699
0.046120774
0.043173403
0.043686215
0.040670741
0.033967767
0.057590794
0.051029783
0.055833258
0.043390378
0.049924124
0.030565033
0.034179263
0.090274028
0.063917853
0.074611261
0.064545706
0.058227602
0.06146536
0.075027213
0.069549441
0.046580154
0.069821052
0.071378753
0.10372952
0.056822553
0.072518401
0.054816701
0.12594222
0.094828062
0.03805647
0.083472982
0.043598853
0.029719014
0.027178019
0.049765449
0.040759828
0.064792365
0.041476496
0.035894092
0.045201406
0.027069615
0.027972154
0.035772875
0.13149223
0.044053163
0.038446419
0.049410984
0.055471562
0.041663799
0.032159187
0.041488353
0.040890958
""
0.056852225
0.048300885
0.050282963
0.046630129
0.047994938
0.11075345
0.04292189
0.049323831
0.043676671
0.078151621
0.070378266
0.050663326
0.053229824
0.062918603
0.055943158
0.039911471
0.040800244
0.061213471
0.053342629
0.039786987
0.039454814
0.057194438
0.058521718
0.047597289
0.079509646
0.040327501
0.053037189
0.091634616
0.062935822
0.098090716
0.041725166
0.12030371
0.055362199
0.044728115
0.041456856
0.089184225
0.11011954
0.052013502
0.060690608
0.057189334
0.078305833
0.063264817
0.051883802
0.058372252
0.058498215
0.098063648
0.091932282
0.048919518
0.073945016
0.059459906
0.14688763
0.073403217
0.058658861
0.069110677
0.052763611
0.05328308
0.023287984
0.025222057
0.050819885
0.052133832
0.059613425
0.10278084
0.05846522
0.039651439
0.046006273
0.037970793
0.034258477
0.035531547
0.041942254
0.059588671
0.044215344
0.051428705
0.051671013
0.10216004
0.073952511
0.062601663
0.078505956
0.052054185
0.087803878
0.062909126
0.093508214
0.060269739
0.057218183
0.065810263
0.058979608
0.054426752
0.087354138
0.056185696
0.045643147
0.062760249
0.071555033
0.096510358
0.10010505
0.079347126
0.059823111
0.080130458
0.089332759
0.064361893
0.059470642
0.13926633
0.11588199
0.044212062
0.039915413
0.044990897
0.041350137
0.051472697
0.042480998
0.045406863
0.039350204
0.032323956
0.037618548
0.050773442
0.081791312
0.04853075
0.060825162
0.058009233
0.046775088
0.062164757
0.051681057
0.026580846
0.05802726
0.073418014
0.069604643
0.043387838
0.056336012
0.053138658
0.047602136
0.036406901
0.038568489
0.040702153
0.051750071
0.049281083
0.046750356
0.032590739
0.05184244
0.064052291
0.04603482
0.090194725
0.080218203
0.049266852
0.040193796
0.057135615
0.06375251
0.086832426
0.098916166
0.082981072
0.096187823
0.070274681
0.053926773
0.073971763
0.050603807
0.051373176
0.061241224
0.051004313
0.051315822
0.073178709
0.056663103
0.054736298
0.053710055
0.054222297
0.052292969
0.062809058
0.033745613
0.043818109
0.059720404
0.035568763
0.050720982
0.038378045
0.038748618
0.037349049
0.041911319
0.031245856
0.04572602
0.035458874
0.034896921
0.07134565
0.04140253
0.051291771
0.047823872
0.042971153
0.072753653
0.062479597
0.06263645
0.048365001
0.092982754
0.048821874
0.051923018
0.07458058
0.046829939
0.090639859
0.078592531
0.13970363
0.077020325
0.077627294
0.10511508
0.036003441
0.055594385
0.065488204
0.051029518
0.087104671
