has_mom_other_pooled_p25
0.92599583
0.84991157
0.96374154
0.90434605
0.84248567
0.89599478
0.85921276
0.97106236
0.93646979
0.87342227
0.87244868
0.84881461
0.93982381
0.9043532
0.84861386
0.91382694
0.90810448
0.86753744
0.92805403
0.9087401
0.83751708
0.87385356
0.88492423
0.86904085
0.8601402
0.74101621
0.89523125
0.89563733
0.89844257
0.82130599
0.90102702
0.87040937
0.89309537
0.90769732
0.82610708
0.84381914
0.84529102
0.86833334
0.72562063
0.61274731
0.83808494
0.76900715
0.68838465
""
0.94844413
0.74508005
0.84215522
0.81660545
0.79293847
0.89526945
0.85098255
0.85147047
0.81110603
""
0.88618964
0.8225866
0.82730013
0.83713478
0.8671295
0.85452145
0.91491354
0.87655419
0.87401462
0.88815373
0.91242671
0.91644287
0.89597744
0.96187484
0.93807793
0.93438852
0.87327749
0.84261024
0.77558571
0.86323857
0.83147651
0.91333121
0.88581115
0.91825551
0.85987121
0.8229785
0.78401393
0.91344953
0.86934257
0.89245504
0.86901999
0.94226891
0.88822705
0.92012072
0.87754226
0.91528344
0.84074348
0.89770567
0.88581485
0.86594689
0.85918689
0.7113955
0.90148085
0.89043856
0.88520491
0.84892249
0.90414959
0.83020687
0.82634372
0.83316761
0.89688027
0.86549449
0.87299621
0.8849805
0.85493183
0.88832968
0.88822895
0.88731062
0.87891209
0.84303457
0.88328052
0.9025715
0.87927169
0.85618168
0.79394639
0.84320605
0.84799719
0.81137121
0.86906761
0.88231605
0.81222886
0.9111439
0.8881883
0.75970906
0.84525192
0.84955698
0.85573244
0.86066914
0.7448023
0.80403292
0.84886009
0.83699715
0.9038586
0.88254362
0.92427421
0.79552764
0.88522106
0.92807138
0.68627864
0.80501163
0.77613491
0.90412289
0.86365426
0.88126856
0.74833888
0.71202677
0.84017867
0.83413911
0.77615356
0.69879884
0.89212382
0.86033165
0.78564048
0.77927613
0.84397084
0.90800542
0.86241394
0.78118956
0.88952357
0.84926128
0.92948759
0.86389124
0.91071111
0.85191453
0.91545939
0.91416669
0.89827722
0.88671565
0.92230874
0.90557134
0.90154624
0.94411743
0.91349244
0.92178416
0.93708473
0.95151204
0.95072871
0.97418481
0.89169687
0.94468021
0.86236757
0.88407439
0.85704517
0.93962145
0.90425801
0.89664257
0.93673992
0.9202618
0.89380145
0.96810305
0.77877176
0.92231792
0.86843938
0.87625194
0.88032925
0.77040726
0.89393103
0.85642642
0.82107693
0.93593019
0.89707202
0.88996994
0.86919099
0.94134921
0.86191785
0.90131569
0.91270858
0.88433993
0.94044632
0.96580946
0.88853073
0.89311868
0.87031597
0.8701064
0.87803924
0.91156328
0.93701565
0.95178574
0.87893176
0.8923285
0.86376971
0.88082868
0.93032402
0.86896425
0.90417451
0.86808014
0.85600525
0.88724905
0.90476668
0.89848733
0.8185451
0.92712706
0.96070433
0.89548969
""
0.94181234
0.89609051
0.90955627
0.87811929
0.84830624
0.85367423
0.82895213
0.87536669
0.86421663
0.90755999
0.87535012
0.88202882
0.88984048
0.93062216
0.93980587
0.91595209
0.89720565
0.91732913
0.8772679
0.89164549
0.86515611
0.88950694
0.83227295
0.87027335
0.89342976
0.85968852
0.82527876
0.87691885
0.84406084
0.86116356
0.90637207
0.86917442
0.85341418
0.82226288
0.88042265
0.97164148
0.90077615
0.9061628
0.85463375
0.90089077
0.8985467
0.88251984
""
""
0.87527627
0.88847858
0.92397141
0.89241093
0.86968422
0.91364783
0.89869118
0.78155702
1.0023392
0.87507927
0.9212327
0.91406268
0.88518471
0.9281795
0.94063479
0.93702632
0.8877936
0.87592816
0.89889133
0.82677084
0.91664952
0.8277334
0.98479933
0.80026823
0.87645656
0.91523725
""
0.83777833
0.90816832
0.92006588
0.91691196
0.90012783
0.89720118
0.88928545
0.86566859
0.91463572
0.94270098
0.92083257
0.90736902
0.90637976
0.90881139
0.88301611
0.85522187
0.90710729
0.93466693
0.87931913
0.90962064
0.93073189
0.87063015
0.91583264
0.89568251
0.85800421
0.85200751
0.89072424
0.87154019
0.91925538
0.86242306
0.86491567
0.94908231
0.90366596
0.88930744
0.94473433
0.8686341
0.90074629
0.94359142
0.90522087
0.94961774
0.92829514
0.8446393
0.86191791
0.93911701
0.87987703
0.87038416
0.96498382
0.93324542
0.9058643
0.84130472
0.9438445
""
0.86316979
""
0.9536342
0.93449688
0.81399471
0.94515514
""
""
0.90484965
0.88163561
0.88980544
""
""
""
0.78820336
""
0.87695247
0.88546973
""
""
""
""
""
""
0.85909927
""
0.92500371
""
0.86833978
