lpov_nbh_black_pooled_p25
0.26653472
0.32633233
0.12384369
0.28801748
0.31829002
0.14822569
0.15514798
0.21828996
0.093426965
0.091523521
0.15680842
0.18172337
0.14116977
0.10395633
0.14931743
0.18580641
0.18626347
0.17467867
0.11882623
0.1300139
0.13734704
0.26829773
0.19539173
0.17656088
0.11440474
0.28749162
0.12888959
0.13803227
0.16332692
0.14394091
0.17186397
0.19633898
0.21687563
0.11719947
0.13791737
0.21115725
0.20899746
0.21877171
0.16270131
0.26207411
0.16731098
0.26658857
0.19055936
0.17752719
0.255225
0.23720853
0.24945505
0.070908889
0.18089826
0.14004593
0.25026572
0.19540988
0.15484628
0.12542818
0.17201206
0.1089665
0.17186195
0.22680572
0.27269036
0.18117999
0.20763616
0.13152446
0.20138422
0.19478939
0.13553672
0.1934846
""
""
""
0.38867712
""
""
""
""
0.32890543
""
""
0.44651669
""
""
0.16263847
""
""
0.52504945
""
""
""
""
""
""
""
""
""
""
""
""
""
0.28750592
0.33894435
""
0.40320408
""
""
0.29025662
0.27314073
0.17463626
0.28121746
0.26697683
""
0.34521511
0.22543798
0.10520756
0.17238262
""
0.33543271
""
0.16860929
0.123411
""
0.13187413
0.13492623
""
""
0.11726344
0.09269692
0.1705022
0.18751369
0.11489809
0.17322709
0.17474258
0.15451413
0.12574658
0.11084921
0.2645829
""
""
0.17338976
0.3100298
0.20470472
0.13615118
0.11263792
0.10963522
0.17492478
""
0.09539488
0.15785059
0.10885216
0.1042195
""
0.13935295
0.10526684
0.23031606
0.12771316
0.11635303
""
""
0.13660996
0.13578346
0.15604411
""
0.11347449
""
0.12329771
0.1433523
0.15641943
0.089768536
0.11259836
""
0.12798877
0.18973491
0.16350323
""
0.13254617
0.23909602
""
""
0.15032494
0.12429744
0.28068486
""
0.1349065
""
0.14624676
0.11466893
0.10260819
0.13464627
0.27061671
""
""
0.28822443
""
""
0.32547417
""
0.41551059
0.18832667
""
0.19878051
0.12843724
""
0.20747834
0.19649094
0.4700824
0.13011466
0.24677116
0.21175681
0.39121959
""
0.29117519
0.16631275
""
""
0.30554911
0.45686525
0.5237065
0.38193968
0.50303322
""
0.30901152
0.28840914
0.29219204
0.29623955
0.33258796
0.27427506
0.26496711
0.41439804
0.34785834
0.3834818
0.40719339
0.30005211
0.33206069
""
0.2469974
0.34489468
0.42908421
0.29246241
0.40279257
0.30112913
""
0.21191181
0.28223568
0.46062663
0.29736197
0.25712067
0.30605209
""
0.33828545
""
""
""
0.40291598
0.50296676
""
""
""
""
""
""
""
""
0.28148964
""
0.47404885
""
0.48683453
0.3310529
0.42796299
0.3017064
""
""
""
""
""
""
0.3801122
""
""
""
""
0.34981772
""
""
""
0.27599391
""
""
""
""
""
""
""
""
""
""
""
0.35135147
""
""
""
""
""
""
""
""
""
""
0.55694741
""
0.2709994
0.30484128
0.4283593
0.3916364
0.2712037
0.37711215
0.47404847
0.33743194
0.36604676
0.26584399
0.38025951
0.29593852
0.16175599
0.20855801
0.23327157
0.17511524
0.30220196
0.25216228
0.17090166
0.3462421
0.17381765
0.33186176
0.29144636
0.14360084
0.11198097
0.10382311
0.22743347
0.15315814
0.31471801
0.12513952
0.11016773
0.13379811
0.14382836
0.15263703
0.1273635
0.15226117
0.14633197
0.20590025
0.20109381
0.20094663
0.12256599
0.20048237
0.21075462
0.31464338
0.026911175
0.23221646
0.18163519
0.24303295
0.13443121
0.14935456
0.11218733
0.19342926
0.17545225
0.32583404
0.20282412
0.29581586
0.25513855
0.29678246
0.14760266
0.23322512
0.28560412
0.25092965
0.23796214
0.1657971
0.22081837
0.1312625
0.16757925
0.21710685
0.26744077
0.18626443
0.26843148
0.24612916
0.089851454
0.11304108
0.087945692
0.17477112
0.19979897
0.18115525
0.14951037
0.14454819
0.162135
0.030861652
0.14513652
0.10158572
0.13664123
0.21337877
0.1685655
0.11572576
0.15070096
0.17988029
0.11087409
0.08848206
0.16580686
0.24705553
0.13640234
0.12720624
0.23129219
0.14706591
0.17345396
0.17599759
0.14917596
0.33928952
0.15134549
0.22591937
0.26500022
0.10613479
0.35434327
0.11105341
0.11891904
0.26960102
0.11259159
0.30716899
0.18138751
0.10059431
0.40434432
0.094133787
0.2365424
0.19451417
0.12408547
0.058376372
""
0.13250078
0.25639442
0.17757638
0.14037128
0.1630201
0.29715288
0.086798094
""
0.30314195
0.093058757
0.13930525
0.1492313
""
0.48862663
0.19603549
0.34785503
0.065649152
0.21916592
""
0.079870582
0.28490129
0.099161111
0.088002227
0.086357199
0.35955974
0.18908739
0.23264433
0.10667934
0.16078022
0.32167938
0.06574852
0.15735812
0.33544508
0.31748757
0.073810667
0.116935
0.1239869
0.10018598
0.15749466
0.10101134
0.10409171
0.15262505
0.1379032
0.12409151
0.20277825
0.23823579
0.20581844
0.13132083
0.14777949
0.16751489
0.23185098
0.1062232
0.15535532
0.16409762
0.052207422
0.12366065
0.10019696
0.072875403
0.12947172
0.17982084
0.075218439
0.11210143
0.25762576
0.20140579
0.29879662
0.32849216
0.079135291
0.40570781
0.1763837
0.35358915
0.12802005
0.20056938
0.15563722
0.14894919
0.19068046
0.07052923
""
0.11000219
0.21616399
0.30668765
0.081727341
0.1254725
0.076330438
0.12724015
0.13659914
0.098637417
0.11872759
0.12934838
0.081095397
0.15120026
0.1488993
0.14345239
0.10726941
0.14388816
0.10001177
0.12055193
""
0.11766494
0.12653212
0.077150427
0.15329345
""
0.1591105
0.28047535
0.16279981
0.13028283
0.097319692
0.089845695
0.12720025
0.14355144
0.10813613
0.18037462
0.14013813
0.10169158
0.14695576
0.14516564
0.094021305
0.44491503
0.37612027
0.62594807
0.47630316
0.42145121
""
0.4768486
""
""
""
""
""
""
0.24751821
""
""
""
0.26594594
""
""
""
""
""
0.27215296
""
""
""
""
""
""
""
0.32400167
0.45657745
""
""
""
""
""
""
""
""
""
""
""
""
0.2581569
""
""
0.31578398
0.11607955
0.19466721
0.3489607
""
0.53797197
""
0.24835451
""
0.20235762
""
""
""
0.26683617
0.11214345
