coll_pooled_male_mean_se
0.0089302594
0.012939964
0.025495671
0.0082588503
0.010221354
0.022943866
0.0069016078
0.021084893
0.025888801
0.011220166
0.010092372
0.0059687365
0.028290872
0.01696324
0.010524039
0.035450529
0.036182899
0.012001577
0.032717202
0.020231064
0.0086306324
0.0076790303
0.011709363
0.015478631
0.0066809887
0.028926829
0.013356458
0.0092188884
0.0058655972
0.019909181
0.016839391
0.014548547
0.0069216085
0.0086977165
0.017054815
0.009279184
0.018797999
0.017946932
0.028212216
0.031949595
0.0092596877
0.017120883
0.025037227
0.035400927
0.023449274
0.021842744
0.0058119949
0.011021644
0.0077719586
0.013550574
0.0093767596
0.0087943319
0.012316816
0.039439674
0.039756905
0.0082172891
0.022381781
0.032874111
0.039693795
0.015071585
0.019741157
0.0080441022
0.030823449
0.019136442
0.016776502
0.018848026
0.028578203
0.022999126
0.019928021
0.01766485
0.022759186
0.018535035
0.015488121
0.013439386
0.015911035
0.026401019
0.01371715
0.016560821
0.025007024
0.0059537091
0.014849738
0.015076866
0.018172694
0.013233209
0.0060376097
0.016231688
0.014447876
0.011658073
0.0090444144
0.011039967
0.014163876
0.019598583
0.020034088
0.0094376095
0.019698475
0.034733061
0.014822483
0.0096783824
0.00449045
0.0079846755
0.0083356025
0.0039107897
0.0059540509
0.0086436411
0.0088204099
0.0051981346
0.0090633426
0.0060289004
0.014592269
0.010440039
0.013701842
0.012525453
0.0081291953
0.025492687
0.0084516369
0.007361108
0.0090797357
0.028308185
0.032049511
0.024957178
0.012318119
0.018701866
0.024613973
0.016017823
0.020318136
0.010448936
0.010651639
0.020138582
0.023144465
0.02027435
0.0040032179
0.015218165
0.015889173
0.019675123
0.012182689
0.016031438
0.0086542424
0.01074896
0.024196113
0.019181438
0.01081096
0.013481019
0.029014606
0.026394427
0.014162764
0.02771388
0.010518758
0.016231745
0.018916611
0.019429807
0.016930636
0.0067637591
0.012882873
0.025721474
0.0080045145
0.0085252197
0.022625178
0.010229432
0.017531415
0.017300239
0.035716001
0.024057928
0.012030837
0.0045740819
0.027221022
0.0034711971
0.01515148
0.014563529
0.02119315
0.0088827983
0.0028793255
0.0087882597
0.011644025
0.0067115985
0.011243636
0.018529791
0.0076384847
0.0049303006
0.013159288
0.01658476
0.015596593
0.013004025
0.0053172405
0.015234503
0.015908418
0.0047480189
0.02339636
0.014063574
0.0094341319
0.032071363
0.021095019
0.011868726
0.0061082267
0.026305608
0.018821599
0.013192993
0.010464279
0.010204682
0.0064558522
0.016109476
0.0069521912
0.0084173707
0.014301112
0.012599871
0.0089739254
0.0075912243
0.0054099532
0.014464778
0.011167036
0.0098110009
0.011466268
0.0096954657
0.021145005
0.022120666
0.0073898127
0.0069782333
0.0086077042
0.0041934997
0.013536291
0.012122884
0.016936129
0.01388824
0.011770073
0.016346289
0.0052282806
0.009639387
0.0097700907
0.0082406504
0.0041421279
0.0068473332
0.0066485833
0.011102942
0.027110351
0.013372251
0.033778239
0.018348409
0.026509406
0.01203124
0.037123494
0.017610068
0.011374008
0.015599933
0.01534082
0.0093224598
0.015422738
0.018007953
0.013637236
0.0061563095
0.014002445
0.011189289
0.0044957669
0.0094967252
0.010517703
0.026604194
0.011164781
0.015273985
0.017096542
0.0070041763
0.012097258
0.0070040352
0.010419596
0.0084291445
0.0056340443
0.0056611858
0.007824596
0.0024600145
0.0068518701
0.0032663008
0.0030861932
0.0085358871
0.0094079282
0.016519843
0.035231415
0.010954824
0.025236515
0.018630298
0.0081221173
0.011578608
0.017349912
0.012846263
0.0060985112
0.070459768
0.10844427
0.0036901429
0.0064601363
0.018386349
0.0088395011
0.0042094709
0.017164862
0.017288391
0.02388425
0.029011413
0.019317634
0.012475385
0.015871827
0.013732622
0.021281827
0.011354701
0.01393503
0.0084279533
0.00363821
0.013770537
0.011066814
0.010164915
0.015468047
0.018590951
0.017465217
0.01520498
0.010986824
0.02672988
0.013540692
0.011605804
0.013073405
0.011093047
0.0066874321
0.0096071083
0.014861164
0.0070249527
0.0082866652
0.0096608512
0.011111606
0.0073473877
0.012536631
0.016937025
0.015352092
0.012716847
0.0095415078
0.013499687
0.014961095
0.0094570993
0.018424859
0.0076327585
0.0075399494
0.0048193964
0.014253413
0.0025942749
0.0073494571
0.017258005
0.012838029
0.0042313561
0.026901577
0.017259808
0.011042424
0.0089952601
0.013658622
0.023761367
0.016692838
0.019225638
0.024540836
0.020544425
0.01399819
0.017082226
0.016366197
0.040473279
0.012924005
0.011231433
0.025951004
0.013757677
0.018460529
0.015719313
0.012521799
0.029544882
0.0090516424
0.10400243
0.039907034
0.018667048
0.021232549
0.028794637
0.037337285
0.03226899
0.025025968
0.029488148
0.015918823
0.089025691
0.065736778
0.059919167
0.033007823
0.058179453
0.040134802
0.018553274
0.044303171
0.096196555
""
0.091433458
0.051368814
""
0.060294528
0.088948742
0.058240674
0.041094221
0.031628735
0.039711732
0.032388538
0.026601573
0.041738119
0.012383739
0.023803836
0.028153909
0.034323107
0.053784613
0.05805783
0.023869861
0.012798741
0.025387311
0.023447879
0.014575734
0.012424323
0.036459148
0.025500949
0.098597109
0.011311442
0.011970234
0.043502644
0.046946935
0.060429055
0.042343691
0.02216918
0.027682777
0.031064253
0.034892555
0.048843723
0.063929461
0.038472395
""
0.013518808
0.017805081
0.019050356
0.014956155
0.019820666
0.017678957
0.018959675
0.014451401
0.0079828696
0.022010304
0.0244633
0.021387413
0.013224942
0.052917838
0.061423555
""
0.059831258
0.020345025
0.016836165
0.042621098
0.039652459
0.019720916
0.018483192
0.025046689
0.029687067
0.018458225
0.012129704
0.031821072
0.010579425
0.023104865
0.019868631
0.0064617768
0.024853962
0.03717792
""
0.059272788
0.047037832
0.025052419
0.0075244349
0.091008529
0.075446755
0.013546629
0.03809242
0.056935497
0.057934787
0.071720876
0.047788568
0.038172591
0.051896811
0.079333246
0.034390826
0.023239072
0.023130914
0.06376978
0.025227627
""
0.038821362
0.0090490971
0.0043991278
0.033705831
""
0.026559677
0.023995737
0.018417742
0.026779635
0.043260869
0.059539862
0.033290088
0.047392257
0.047988892
0.021282449
0.028909313
0.032652017
0.015168651
0.010601031
0.0080684582
0.019013761
0.019735577
0.020487627
0.02186602
0.013331563
0.017466227
0.0047744
0.012237093
0.016122151
0.025101617
0.028487634
0.011740923
0.01559669
0.0085624084
0.0136765
0.010166455
0.021370111
0.015763158
0.0090778498
0.012506545
0.0097320555
0.021422384
0.0057842974
0.017455852
0.032329742
0.017216431
0.0064571807
0.021126436
0.058766745
0.023635224
""
0.016501335
0.058358382
0.016659651
0.010967345
0.02008694
0.029591126
0.011358885
0.021159107
0.058851246
0.062963858
""
0.018532936
0.023415174
0.039440095
0.058848452
0.026729932
0.038433928
0.038728785
0.029395301
0.014519922
0.033362608
0.034576271
0.0064508296
0.031808835
0.0047041131
0.030999959
0.027162543
""
0.01067033
0.024267947
0.032721121
0.048898432
0.032334179
0.041283112
0.013054397
0.0063361675
0.0082208384
0.016122045
0.010959807
0.0033447978
0.0088001825
0.015176832
0.020515937
0.016525969
0.034503549
0.066835701
0.027762614
0.025403664
0.022610962
0.022090152
0.034231469
0.03415858
0.0130179
0.058642454
0.039509218
0.014853032
0.035644539
0.093900569
0.03600242
0.021719281
0.026315594
0.010744094
0.016095955
0.0098237991
0.004721202
0.0037549371
0.013296031
0.0091729872
0.011310582
0.012204972
0.012309856
0.022947775
0.047988001
0.014966074
0.024731237
0.017695837
0.0054124384
0.017812053
0.014098169
0.013524442
0.015737148
""
0.010110123
0.083086774
""
-0.00029150487
0.010745869
0.025862133
0.039576784
0.031642195
0.043093774
0.037265427
0.011473533
0.024710657
""
0.017055139
0.032422874
0.042364988
0.018635742
0.049796782
0.027777676
0.04065286
0.029875206
0.026549578
0.039980683
""
0.064600877
0.014754043
""
0.062014077
0.021077158
0.023802178
0.02566666
0.070132658
0.042018615
0.01743836
0.017926861
0.023878882
0.043601144
0.018238466
""
0.0069102384
0.032712508
0.0184642
0.02937242
0.016834578
0.051395498
0.069214188
0.030553127
0.0074646645
0.055351775
0.0037765815
0.02630488
0.0065291966
0.013540125
0.066130012
0.013059707
0.012769029
0.034476019
0.013310321
0.019550849
0.01572133
0.025459567
0.0088048633
0.020110596
0.079939619
0.016286461
0.021694144
0.064159259
0.029307291
""
0.0085122017
0.0046514147
0.012271412
0.01006013
0.054255746
0.070318982
0.027801884
0.022013349
0.033789318
0.017984236
0.015455591
0.071545303
0.072179519
0.012701157
0.018298129
0.012451013
0.028820552
0.014665297
0.0066717649
0.0068734945
0.0050159968
0.0098279286
0.0041256882
0.004782008
0.022746706
0.039983708
0.046333253
0.0090989033
0.0092605725
0.0036491165
0.0048746457
""
0.04257952
0.0043312218
0.010892824
0.008778763
0.0018030222
0.019263051
0.027030215
0.022071544
0.021210428
0.0081544314
0.020133479
0.012235488
0.0049844501
0.024987526
0.0065762866
0.019234085
0.011912179
0.010512907
0.024545059
0.06379392
0.016214985
""
0.0582963
0.059166454
0.015922135
0.019665292
0.0035842664
