coll_other_female_p1
0.49311826
""
""
0.081326306
0.18429576
""
0.1015826
""
""
""
""
0.18435831
""
""
0.51024699
""
""
""
""
""
0.35282123
0.08912655
0.22829781
""
0.18696989
""
0.33995265
0.13786754
0.079879932
""
""
""
0.30839241
0.28936395
""
0.16421187
""
""
""
""
0.59744781
""
""
""
""
""
0.24804893
""
0.1899628
""
0.056612276
0.26293749
""
""
""
0.15303831
""
""
""
""
""
0.20665717
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.33366314
""
""
""
""
0.1873223
""
""
0.053474568
-0.045375861
0.01933787
""
""
""
0.10911079
""
""
""
0.09898556
0.1311743
0.12788849
0.046597663
0.26679203
0.17870787
0.31089526
0.18943256
0.16249326
0.22685507
0.14991854
""
0.0041655125
0.35132658
""
0.19343351
""
0.023325214
0.41453025
0.23666798
""
""
""
0.2190523
""
""
-0.20512345
""
0.25189534
0.0436428
""
""
""
0.3128145
""
""
""
""
""
0.19733939
0.31486616
""
""
""
-0.13524088
""
""
""
""
0.13115348
""
""
""
""
0.085517012
""
""
0.22085363
0.22910334
""
0.093687676
""
""
""
""
0.13203712
0.23539135
""
0.27193111
""
""
""
0.023155885
0.20559101
0.41491532
""
0.048612922
""
""
0.15966265
0.12987885
""
""
""
""
0.23491964
""
""
0.1012462
""
""
0.40666723
""
""
0.2526094
0.26949739
""
""
""
""
-0.04032265
0.052267116
""
0.06951005
0.075916156
""
""
-0.043253042
0.03206047
0.17388134
""
""
0.080301791
-0.0053153774
0.10964154
""
""
0.099089988
0.092231959
0.25008669
0.1779298
""
""
""
""
0.047079802
""
0.1705904
0.35754782
0.086979039
0.39859933
0.29598898
0.10333424
0.14448094
0.32982489
""
""
""
""
""
0.23482645
""
""
""
""
""
-0.041662753
""
""
0.053870801
0.26234415
""
0.0072610155
0.18653823
-0.017732734
""
""
0.24326621
""
""
0.14218986
""
0.015881939
""
0.094919302
0.099746518
0.243597
0.094183125
0.36271152
0.13850871
0.38414711
0.25140119
0.15090697
0.10215753
""
""
-0.064749226
""
""
0.1200864
0.31161255
""
0.37986776
0.16742444
""
""
0.27087268
0.12302934
""
0.14078909
0.24960971
""
""
""
""
""
""
""
""
""
""
""
0.17473936
0.11295144
""
0.25884384
0.31992376
""
""
""
""
-0.095529482
""
""
0.14702219
""
""
0.14811693
-0.020851595
""
0.13836643
0.44115579
0.19629523
""
0.18819897
""
""
""
0.3464314
0.10947251
""
""
0.023868514
""
0.13286097
0.067014113
0.029487273
""
0.32699573
0.32535455
-0.0029927457
""
0.24260199
""
""
0.3321104
0.07172095
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.32379779
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.32398945
""
""
""
""
""
""
0.15408197
""
""
""
0.41613215
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.19345863
""
""
""
0.025430489
""
""
""
""
""
-0.22013158
""
""
""
""
""
""
""
""
""
0.12734781
""
""
0.11392595
""
""
""
""
""
""
0.07386893
""
""
0.28849435
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.29035547
0.1577334
""
""
""
""
""
""
""
""
""
""
""
""
""
""
-0.068589434
0.26474786
0.30021387
""
""
""
""
0.1754353
0.0054615694
0.1214946
0.079380304
""
""
""
-0.0063634813
""
0.18364143
""
0.051078744
""
""
0.03371923
0.025036531
0.10008175
0.3364228
0.076074414
0.065591358
""
-0.044661004
0.310554
""
""
""
""
""
""
""
0.18999581
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.14752291
""
0.081507795
""
""
""
""
""
""
""
""
""
""
""
0.14414267
""
0.13003258
0.33347338
0.28281978
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.023670549
""
0.085916497
0.1731239
0.30544913
""
-0.013053999
0.085602373
0.15143292
0.093540497
""
""
0.048801906
""
-0.057603236
0.15440637
-0.02816602
0.035774134
""
0.24423255
""
0.069594726
""
""
""
""
""
""
-0.064385764
""
""
""
""
""
-0.089366034
""
""
-0.050104737
""
""
""
""
""
""
""
""
-0.032968745
""
""
""
""
""
""
""
0.17416491
""
""
""
""
""
0.12880559
0.27623922
0.089227244
""
0.13897605
""
""
""
0.14260586
""
0.15498105
""
0.17637715
-0.0087980973
""
""
0.21530719
""
0.1940603
0.15370145
""
""
0.31176448
""
""
""
""
""
""
""
0.13452533
0.15873764
""
0.26292366
""
""
""
""
""
""
0.27032804
""
""
0.12129851
0.21226624
0.049863368
""
0.090202726
0.10479548
0.26197633
0.17639731
0.1991815
0.20384161
0.2864584
""
""
""
0.061899487
0.300767
0.2959049
0.10222819
""
""
0.24232824
0.22530244
0.22428553
0.33825374
""
""
""
""
0.22265102
""
0.095069766
0.18887176
""
0.071679831
""
0.17427467
-0.010744079
""
""
""
""
""
""
-0.017333725
0.13248622
0.15804012
